block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
0,cube0,4310.250000,7758450,NA,NA,NA,9.557204,38,0.042073,46,103.115204,18,0.120759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.356667,67242,NA,NA,NA,0.097522,18,0.120569,4,0.014986,NA,4.250000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.299446,67139,NA,NA,NA,0.068839,10,0.090976,3,0.008320,NA,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,cube0,4312.821289,7763078,NA,NA,NA,9.557204,38,0.042073,46,103.265945,18,0.119892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.296112,67133,NA,NA,NA,0.100391,18,0.201355,4,0.014959,NA,4.375000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.287777,67118,NA,NA,NA,0.068839,10,0.138428,3,0.011057,NA,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,cube0,4384.187012,7891537,NA,NA,NA,9.557204,38,0.042087,46,104.925476,18,0.118198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.233334,67020,NA,NA,NA,0.097522,18,0.139499,4,0.010325,NA,4.250000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.268333,67083,NA,NA,NA,0.068839,10,0.109309,3,0.009390,NA,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,cube0,4321.647949,7778966,NA,NA,NA,9.557204,38,0.041911,46,103.455284,18,0.129268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.211666,66981,NA,NA,NA,0.100391,18,0.144770,4,0.015610,NA,4.375000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.238335,67029,NA,NA,NA,0.068839,10,0.078171,3,0.011206,NA,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,cube0,4266.204590,7679168,NA,NA,NA,9.557204,38,0.041734,46,102.117706,18,0.122832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.189999,66942,NA,NA,NA,0.097522,18,0.195081,4,0.015488,NA,4.250000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.221668,66999,NA,NA,NA,0.068839,10,0.122033,3,0.009688,NA,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,cube0,4279.472168,7703050,NA,NA,NA,9.557204,38,0.041911,46,102.416718,18,0.128726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.177223,66919,NA,NA,NA,0.100391,18,0.148889,4,0.016572,NA,4.375000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.202221,66964,NA,NA,NA,0.068839,10,0.103970,3,0.007385,NA,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,cube0,4345.722656,7822301,NA,NA,NA,9.557204,38,0.041978,46,104.072182,18,0.116030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.158333,66885,NA,NA,NA,0.097522,18,0.178211,4,0.023089,NA,4.250000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.145557,66862,NA,NA,NA,0.068839,10,0.121423,3,0.029959,NA,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,cube0,4349.767578,7829582,NA,NA,NA,9.557204,38,0.042087,46,104.185471,18,0.112805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.107224,66793,NA,NA,NA,0.100391,18,0.136125,4,0.040014,NA,4.375000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.116665,66810,NA,NA,NA,0.068839,10,0.083808,3,0.033374,NA,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,cube0,4327.309570,7789157,NA,NA,NA,9.557204,38,0.042236,46,103.696114,18,0.118509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.092224,66766,NA,NA,NA,0.097522,18,0.204526,4,0.053984,NA,4.250000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.116665,66810,NA,NA,NA,0.068839,10,0.116531,3,0.007209,NA,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,cube0,4293.663574,7728594,NA,NA,NA,9.557204,38,0.041856,46,102.883873,18,0.116843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.080555,66745,NA,NA,NA,0.100391,18,0.161572,4,0.013862,NA,4.375000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.067223,66721,NA,NA,NA,0.068839,10,0.107209,3,0.010014,NA,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,cube0,4300.295410,7740532,NA,NA,NA,9.557204,38,0.041965,46,103.019417,18,0.115488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.052223,66694,NA,NA,NA,0.097522,18,0.201924,4,0.014350,NA,4.250000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.054443,66698,NA,NA,NA,0.065971,10,0.126450,3,0.006084,NA,2.875000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,cube0,4304.929688,7748873,NA,NA,NA,9.557204,38,0.042100,46,103.084755,18,0.111721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
