block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,4310.250000,7758450,2,832,NA,NA,NA,NA,0.239808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.356667,67242,7,6,NA,NA,NA,NA,53.846153,NA,NA,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.299446,67139,3,5,NA,NA,NA,NA,37.500000,NA,NA,
1,cube0,4312.821289,7763078,1,833,NA,NA,NA,NA,0.119904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.296112,67133,7,7,NA,NA,NA,NA,50.000000,NA,NA,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.287777,67118,4,5,NA,NA,NA,NA,44.444443,NA,NA,
2,cube0,4384.187012,7891537,2,832,NA,NA,NA,NA,0.239808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.233334,67020,7,6,NA,NA,NA,NA,53.846153,NA,NA,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.268333,67083,2,6,NA,NA,NA,NA,25.000000,NA,NA,
3,cube0,4321.647949,7778966,2,832,NA,NA,NA,NA,0.239808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.211666,66981,8,6,NA,NA,NA,NA,57.142857,NA,NA,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.238335,67029,5,4,NA,NA,NA,NA,55.555557,NA,NA,
4,cube0,4266.204590,7679168,1,833,NA,NA,NA,NA,0.119904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.189999,66942,7,7,NA,NA,NA,NA,50.000000,NA,NA,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.221668,66999,4,5,NA,NA,NA,NA,44.444443,NA,NA,
5,cube0,4279.472168,7703050,2,832,NA,NA,NA,NA,0.239808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.177223,66919,8,6,NA,NA,NA,NA,57.142857,NA,NA,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.202221,66964,3,5,NA,NA,NA,NA,37.500000,NA,NA,
6,cube0,4345.722656,7822301,2,832,NA,NA,NA,NA,0.239808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
