block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,4310.250000,7758450,8.811443,4.405722,35.245773,5.874296,0.000000,8.811443,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,37.356667,67242,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.299446,67139,
1,cube0,4312.821289,7763078,8.811443,4.405722,35.245773,5.874296,0.000000,8.811443,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,37.296112,67133,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.287777,67118,
2,cube0,4384.187012,7891537,8.811443,4.405722,35.245773,5.874296,0.000000,8.811443,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,37.233334,67020,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.268333,67083,
3,cube0,4321.647949,7778966,8.811443,4.405722,35.245773,5.874296,0.000000,8.811443,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,37.211666,66981,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.238335,67029,
4,cube0,4266.204590,7679168,8.811443,4.405722,35.245773,5.874296,0.000000,8.811443,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,37.189999,66942,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.221668,66999,
5,cube0,4279.472168,7703050,8.811443,4.405722,35.245773,5.874296,0.000000,8.811443,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,37.177223,66919,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.202221,66964,
6,cube0,4345.722656,7822301,8.811443,4.405722,35.245773,5.874296,0.000000,8.811443,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,37.158333,66885,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.145557,66862,
7,cube0,4349.767578,7829582,8.811443,4.405722,35.245773,5.874296,0.000000,8.811443,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,37.107224,66793,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.116665,66810,
8,cube0,4327.309570,7789157,8.811443,4.405722,35.245773,5.874296,0.000000,8.811443,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,37.092224,66766,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.116665,66810,
9,cube0,4293.663574,7728594,8.811443,4.405722,35.245773,5.874296,0.000000,8.811443,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,37.080555,66745,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.067223,66721,
10,cube0,4300.295410,7740532,8.811443,4.405722,35.245773,5.874296,0.000000,8.811443,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,37.052223,66694,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.054443,66698,
11,cube0,4304.929688,7748873,8.811443,4.405722,35.245773,5.874296,0.000000,8.811443,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,37.037777,66668,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.043335,66678,
12,cube0,4316.572266,7769830,8.811443,4.405722,35.245773,5.874296,0.000000,8.811443,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,37.018890,66634,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.051109,66692,
13,cube0,4360.037598,7848068,8.811443,4.405722,35.245773,5.874296,0.000000,8.811443,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,37.044998,66681,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.058887,66706,
14,cube0,4437.275391,7987096,8.811443,4.405722,35.245773,5.874296,0.000000,8.811443,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,37.030556,66655,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.002224,66604,
15,cube0,4401.741699,7923135,8.811443,4.405722,35.245773,5.874296,0.000000,8.811443,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,36.998890,66598,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,36.991112,66584,
16,cube0,4405.940918,7930694,8.811443,4.405722,35.245773,5.874296,0.000000,8.811443,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,37.001667,66603,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,36.997223,66595,
17,cube0,4412.104492,7941788,8.811443,4.405722,35.245773,5.874296,0.000000,8.811443,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,36.979443,66563,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,36.977222,66559,
18,cube0,4426.256836,7967262,8.811443,4.405722,35.245773,5.874296,0.000000,8.811443,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,36.991112,66584,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,36.990555,66583,
19,cube0,4400.807129,7921453,8.811443,4.405722,35.245773,5.874296,0.000000,8.811443,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,36.992222,66586,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,36.992779,66587,
