block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,30.091667,54165,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,39.738888,71530,59.620052,62.922440,0.002074,0.010718,
0,vector1,NA,NA,38.081665,68547,39.772514,42.925552,0.002074,0.007606,
1,cube0,31.481112,56666,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,33.906113,61031,50.559216,50.177532,0.002074,0.010718,
1,vector1,NA,NA,33.907223,61033,33.731960,34.428947,0.002074,0.007606,
2,cube0,32.365002,58257,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,39.748333,71547,59.620052,62.922440,0.002074,0.010718,
2,vector1,NA,NA,38.148888,68668,39.772514,42.925552,0.002074,0.007606,
3,cube0,32.517223,58531,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,33.859444,60947,50.559216,50.177532,0.002074,0.010718,
3,vector1,NA,NA,33.830555,60895,33.731960,34.428947,0.002074,0.007606,
4,cube0,30.718889,55294,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,39.710556,71479,59.620052,62.922440,0.002074,0.010718,
4,vector1,NA,NA,38.076111,68537,39.772514,42.925552,0.002074,0.007606,
5,cube0,30.944445,55700,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,33.814445,60866,50.559216,50.177532,0.002074,0.010718,
5,vector1,NA,NA,33.786110,60815,33.731960,34.428947,0.002074,0.007606,
6,cube0,31.304445,56348,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,39.632778,71339,59.620052,62.922440,0.002074,0.010718,
6,vector1,NA,NA,37.992222,68386,39.772514,42.925552,0.002074,0.007606,
7,cube0,31.645555,56962,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,33.748333,60747,50.559216,50.177532,0.002074,0.010718,
7,vector1,NA,NA,33.730000,60714,33.731960,34.428947,0.002074,0.007606,
8,cube0,24.839445,44711,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,40.236668,72426,43.357021,48.235928,0.002074,0.010718,
8,vector1,NA,NA,38.318333,68973,28.930494,33.134544,0.002074,0.007606,
9,cube0,24.252777,43655,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,33.693333,60648,33.731960,34.428947,0.002074,0.010718,
9,vector1,NA,NA,33.705002,60669,22.513788,23.929890,0.002074,0.007606,
10,cube0,25.215000,45387,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,33.641109,60554,33.731960,34.428947,0.002074,0.010718,
10,vector1,NA,NA,33.677776,60620,22.513788,23.929890,0.002074,0.007606,
11,cube0,24.338333,43809,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,40.092224,72166,43.357021,48.235928,0.002074,0.010718,
11,vector1,NA,NA,38.318890,68974,28.930494,33.134544,0.002074,0.007606,
12,cube0,24.736111,44525,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,33.630001,60534,33.731960,34.428947,0.002074,0.010718,
12,vector1,NA,NA,33.676109,60617,22.513788,23.929890,0.002074,0.007606,
13,cube0,25.040001,45072,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,33.624443,60524,33.731960,34.428947,0.002074,0.010718,
13,vector1,NA,NA,33.672779,60611,22.513788,23.929890,0.002074,0.007606,
14,cube0,24.665556,44398,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,39.998890,71998,43.357021,48.235928,0.002074,0.010718,
14,vector1,NA,NA,38.147778,68666,28.930494,33.134544,0.002074,0.007606,
15,cube0,25.027222,45049,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,33.605556,60490,33.731960,34.428947,0.002074,0.010718,
15,vector1,NA,NA,33.625557,60526,22.513788,23.929890,0.002074,0.007606,
16,cube0,24.655001,44379,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,33.596111,60473,33.731960,34.428947,0.002074,0.010718,
16,vector1,NA,NA,33.619446,60515,22.513788,23.929890,0.002074,0.007606,
17,cube0,25.581112,46046,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,40.113335,72204,43.357021,48.235928,0.002074,0.010718,
17,vector1,NA,NA,38.294998,68931,28.930494,33.134544,0.002074,0.007606,
18,cube0,25.387222,45697,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,33.590557,60463,33.731960,34.428947,0.002074,0.010718,
18,vector1,NA,NA,33.595554,60472,22.513788,23.929890,0.002074,0.007606,
19,cube0,25.828333,46491,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,33.572777,60431,33.731960,34.428947,0.002074,0.010718,
19,vector1,NA,NA,33.573891,60433,22.513788,23.929890,0.002074,0.007606,
