block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id0_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id14_time(us),
0,cube0,30.091667,54165,3.532778,0.082158,2.883889,0.067067,7.568889,0.176021,1.131667,0.026318,29.495083,9.618889,0.223695,76.144127,0.000000,13.977777,0.325065,0.261111,0.942778,2.839444,0.000000,0.000000,0.000000,0.126667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.929445,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.738888,71530,23.014444,0.535220,7.421667,0.172597,68.168549,1.501111,0.034910,46.616035,0.014271,9.669444,0.224871,1.264444,2.814445,0.000000,0.000000,0.000000,12.887777,0.148889,2.993333,NA,3.771667,1.605556,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.081665,68547,16.075556,0.373850,5.777778,0.134367,58.389629,1.188333,0.027636,39.524647,0.017979,8.760555,0.203734,0.921111,2.061667,0.000000,0.000000,0.000000,7.383333,0.143333,3.733889,NA,10.595000,6.568889,
1,cube0,31.481112,56666,3.532778,0.082158,2.854445,0.066382,5.068889,0.117881,1.785000,0.041512,18.699497,7.264444,0.168941,100.822838,0.000000,12.860556,0.299083,0.261667,0.950000,1.682222,0.000000,0.000000,0.000000,0.096667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.708889,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.906113,61031,19.392778,0.450995,6.623889,0.154044,62.557133,1.098889,0.025556,42.850258,0.016084,9.145555,0.212687,1.183333,2.678889,0.000000,0.000000,0.000000,12.507778,0.152778,2.148889,NA,8.503333,0.671111,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.907223,61033,13.661111,0.317700,3.778333,0.087868,73.134659,0.738889,0.017183,42.915344,0.020992,12.616667,0.293411,0.862778,1.957778,0.000000,0.000000,0.000000,6.720000,0.441111,3.143889,NA,5.185555,6.202778,
2,cube0,32.365002,58257,3.545556,0.082455,2.950000,0.068605,5.390000,0.125349,3.165555,0.073618,10.544311,7.568889,0.176021,96.767426,0.000000,15.838333,0.368333,0.272222,0.976111,1.480556,0.000000,0.000000,0.000000,0.126111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.923889,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.748333,71547,23.014444,0.535220,5.257778,0.122274,96.223969,1.586667,0.036899,44.102428,0.014048,16.267778,0.378320,1.273333,2.845556,0.000000,0.000000,0.000000,12.737778,0.528889,3.974444,NA,4.029444,0.339444,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.148888,68668,16.075556,0.373850,6.027222,0.140168,55.973099,1.663889,0.038695,28.228121,0.017632,9.276667,0.215736,0.931111,2.092222,0.000000,0.000000,0.000000,7.219444,0.141111,1.007222,NA,9.328889,5.322778,
3,cube0,32.517223,58531,3.556667,0.082713,2.872778,0.066809,6.041111,0.140491,2.850556,0.066292,11.709507,8.141111,0.189328,89.965836,0.000000,15.766666,0.366667,0.273889,0.982778,1.755556,0.000000,0.000000,0.000000,0.106111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.853333,NA,NA,
