block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
0,cube0,16.267778,29282,8.695215,6.096045,5.464520,2.693116,22,0.031414,14,0.083182,18,0.175328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.875000,64.500000,146.000000,2.309108,34.000000,0.711842,0.000000,0.000000,32.000000,0.638314,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.200556,36361,1.049063,3.355956,3.794371,1.075159,12,0.156061,5,0.028712,90.875000,25.750000,NA,NA,NA,NA,NA,NA,NA,NA,80.375000,1.525019,25.125000,0.561597,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.271667,32889,0.041754,0.010438,0.401880,0.067850,2,0.138460,2,0.006212,9.625000,1.625000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004743,1.000000,0.022352,
1,cube0,15.584444,28052,8.695215,6.096045,5.464520,2.693116,22,0.030581,14,0.102298,18,0.179899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.875000,64.500000,146.000000,2.309108,34.000000,0.711842,0.000000,0.000000,32.000000,0.638314,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.397778,31316,0.715033,0.683717,1.059501,0.741129,4,0.118864,4,0.024040,25.375000,17.750000,NA,NA,NA,NA,NA,NA,NA,NA,16.375000,0.310696,17.125000,0.382780,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.364445,31256,0.041754,0.010438,0.386222,0.067850,2,0.123990,2,0.006793,9.250000,1.625000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004743,1.000000,0.022352,
2,cube0,16.280001,29304,8.695215,6.096045,5.464520,2.693116,22,0.031086,14,0.089116,18,0.149040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.875000,64.500000,146.000000,2.309108,34.000000,0.711842,0.000000,0.000000,32.000000,0.638314,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.849445,32129,0.715033,0.683717,1.059501,0.741129,4,0.134571,4,0.017146,25.375000,17.750000,NA,NA,NA,NA,NA,NA,NA,NA,16.375000,0.310696,17.125000,0.382780,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.434999,31383,0.041754,0.010438,0.381003,0.067850,2,0.135227,2,0.005631,9.125000,1.625000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004743,1.000000,0.022352,
3,cube0,15.356112,27641,8.695215,6.096045,5.464520,2.693116,22,0.030682,14,0.229015,18,0.114672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.875000,64.500000,146.000000,2.309108,34.000000,0.711842,0.000000,0.000000,32.000000,0.638314,NA,NA,NA,NA,
