block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,16.267778,29282,2,128,12,512,10,513,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.200556,36361,2,50,358,3,362,4,3.846154,99.037140,92.682930,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.271667,32889,1,2,43,0,31,3,33.333332,96.103897,93.750000,
1,cube0,15.584444,28052,1,129,10,512,11,514,0.769231,2.005731,1.869159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.397778,31316,2,34,90,8,99,6,5.555555,93.103447,79.916321,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.364445,31256,1,2,40,1,30,3,33.333332,94.594597,92.207794,
2,cube0,16.280001,29304,2,128,12,513,10,512,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.849445,32129,2,34,96,3,101,3,5.555555,97.044334,83.263596,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.434999,31383,1,2,38,1,34,0,33.333332,98.630135,96.052635,
3,cube0,15.356112,27641,2,128,2,521,3,521,1.538462,0.477555,0.594732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.322779,31181,2,34,100,2,99,2,5.555555,98.029556,84.100418,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.321112,31178,1,2,29,0,28,1,33.333332,98.275864,95.081970,
4,cube0,15.642222,28156,2,128,11,510,11,515,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.917223,35851,2,50,361,1,363,1,3.846154,99.724518,93.316193,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.985001,32373,1,2,46,1,42,0,33.333332,98.876404,96.739128,
5,cube0,15.450556,27811,1,129,10,512,12,513,0.769231,2.101242,1.954121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.253889,31057,2,34,110,0,106,1,5.555555,99.539169,86.166008,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.249445,31049,1,2,33,2,41,0,33.333332,97.368423,94.936707,
6,cube0,15.384444,27692,2,128,3,521,3,520,1.538462,0.573066,0.679694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.221666,30999,2,34,99,1,106,1,5.555555,99.033813,85.185188,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.220556,30997,1,2,46,0,38,1,33.333332,98.823532,96.590912,
7,cube0,15.543333,27978,2,128,12,517,10,508,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.218334,30993,2,34,107,0,109,1,5.555555,99.539169,86.166008,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.201111,30962,1,2,40,1,41,0,33.333332,98.780487,96.470589,
8,cube0,6.007778,10814,1,65,2,1,3,0,1.515152,83.333336,8.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.186666,30936,1,2,46,1,47,2,33.333332,96.875000,94.949493,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.171667,30909,1,2,53,0,50,1,33.333332,99.038460,97.196259,
9,cube0,6.296667,11334,2,64,3,0,2,1,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.151112,30872,1,2,49,1,51,0,33.333332,99.009903,97.115387,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.137777,30848,1,2,50,0,48,1,33.333332,98.989899,97.058823,
10,cube0,6.144444,11060,2,64,2,1,3,0,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.160000,30888,1,2,50,0,47,1,33.333332,98.979591,97.029701,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.125555,30826,1,2,48,1,48,0,33.333332,98.969070,97.000000,
11,cube0,6.592222,11866,2,64,1,0,4,1,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.146111,30863,1,2,39,0,38,1,33.333332,98.717949,96.296295,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.112223,30802,1,2,44,0,46,1,33.333332,98.901100,96.808510,
12,cube0,6.074444,10934,1,65,3,0,2,1,1.515152,83.333336,8.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.141666,30855,1,2,50,0,52,1,33.333332,99.029129,97.169815,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.108334,30795,1,2,47,1,45,0,33.333332,98.924728,96.875000,
13,cube0,6.147778,11066,2,64,2,1,3,0,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.128334,30831,1,2,44,1,53,0,33.333332,98.979591,97.029701,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.091667,30765,1,2,52,1,40,0,33.333332,98.924728,96.875000,
14,cube0,6.232778,11219,2,64,2,1,3,0,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.121111,30818,1,2,50,0,46,1,33.333332,98.969070,97.000000,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.087778,30758,1,2,42,1,44,0,33.333332,98.850578,96.666664,
15,cube0,6.380000,11484,2,64,2,0,3,1,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.114445,30806,1,2,42,0,45,1,33.333332,98.863640,96.703300,
