block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
0,cube0,0.000000,8277423,0.000000,0.000000,0.000000,65536,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72532,0.000000,NA,NA,NA,NA,NA,NA,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72486,0.000000,NA,NA,NA,NA,NA,NA,
1,cube0,0.000000,8411534,0.000000,0.000000,0.000000,65536,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72503,0.000000,NA,NA,NA,NA,NA,NA,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72477,0.000000,NA,NA,NA,NA,NA,NA,
2,cube0,0.000000,8360191,0.000000,0.000000,0.000000,65536,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72481,0.000000,NA,NA,NA,NA,NA,NA,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72447,0.000000,NA,NA,NA,NA,NA,NA,
3,cube0,0.000000,8341896,0.000000,0.000000,0.000000,65536,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72419,0.000000,NA,NA,NA,NA,NA,NA,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72328,0.000000,NA,NA,NA,NA,NA,NA,
4,cube0,0.000000,8360980,0.000000,0.000000,0.000000,65536,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72322,0.000000,NA,NA,NA,NA,NA,NA,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72324,0.000000,NA,NA,NA,NA,NA,NA,
5,cube0,0.000000,8402756,0.000000,0.000000,0.000000,65536,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72225,0.000000,NA,NA,NA,NA,NA,NA,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72271,0.000000,NA,NA,NA,NA,NA,NA,
6,cube0,0.000000,8350264,0.000000,0.000000,0.000000,65536,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72172,0.000000,NA,NA,NA,NA,NA,NA,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72222,0.000000,NA,NA,NA,NA,NA,NA,
