block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,0.000000,8277423,8.134243,4.130670,32.536972,5.422829,0.550756,8.134243,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72532,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72486,
1,cube0,0.000000,8411534,8.134243,4.151853,32.536972,5.422829,0.720219,8.134243,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72503,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72477,
2,cube0,0.000000,8360191,8.134243,4.162445,32.536972,5.422829,0.720219,8.134243,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72481,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72447,
3,cube0,0.000000,8341896,8.134243,4.162445,32.536972,5.422829,0.762585,8.134243,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72419,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72328,
4,cube0,0.000000,8360980,8.134243,4.162445,32.536972,5.422829,0.762585,8.134243,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72322,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72324,
5,cube0,0.000000,8402756,8.134243,4.173036,32.536972,5.422829,0.804951,8.134243,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72225,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72271,
6,cube0,0.000000,8350264,8.134243,4.141262,32.536972,5.422829,0.593122,8.134243,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72172,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72222,
7,cube0,0.000000,8250259,8.134243,4.151853,32.536972,5.422829,0.593122,8.134243,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72133,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72192,
8,cube0,0.000000,8245628,8.134243,4.151853,32.536972,5.422829,0.677854,8.134243,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72109,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72166,
9,cube0,0.000000,8317875,8.134243,4.141262,32.536972,5.422829,0.635488,8.134243,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72084,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72072,
10,cube0,0.000000,8189790,8.134243,4.151853,32.536972,5.422829,0.677854,8.134243,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72001,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72042,
11,cube0,0.000000,8116258,8.134243,4.162445,32.536972,5.422829,0.720219,8.134243,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,71998,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72081,
12,cube0,0.000000,8129916,8.134243,4.173036,32.536972,5.422829,0.762585,8.134243,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72023,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72014,
13,cube0,0.000000,8252015,8.134243,4.173036,32.536972,5.422829,0.847317,8.134243,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,71984,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,71998,
14,cube0,0.000000,8258076,8.134243,4.141262,32.536972,5.422829,0.635488,8.134243,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,71963,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,71977,
15,cube0,0.000000,8207938,8.134243,4.162445,32.536972,5.422829,0.720219,8.134243,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,71939,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,71991,
16,cube0,0.000000,8177471,8.134243,4.162445,32.536972,5.422829,0.762585,8.134243,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,71980,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,72000,
17,cube0,0.000000,8185803,8.134243,4.162445,32.536972,5.422829,0.804951,8.134243,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,71956,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,71894,
18,cube0,0.000000,8174146,8.134243,4.173036,32.536972,5.422829,0.847317,8.134243,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,71895,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,71887,
19,cube0,0.000000,8185772,8.134243,4.183628,32.536972,5.422829,0.889683,8.134243,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,71903,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,71900,
