block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,15.375556,27676,2,128,11,512,11,513,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.986666,35976,2,50,350,8,353,9,3.846154,97.638885,91.321243,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.113890,32605,1,2,32,4,40,5,33.333332,88.888885,86.904762,
1,cube0,16.107779,28994,1,129,10,513,11,513,0.769231,2.005731,1.869159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.750555,31951,2,34,103,2,95,4,5.555555,97.058823,83.333336,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.343334,31218,1,2,36,0,36,1,33.333332,98.630135,96.052635,
2,cube0,16.466667,29640,2,128,8,514,14,511,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.886110,32195,2,34,97,0,99,1,5.555555,99.492386,84.978539,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.302221,31144,1,2,39,1,34,1,33.333332,97.333336,94.871796,
3,cube0,15.281111,27506,2,128,4,521,2,520,1.538462,0.573066,0.679694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.303888,31147,2,34,98,0,98,2,5.555555,98.989899,84.615387,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.287222,31117,1,2,38,1,32,0,33.333332,98.591553,95.945946,
4,cube0,15.566667,28020,2,128,3,523,2,519,1.538462,0.477555,0.594732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.992222,35986,2,50,365,1,372,0,3.846154,99.864502,93.544304,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.053888,32497,1,2,45,1,42,2,33.333332,96.666664,94.623657,
5,cube0,15.439445,27791,1,129,12,513,10,512,0.769231,2.101242,1.954121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.315556,31168,2,34,103,0,101,1,5.555555,99.512192,85.477180,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.248333,31047,1,2,41,0,38,2,33.333332,97.530861,95.238098,
6,cube0,15.392222,27706,2,128,11,512,11,513,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.366112,31259,2,34,105,1,105,0,5.555555,99.526070,85.829956,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.215000,30987,1,2,37,0,39,1,33.333332,98.701302,96.250000,
7,cube0,15.473333,27852,2,128,11,512,11,513,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.200556,30961,2,34,110,1,107,1,5.555555,99.086761,85.882355,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.201666,30963,1,2,40,0,41,1,33.333332,98.780487,96.470589,
8,cube0,6.335556,11404,1,65,3,1,2,0,1.515152,83.333336,8.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.165001,30897,1,2,50,1,49,0,33.333332,99.000000,97.087379,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.170555,30907,1,2,53,0,50,1,33.333332,99.038460,97.196259,
9,cube0,5.921111,10658,2,64,3,0,2,1,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.139444,30851,1,2,50,0,49,1,33.333332,99.000000,97.087379,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.156666,30882,1,2,47,0,56,1,33.333332,99.038460,97.196259,
10,cube0,6.553889,11797,2,64,3,0,2,1,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.122223,30820,1,2,44,1,37,1,33.333332,97.590363,95.348839,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.143888,30859,1,2,54,0,47,1,33.333332,99.019608,97.142860,
11,cube0,6.407778,11534,2,64,3,1,2,0,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.106667,30792,1,2,46,0,55,1,33.333332,99.019608,97.142860,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.138889,30850,1,2,48,0,50,1,33.333332,98.989899,97.058823,
