block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,15.375556,27676,0.137585,0.141425,0.082657,0.001715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,19.986666,35976,0.008116,0.002778,0.000266,0.005072,0.000000,0.049517,0.001932,0.115169,
0,vector1,NA,NA,NA,NA,NA,NA,18.113890,32605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000556,0.000000,0.092126,
1,cube0,16.107779,28994,0.108647,0.112077,0.079783,0.001715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,17.750555,31951,0.008116,0.002778,0.000266,0.005072,0.000000,0.015990,0.000000,0.115072,
1,vector1,NA,NA,NA,NA,NA,NA,17.343334,31218,0.000000,0.000000,0.000000,0.000000,0.000000,0.000483,0.000000,0.092053,
2,cube0,16.466667,29640,0.102802,0.107923,0.084589,0.001715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,17.886110,32195,0.008116,0.002778,0.000266,0.005072,0.000000,0.016691,0.000000,0.112029,
2,vector1,NA,NA,NA,NA,NA,NA,17.302221,31144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000556,0.000000,0.092126,
3,cube0,15.281111,27506,0.191932,0.196522,0.089855,0.001715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,17.303888,31147,0.008116,0.002778,0.000266,0.005072,0.000000,0.017899,0.000000,0.115193,
3,vector1,NA,NA,NA,NA,NA,NA,17.287222,31117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000556,0.000000,0.092174,
4,cube0,15.566667,28020,0.189565,0.193043,0.079469,0.001715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,19.992222,35986,0.008116,0.002778,0.000266,0.005072,0.000000,0.055217,0.001836,0.112029,
4,vector1,NA,NA,NA,NA,NA,NA,18.053888,32497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000338,0.000000,0.088357,
5,cube0,15.439445,27791,0.156280,0.159614,0.071884,0.001715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,17.315556,31168,0.008116,0.002778,0.000266,0.005072,0.000000,0.024541,0.000000,0.109855,
5,vector1,NA,NA,NA,NA,NA,NA,17.248333,31047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000338,0.000000,0.088671,
6,cube0,15.392222,27706,0.155048,0.159130,0.083647,0.001715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,17.366112,31259,0.008116,0.002778,0.000266,0.005072,0.000000,0.025845,0.000000,0.112101,
6,vector1,NA,NA,NA,NA,NA,NA,17.215000,30987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000314,0.000000,0.088285,
7,cube0,15.473333,27852,0.182198,0.185894,0.087536,0.001715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,17.200556,30961,0.008116,0.002778,0.000266,0.005072,0.000000,0.024614,0.000000,0.112077,
7,vector1,NA,NA,NA,NA,NA,NA,17.201666,30963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000483,0.000000,0.087923,
8,cube0,6.335556,11404,0.000000,0.000000,0.000000,0.001715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,17.165001,30897,0.000000,0.000000,0.000000,0.000000,0.000000,0.007101,0.000000,0.087705,
8,vector1,NA,NA,NA,NA,NA,NA,17.170555,30907,0.000000,0.000000,0.000000,0.000000,0.000000,0.006159,0.000000,0.090386,
9,cube0,5.921111,10658,0.000000,0.000000,0.000000,0.001715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,17.139444,30851,0.000000,0.000000,0.000000,0.000000,0.000000,0.006787,0.000000,0.086932,
9,vector1,NA,NA,NA,NA,NA,NA,17.156666,30882,0.000000,0.000000,0.000000,0.000000,0.000000,0.006353,0.000000,0.087198,
10,cube0,6.553889,11797,0.000000,0.000000,0.000000,0.001715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,17.122223,30820,0.000000,0.000000,0.000000,0.000000,0.000000,0.006715,0.000000,0.086884,
10,vector1,NA,NA,NA,NA,NA,NA,17.143888,30859,0.000000,0.000000,0.000000,0.000000,0.000000,0.006836,0.000000,0.088333,
11,cube0,6.407778,11534,0.000000,0.000000,0.000000,0.001715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,17.106667,30792,0.000000,0.000000,0.000000,0.000000,0.000000,0.005942,0.000000,0.091981,
11,vector1,NA,NA,NA,NA,NA,NA,17.138889,30850,0.000000,0.000000,0.000000,0.000000,0.000000,0.006908,0.000000,0.088357,
12,cube0,6.129445,11033,0.000000,0.000000,0.000000,0.001715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,17.102222,30784,0.000000,0.000000,0.000000,0.000000,0.000000,0.006280,0.000000,0.091908,
12,vector1,NA,NA,NA,NA,NA,NA,17.129444,30833,0.000000,0.000000,0.000000,0.000000,0.000000,0.006425,0.000000,0.088357,
13,cube0,6.047778,10886,0.000000,0.000000,0.000000,0.001715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,17.077223,30739,0.000000,0.000000,0.000000,0.000000,0.000000,0.006570,0.000000,0.091908,
13,vector1,NA,NA,NA,NA,NA,NA,17.124445,30824,0.000000,0.000000,0.000000,0.000000,0.000000,0.005338,0.000000,0.091957,
14,cube0,6.148334,11067,0.000000,0.000000,0.000000,0.001715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,17.074444,30734,0.000000,0.000000,0.000000,0.000000,0.000000,0.007005,0.000000,0.091981,
14,vector1,NA,NA,NA,NA,NA,NA,17.116667,30810,0.000000,0.000000,0.000000,0.000000,0.000000,0.006643,0.000000,0.091908,
15,cube0,6.295000,11331,0.000000,0.000000,0.000000,0.001715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,17.066111,30719,0.000000,0.000000,0.000000,0.000000,0.000000,0.005942,0.000000,0.086353,
15,vector1,NA,NA,NA,NA,NA,NA,17.108334,30795,0.000000,0.000000,0.000000,0.000000,0.000000,0.005942,0.000000,0.091932,
16,cube0,6.566667,11820,0.000000,0.000000,0.000000,0.001715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,17.056667,30702,0.000000,0.000000,0.000000,0.000000,0.000000,0.006280,0.000000,0.091957,
16,vector1,NA,NA,NA,NA,NA,NA,17.093889,30769,0.000000,0.000000,0.000000,0.000000,0.000000,0.019710,0.000000,0.084179,
17,cube0,7.060555,12709,0.000000,0.000000,0.000000,0.001715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,17.033890,30661,0.000000,0.000000,0.000000,0.000000,0.000000,0.007874,0.000000,0.090362,
17,vector1,NA,NA,NA,NA,NA,NA,17.075556,30736,0.000000,0.000000,0.000000,0.000000,0.000000,0.007198,0.000000,0.091908,
18,cube0,6.427222,11569,0.000000,0.000000,0.000000,0.001715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
