block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,15.375556,27676,1.324521,0.662261,5.298085,5.298085,0.000000,1.324521,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,19.986666,35976,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,18.113890,32605,
1,cube0,16.107779,28994,1.324521,0.662261,5.298085,5.298085,0.000000,1.324521,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.750555,31951,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.343334,31218,
2,cube0,16.466667,29640,1.324521,0.662261,5.298085,5.298085,0.000000,1.324521,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.886110,32195,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.302221,31144,
3,cube0,15.281111,27506,1.324521,0.662261,5.298085,5.298085,0.000000,1.324521,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.303888,31147,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.287222,31117,
4,cube0,15.566667,28020,1.324521,0.662261,5.298085,5.298085,0.000000,1.324521,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,19.992222,35986,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,18.053888,32497,
5,cube0,15.439445,27791,1.324521,0.662261,5.298085,5.298085,0.000000,1.324521,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.315556,31168,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.248333,31047,
6,cube0,15.392222,27706,1.324521,0.662261,5.298085,5.298085,0.000000,1.324521,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.366112,31259,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.215000,30987,
7,cube0,15.473333,27852,1.324521,0.662261,5.298085,5.298085,0.000000,1.324521,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.200556,30961,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.201666,30963,
8,cube0,6.335556,11404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.165001,30897,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.170555,30907,
9,cube0,5.921111,10658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.139444,30851,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.156666,30882,
10,cube0,6.553889,11797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.122223,30820,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.143888,30859,
11,cube0,6.407778,11534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.106667,30792,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.138889,30850,
12,cube0,6.129445,11033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.102222,30784,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.129444,30833,
13,cube0,6.047778,10886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.077223,30739,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.124445,30824,
14,cube0,6.148334,11067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.074444,30734,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.116667,30810,
15,cube0,6.295000,11331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.066111,30719,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.108334,30795,
16,cube0,6.566667,11820,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.056667,30702,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.093889,30769,
17,cube0,7.060555,12709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.033890,30661,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.075556,30736,
18,cube0,6.427222,11569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.024445,30644,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.068890,30724,
19,cube0,6.623333,11922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.033333,30660,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.030556,30655,
