block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,41.977779,75560,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,50.430557,90775,74.277809,72.687790,0.001388,0.167662,
0,vector1,NA,NA,50.487778,90878,74.277809,72.687790,0.001388,0.167662,
1,cube0,41.906113,75431,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,44.138332,79449,40.021366,38.635651,0.001388,0.158780,
1,vector1,NA,NA,44.171665,79509,15.558189,16.499763,0.001388,0.149897,
2,cube0,42.054443,75698,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,50.475555,90856,62.046219,62.188343,0.001388,0.163221,
2,vector1,NA,NA,50.506668,90912,49.814632,51.120396,0.001388,0.158780,
3,cube0,41.746113,75143,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,43.934444,79082,52.252956,49.703598,0.001388,0.163221,
3,vector1,NA,NA,43.992222,79186,40.021366,38.635651,0.001388,0.158780,
4,cube0,41.936668,75486,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,50.338890,90610,49.814632,51.120396,0.001388,0.158780,
4,vector1,NA,NA,50.386112,90695,25.351456,28.984512,0.001388,0.149897,
5,cube0,41.874443,75374,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,43.961113,79130,64.484543,60.203045,0.001388,0.167662,
5,vector1,NA,NA,44.029999,79254,64.484543,60.203045,0.001388,0.167662,
6,cube0,42.237221,76027,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,50.587223,91057,43.698833,45.017933,0.001388,0.156559,
6,vector1,NA,NA,50.642776,91157,13.119865,17.348068,0.001388,0.145456,
7,cube0,41.902222,75424,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,44.024445,79244,58.368748,55.237568,0.001388,0.165442,
7,vector1,NA,NA,44.071110,79328,52.252956,49.703598,0.001388,0.163221,
8,cube0,42.217777,75992,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,50.564445,91016,55.930428,56.654369,0.001388,0.161000,
8,vector1,NA,NA,50.622223,91120,37.583042,40.052456,0.001388,0.154338,
9,cube0,41.884998,75393,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,43.884445,78992,46.137157,44.169624,0.001388,0.161000,
9,vector1,NA,NA,44.036667,79266,27.789778,27.567709,0.001388,0.154338,
10,cube0,42.137222,75847,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,50.408333,90735,68.162018,67.722313,0.001388,0.165442,
10,vector1,NA,NA,50.512779,90923,62.046219,62.188343,0.001388,0.163221,
11,cube0,41.956665,75522,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,44.006668,79212,33.905571,32.533184,0.001388,0.156559,
11,vector1,NA,NA,44.098888,79378,3.326601,4.863322,0.001388,0.145456,
12,cube0,42.198891,75958,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,50.520557,90937,74.277809,72.687790,0.001388,0.167662,
12,vector1,NA,NA,50.630001,91134,74.277809,72.687790,0.001388,0.167662,
13,cube0,41.778889,75202,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,43.821110,78878,40.021366,38.635651,0.001388,0.158780,
13,vector1,NA,NA,43.968887,79144,15.558189,16.499763,0.001388,0.149897,
14,cube0,42.077221,75739,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,50.478333,90861,62.046219,62.188343,0.001388,0.163221,
14,vector1,NA,NA,50.477222,90859,49.814632,51.120396,0.001388,0.158780,
15,cube0,41.564999,74817,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,43.673332,78612,52.252956,49.703598,0.001388,0.163221,
15,vector1,NA,NA,43.598331,78477,40.021366,38.635651,0.001388,0.158780,
16,cube0,41.446110,74603,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,41.392776,74507,36.756943,34.474068,0.001388,0.158780,
16,vector1,NA,NA,41.396667,74514,12.293768,12.338181,0.001388,0.149897,
17,cube0,41.535000,74763,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,41.493889,74689,61.220123,56.041462,0.001388,0.167662,
17,vector1,NA,NA,41.486668,74676,61.220123,56.041462,0.001388,0.167662,
18,cube0,41.390556,74503,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,41.351665,74433,30.641150,28.371599,0.001388,0.156559,
18,vector1,NA,NA,41.352222,74434,0.062179,0.701740,0.001388,0.145456,
19,cube0,41.397778,74516,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,41.373890,74473,6.177974,6.235712,0.000278,0.146566,
19,vector1,NA,NA,41.375000,74475,0.062179,0.701740,0.000278,0.144345,
