block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id11_time(us),aic_scalar_wait_id12_time(us),aic_scalar_wait_id1_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id13_time(us),
0,cube0,41.977779,75560,5.951667,0.112296,4.563889,0.086111,9.817778,0.185241,0.001111,0.000021,3433.227539,9.958889,0.187904,122.574234,0.000000,12.713333,0.239874,0.427222,1.691111,9.580556,0.000000,0.000000,0.000000,0.121667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.020555,11.078889,13.957222,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.430557,90775,29.165001,0.550283,7.273334,0.137233,80.212219,0.990556,0.018690,61.617096,0.000000,27.273333,0.514591,1.946667,5.975000,0.008333,0.000000,0.000000,1.460556,0.188333,21.983889,NA,NA,NA,0.760556,3.040000,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.487778,90878,29.165001,0.550283,7.003334,0.132138,83.304649,0.968333,0.018270,63.031143,0.000000,23.096666,0.435786,1.947222,5.975000,0.008333,0.000000,0.000000,1.460556,0.153333,21.904444,NA,NA,NA,4.454444,2.545556,
1,cube0,41.906113,75431,5.999444,0.113197,4.563889,0.086111,6.849444,0.129235,0.001111,0.000021,3433.227539,9.488334,0.179025,128.653061,0.000000,13.458889,0.253941,0.420000,1.681111,6.847778,0.000000,0.000000,0.000000,0.133889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.593889,4.423333,10.641111,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.138332,79449,15.591666,0.294182,3.926667,0.074088,78.265251,1.026111,0.019361,66.917259,0.000000,14.688334,0.277138,1.630000,4.482222,0.001667,0.000000,0.000000,0.282222,0.153889,13.566667,NA,NA,NA,2.041667,13.165556,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.171665,79509,6.456111,0.121813,1.548889,0.029224,79.273323,0.910556,0.017180,75.409515,0.000000,14.306111,0.269927,1.380556,3.088333,0.001667,0.000000,0.000000,0.285556,0.152222,5.365556,NA,NA,NA,7.547222,16.948334,
2,cube0,42.054443,75698,5.999444,0.113197,4.609445,0.086971,7.919445,0.149423,0.001111,0.000021,3433.227539,10.201111,0.192474,119.663742,0.000000,16.392778,0.309298,0.436111,1.726667,9.152778,0.000000,0.000000,0.000000,0.152222,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.177778,10.934444,5.368889,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.475555,90856,24.677778,0.465618,5.720000,0.107925,85.864037,1.198889,0.022621,76.364655,0.000000,21.601110,0.407568,1.837778,5.314445,0.005000,0.000000,0.000000,0.874444,0.176667,17.855556,NA,NA,NA,0.837778,7.175000,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.506668,90912,20.110001,0.379434,4.675000,0.088208,85.320702,1.179444,0.022254,77.623611,0.000000,20.851667,0.393428,1.711111,4.617222,0.005000,0.000000,0.000000,0.878333,0.168889,13.006667,NA,NA,NA,6.462778,6.906111,
3,cube0,41.746113,75143,5.975555,0.112746,4.563889,0.086111,7.982222,0.150608,0.001111,0.000021,3433.227539,9.810555,0.185105,124.427521,0.000000,14.166667,0.267296,0.422778,1.686667,8.896111,0.000000,0.000000,0.000000,0.107778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.716111,5.407222,11.263889,NA,NA,
