block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,23.167223,41701,1,833,3,706,2,707,0.119904,0.352609,0.266430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.836666,44706,7,6,1032,2,1045,2,53.846153,99.807785,99.522446,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.803888,44647,3,5,532,1,520,0,37.500000,99.905037,99.434494,
1,cube0,23.676666,42618,2,832,3,705,6,704,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.833334,44700,7,7,1028,1,1049,3,50.000000,99.807785,99.474937,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.785000,44613,4,5,536,1,515,1,44.444443,99.810066,99.340866,
2,cube0,23.792778,42827,2,832,6,709,3,700,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.796667,44634,7,6,1048,1,1032,0,53.846153,99.951942,99.665710,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.745556,44542,2,6,519,0,533,1,25.000000,99.905037,99.340248,
3,cube0,24.023333,43242,2,832,5,705,4,704,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.770555,44587,8,6,1042,1,1037,1,57.142857,99.903893,99.618141,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.721111,44498,5,4,523,1,529,0,55.555557,99.905037,99.529190,
4,cube0,21.192223,38146,1,833,4,704,4,706,0.119904,0.564175,0.399645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.744444,44540,7,7,1047,1,1032,1,50.000000,99.903893,99.570404,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.693333,44448,5,4,519,1,533,0,55.555557,99.905037,99.529190,
5,cube0,21.982779,39569,2,832,4,705,5,704,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.702223,44464,7,7,1042,0,1037,2,50.000000,99.903893,99.570404,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.649445,44369,2,6,519,0,532,2,25.000000,99.810066,99.245995,
6,cube0,22.446667,40404,2,832,5,713,4,696,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.677778,44420,7,6,1045,0,1035,1,53.846153,99.951942,99.665710,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.630556,44335,4,5,520,1,532,0,44.444443,99.905037,99.435028,
7,cube0,22.693890,40849,2,832,4,707,5,702,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.647778,44366,8,6,1030,1,1049,1,57.142857,99.903893,99.618141,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.614445,44306,3,5,537,0,515,1,37.500000,99.905037,99.434494,
8,cube0,20.369444,36665,2,832,5,704,3,706,0.239808,0.564175,0.444050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.606112,44291,9,6,1055,0,1024,2,60.000000,99.903893,99.618324,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.605556,44290,2,6,511,1,539,2,25.000000,99.715103,99.151741,
9,cube0,21.034445,37862,2,832,5,703,4,706,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.567223,44221,8,6,1052,1,1028,0,57.142857,99.951942,99.665871,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.566668,44220,5,4,504,1,547,1,55.555557,99.810066,99.435028,
10,cube0,21.535555,38764,1,833,4,704,5,705,0.119904,0.634697,0.444050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.571667,44229,6,7,1027,1,1053,0,46.153847,99.951942,99.617958,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.569445,44225,1,6,535,2,516,0,14.285714,99.810066,99.245285,
11,cube0,21.752222,39154,2,832,4,704,5,705,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.549999,44190,8,6,1047,1,1033,0,57.142857,99.951942,99.665871,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.549444,44189,4,5,518,1,534,0,44.444443,99.905037,99.435028,
12,cube0,23.135000,41643,1,833,5,704,4,705,0.119904,0.634697,0.444050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.537777,44168,8,6,1031,0,1049,1,57.142857,99.951942,99.665871,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.537777,44168,5,4,536,1,516,0,55.555557,99.905037,99.529190,
13,cube0,21.845556,39322,2,832,5,705,3,705,0.239808,0.564175,0.444050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.533333,44160,7,7,1035,1,1044,1,50.000000,99.903893,99.570404,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.517778,44132,2,6,531,1,520,1,25.000000,99.810066,99.245995,
14,cube0,22.071667,39729,2,832,5,704,4,705,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.521667,44139,8,6,1046,0,1034,1,57.142857,99.951942,99.665871,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.504999,44109,3,5,520,2,531,0,37.500000,99.810066,99.340248,
15,cube0,22.512777,40523,2,832,4,705,5,704,0.239808,0.634697,0.488455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.519444,44135,8,6,1053,1,1027,0,57.142857,99.951942,99.665871,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.504999,44109,2,6,512,1,540,0,25.000000,99.905037,99.340248,
16,cube0,22.972221,41350,1,833,3,706,5,704,0.119904,0.564175,0.399645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.533890,44161,8,6,1039,1,1040,1,57.142857,99.903893,99.618141,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.494444,44090,4,5,525,1,527,0,44.444443,99.905037,99.435028,
