block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,59.820000,107676,0.280852,0.272116,0.023607,0.000540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,69.295555,124732,0.159132,0.097945,0.037215,0.023973,0.000000,0.128699,0.041012,0.080145,
0,vector1,NA,NA,NA,NA,NA,NA,68.018890,122434,0.106088,0.065297,0.024810,0.015982,0.000000,0.099072,0.027534,0.063097,
1,cube0,62.370556,112267,0.276842,0.268151,0.045000,0.000540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,69.669441,125405,0.159132,0.097945,0.037215,0.023973,0.000000,0.133417,0.041484,0.131233,
1,vector1,NA,NA,NA,NA,NA,NA,68.191109,122744,0.106088,0.065297,0.024810,0.015982,0.000000,0.108957,0.026788,0.097169,
2,cube0,62.982224,113368,0.298440,0.288957,0.023569,0.000540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,70.231667,126417,0.159132,0.097945,0.037215,0.023973,0.000000,0.132489,0.041476,0.131233,
2,vector1,NA,NA,NA,NA,NA,NA,68.606110,123491,0.106088,0.065297,0.024810,0.015982,0.000000,0.098752,0.026834,0.097154,
3,cube0,62.599998,112680,0.288729,0.280769,0.023569,0.000540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,70.639442,127151,0.159132,0.097945,0.037215,0.023973,0.000000,0.131895,0.041279,0.131233,
3,vector1,NA,NA,NA,NA,NA,NA,68.596664,123474,0.106088,0.065297,0.024810,0.015982,0.000000,0.099650,0.027070,0.097169,
4,cube0,62.302223,112144,0.285677,0.276636,0.023569,0.000540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,69.122780,124421,0.159132,0.097945,0.037215,0.023973,0.000000,0.140723,0.041735,0.131240,
4,vector1,NA,NA,NA,NA,NA,NA,67.850555,122131,0.106088,0.065297,0.024810,0.015982,0.000000,0.105700,0.027040,0.097161,
5,cube0,59.105556,106390,0.286035,0.277428,0.023607,0.000540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,64.203331,115566,0.159132,0.097945,0.037215,0.023973,0.000000,0.103288,0.036644,0.080023,
5,vector1,NA,NA,NA,NA,NA,NA,64.207222,115573,0.106088,0.065297,0.024810,0.015982,0.000000,0.084939,0.024429,0.062991,
6,cube0,59.676109,107417,0.291826,0.285030,0.023950,0.000540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,69.186668,124536,0.159132,0.097945,0.037215,0.023973,0.000000,0.124384,0.041887,0.080137,
6,vector1,NA,NA,NA,NA,NA,NA,67.842224,122116,0.106088,0.065297,0.024810,0.015982,0.000000,0.103721,0.027108,0.063090,
7,cube0,62.098888,111778,0.291370,0.282070,0.045647,0.000540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,69.672226,125410,0.159132,0.097945,0.037215,0.023973,0.000000,0.128683,0.041689,0.131225,
7,vector1,NA,NA,NA,NA,NA,NA,68.218887,122794,0.106088,0.065297,0.024810,0.015982,0.000000,0.101705,0.026796,0.097154,
8,cube0,61.438332,110589,0.300015,0.293082,0.023569,0.000540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
