block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
0,cube0,15.790000,28422,0.010808,0.010808,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.686666,35436,0.191995,0.008081,0.000000,0.001212,0.000000,0.054192,41792,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.780001,32004,0.100202,0.000000,0.000000,0.002551,0.000000,0.097626,18048,
1,cube0,16.211111,29180,0.010808,0.010808,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.218889,30994,0.137071,0.014949,0.000000,0.002247,0.000000,0.067020,31488,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.876667,30378,0.100202,0.000000,0.000000,0.002551,0.000000,0.097626,18048,
2,cube0,14.173333,25512,0.010808,0.010808,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.889444,30401,0.136768,0.014899,0.000000,0.002247,0.000000,0.066869,31488,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.829445,30293,0.100202,0.000000,0.000000,0.002551,0.000000,0.097626,18048,
3,cube0,15.022223,27040,0.010808,0.010808,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.860001,30348,0.137071,0.014949,0.000000,0.002247,0.000000,0.067020,31488,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.808889,30256,0.100202,0.000000,0.000000,0.002551,0.000000,0.097626,18048,
4,cube0,15.342778,27617,0.010808,0.010808,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.595556,35272,0.191995,0.008081,0.000000,0.001212,0.000000,0.054192,41792,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.676111,31817,0.100202,0.000000,0.000000,0.002551,0.000000,0.097626,18048,
5,cube0,15.135000,27243,0.010808,0.010808,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.777779,30200,0.137071,0.014949,0.000000,0.002247,0.000000,0.067020,31488,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.775555,30196,0.100202,0.000000,0.000000,0.002551,0.000000,0.097626,18048,
6,cube0,15.170000,27306,0.010808,0.010808,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.753889,30157,0.137071,0.014949,0.000000,0.002247,0.000000,0.067020,31488,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.715000,30087,0.100202,0.000000,0.000000,0.002551,0.000000,0.097626,18048,
7,cube0,15.080000,27144,0.010808,0.010808,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.702778,30065,0.137071,0.014949,0.000000,0.002247,0.000000,0.067020,31488,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.689444,30041,0.100202,0.000000,0.000000,0.002551,0.000000,0.097626,18048,
8,cube0,6.462222,11632,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.683889,30031,0.099899,0.000000,0.000000,0.002525,0.000000,0.097348,18048,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.661112,29990,0.099899,0.000000,0.000000,0.002525,0.000000,0.097348,18048,
9,cube0,6.889444,12401,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.656111,29981,0.099899,0.000000,0.000000,0.002525,0.000000,0.097348,18048,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.648890,29968,0.099899,0.000000,0.000000,0.002525,0.000000,0.097348,18048,
10,cube0,6.717222,12091,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.674999,30015,0.099899,0.000000,0.000000,0.002525,0.000000,0.097348,18048,
