block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id0_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id14_time(us),
0,cube0,15.790000,28422,0.237778,0.010808,0.680000,0.030909,2.459445,0.111793,4.036111,0.183460,8.033706,2.925555,0.132980,10.431379,0.000000,7.010556,0.318662,0.167778,0.431667,0.000000,0.000000,0.000000,0.000000,0.108333,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.389444,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.686666,35436,4.223889,0.191995,3.204444,0.145657,23.920395,0.807778,0.036717,29.662945,0.062210,8.180000,0.371818,0.323333,0.683889,0.000000,0.000000,0.000000,0.000000,3.377778,2.407222,NA,6.627778,0.458333,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.780001,32004,2.204444,0.100202,2.833333,0.128788,0.084148,0.142222,0.006465,6.705523,0.110619,7.717778,0.350808,0.192222,0.375556,0.000000,0.000000,0.000000,0.000000,1.361111,2.165000,NA,4.279444,1.191111,
1,cube0,16.211111,29180,0.237778,0.010808,0.672778,0.030581,2.101111,0.095505,3.256667,0.148030,9.956477,2.563333,0.116515,11.905427,0.000000,7.068889,0.321313,0.167778,0.439444,0.000000,0.000000,0.000000,0.000000,0.140556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.558333,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.218889,30994,3.015556,0.137071,2.967778,0.134899,5.261990,0.405556,0.018434,40.269878,0.069719,7.302778,0.331944,0.285000,0.590556,0.000000,0.000000,0.000000,0.000000,1.702222,1.970000,NA,4.416111,0.395000,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.876667,30378,2.204444,0.100202,2.973889,0.135177,0.080171,0.944444,0.042929,1.009773,0.120357,7.483889,0.340177,0.178333,0.353333,0.000000,0.000000,0.000000,0.000000,1.596111,0.567778,NA,3.364444,0.788889,
2,cube0,14.173333,25512,0.237778,0.010808,0.720000,0.032727,4.259444,0.193611,3.291667,0.149621,9.850611,4.863333,0.221061,6.275033,0.000000,10.446667,0.474848,0.167222,0.446667,0.000000,0.000000,0.000000,0.000000,0.140000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.241667,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.889444,30401,3.008889,0.136768,3.098333,0.140833,5.040264,0.456667,0.020758,35.762787,0.073347,3.935555,0.178889,0.285000,0.597222,0.000000,0.000000,0.000000,0.000000,2.382222,1.760000,NA,8.378889,1.761111,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.829445,30293,2.204444,0.100202,2.268333,0.103106,0.105107,0.133333,0.006061,7.152557,0.109118,4.913889,0.223359,0.177222,0.360556,0.000000,0.000000,0.000000,0.000000,0.561667,1.636667,NA,4.892778,3.077778,
3,cube0,15.022223,27040,0.237778,0.010808,0.682778,0.031035,3.330000,0.151364,2.229445,0.101338,14.543949,3.980556,0.180934,7.666663,0.000000,10.411667,0.473258,0.167222,0.453889,0.000000,0.000000,0.000000,0.000000,0.125556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.895555,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.860001,30348,3.015556,0.137071,2.334445,0.106111,6.689564,1.278889,0.058131,12.770204,0.085772,5.386667,0.244848,0.285556,0.603889,0.000000,0.000000,0.000000,0.000000,3.853333,1.803889,NA,5.415555,1.157778,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.808889,30256,2.204444,0.100202,1.740000,0.079091,0.137022,0.117778,0.005354,8.097235,0.106414,5.713333,0.259697,0.178889,0.366667,0.000000,0.000000,0.000000,0.000000,2.356111,1.814444,NA,4.931667,2.315556,
4,cube0,15.342778,27617,0.237778,0.010808,0.675000,0.030682,3.970000,0.180455,2.246667,0.102121,14.432460,4.638333,0.210833,6.579428,0.000000,11.988334,0.544924,0.172778,0.476667,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.320556,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.595556,35272,4.223889,0.191995,3.348333,0.152197,22.892456,2.106667,0.095758,11.373925,0.061962,5.805000,0.263864,0.331667,0.724444,0.000000,0.000000,0.000000,0.010556,1.501111,1.747778,NA,6.527778,1.679444,
