block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id0_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id14_time(us),
0,cube0,20.400000,36720,1.802222,0.062146,1.740000,0.060000,6.342778,0.218716,0.828333,0.028563,39.144783,7.426111,0.256073,49.313957,0.000000,7.433889,0.256341,0.262222,0.912222,3.419445,0.000000,0.000000,0.216667,0.119444,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.459444,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.251667,45453,6.723333,0.231839,3.275000,0.112931,74.910751,0.607778,0.020958,6.472607,0.014436,4.803889,0.165651,0.534444,1.412778,0.000000,0.000000,0.000000,2.091111,0.551667,0.772222,NA,11.098333,4.955000,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.200001,45360,4.460556,0.153812,3.393333,0.117011,36.184353,0.415000,0.014310,6.319529,0.019248,4.571111,0.157625,0.362222,0.948889,0.000000,0.000000,0.000000,1.275000,0.893889,1.451111,NA,8.877222,7.586667,
1,cube0,23.708334,42675,1.802222,0.062146,1.714444,0.059119,6.100000,0.210345,2.010000,0.069310,16.131804,7.233333,0.249425,50.628242,0.000000,10.046111,0.346418,0.268333,0.935000,2.818889,0.000000,0.000000,0.210556,0.141111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.743889,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.212778,45383,6.723333,0.231839,4.856111,0.167452,50.520409,0.690000,0.023793,6.392382,0.014040,6.050556,0.208640,0.542778,1.434444,0.000000,0.000000,0.000000,1.944444,1.970556,2.458333,NA,9.756111,2.742222,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.162777,45293,4.460556,0.153812,2.386667,0.082299,51.446468,0.443333,0.015287,6.184542,0.018425,6.908333,0.238218,0.370556,0.970556,0.000000,0.000000,0.000000,1.089444,3.125000,1.218889,NA,7.927222,5.163333,
2,cube0,24.002222,43204,1.802222,0.062146,1.727222,0.059559,5.657222,0.195077,1.716667,0.059195,18.888306,6.800556,0.234502,53.850147,0.000000,11.393888,0.392893,0.274444,0.956667,3.108889,0.000000,0.000000,0.205556,0.111111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.721111,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.186666,45336,6.723333,0.231839,3.922778,0.135268,62.540562,0.512778,0.017682,8.369189,0.013027,7.430555,0.256226,0.548333,1.455000,0.000000,0.000000,0.000000,2.185555,3.712778,1.147222,NA,7.990556,1.037778,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.136667,45246,4.460556,0.153812,2.276111,0.078487,53.945332,0.401667,0.013851,5.638946,0.018288,6.704444,0.231188,0.372222,0.993333,0.000000,0.000000,0.000000,1.028889,3.980556,1.147778,NA,7.876667,4.002778,
3,cube0,22.162777,39893,1.802222,0.062146,1.721667,0.059368,5.866667,0.202299,2.063333,0.071149,15.714828,6.965556,0.240192,52.574551,0.000000,11.633889,0.401169,0.278889,0.978889,3.133889,0.000000,0.000000,0.205556,0.141111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.106112,NA,NA,
