block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
0,cube0,24.038334,43269,0.060074,0.060074,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.987223,48577,0.224111,0.099222,0.000000,0.001407,0.000000,0.074796,185920,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.938889,48490,0.148685,0.058944,0.000000,0.001241,0.000000,0.059574,101984,
1,cube0,25.066111,45119,0.060074,0.060074,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.957777,48524,0.224333,0.099315,0.000000,0.001426,0.000000,0.074870,185920,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.904444,48428,0.148685,0.058944,0.000000,0.001241,0.000000,0.059574,101984,
2,cube0,25.925556,46666,0.060074,0.060074,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.937778,48488,0.224333,0.099315,0.000000,0.001426,0.000000,0.074870,185920,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.885555,48394,0.148907,0.059037,0.000000,0.001241,0.000000,0.059648,101984,
3,cube0,23.458334,42225,0.060074,0.060074,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.920000,48456,0.224333,0.099315,0.000000,0.001426,0.000000,0.074870,185920,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.872778,48371,0.148685,0.058944,0.000000,0.001241,0.000000,0.059574,101984,
4,cube0,23.301666,41943,0.060074,0.060074,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.904444,48428,0.224111,0.099222,0.000000,0.001407,0.000000,0.074796,185920,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.861111,48350,0.148685,0.058944,0.000000,0.001241,0.000000,0.059574,101984,
5,cube0,24.117222,43411,0.060074,0.060074,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.847778,48326,0.224111,0.099222,0.000000,0.001407,0.000000,0.074796,185920,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.808332,48255,0.148907,0.059037,0.000000,0.001241,0.000000,0.059648,101984,
6,cube0,22.746111,40943,0.060074,0.060074,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.809444,48257,0.224333,0.099315,0.000000,0.001426,0.000000,0.074870,185920,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.782223,48208,0.148685,0.058944,0.000000,0.001241,0.000000,0.059574,101984,
7,cube0,22.681667,40827,0.060074,0.060074,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.814444,48266,0.224111,0.099222,0.000000,0.001407,0.000000,0.074796,185920,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.781111,48206,0.148685,0.058944,0.000000,0.001241,0.000000,0.059574,101984,
8,cube0,23.201666,41763,0.060074,0.060074,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.753334,48156,0.224111,0.099222,0.000000,0.001407,0.000000,0.074796,185920,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.741112,48134,0.148685,0.058944,0.000000,0.001241,0.000000,0.059574,101984,
9,cube0,23.698334,42657,0.060074,0.060074,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.725555,48106,0.224333,0.099315,0.000000,0.001426,0.000000,0.074870,185920,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.707222,48073,0.148685,0.058944,0.000000,0.001241,0.000000,0.059574,101984,
10,cube0,23.980556,43165,0.060074,0.060074,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.716110,48089,0.224111,0.099222,0.000000,0.001407,0.000000,0.074796,185920,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.691668,48045,0.148907,0.059037,0.000000,0.001241,0.000000,0.059648,101984,
11,cube0,24.720556,44497,0.060074,0.060074,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.719999,48096,0.224111,0.099222,0.000000,0.001407,0.000000,0.074796,185920,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.714445,48086,0.148685,0.058944,0.000000,0.001241,0.000000,0.059574,101984,
12,cube0,24.885000,44793,0.060074,0.060074,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.731112,48116,0.224111,0.099222,0.000000,0.001407,0.000000,0.074796,185920,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.700556,48061,0.148685,0.058944,0.000000,0.001241,0.000000,0.059574,101984,
13,cube0,24.966110,44939,0.060074,0.060074,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.670000,48006,0.224111,0.099222,0.000000,0.001407,0.000000,0.074796,185920,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.670555,48007,0.148685,0.058944,0.000000,0.001241,0.000000,0.059574,101984,
14,cube0,25.681667,46227,0.060074,0.060074,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.660000,47988,0.224111,0.099222,0.000000,0.001407,0.000000,0.074796,185920,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.673889,48013,0.148685,0.058944,0.000000,0.001241,0.000000,0.059574,101984,
15,cube0,25.507223,45913,0.060074,0.060074,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.667778,48002,0.224111,0.099222,0.000000,0.001407,0.000000,0.074796,185920,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.651667,47973,0.148685,0.058944,0.000000,0.001241,0.000000,0.059574,101984,
16,cube0,26.480000,47664,0.060074,0.060074,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.649445,47969,0.224111,0.099222,0.000000,0.001407,0.000000,0.074796,185920,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.662222,47992,0.148685,0.058944,0.000000,0.001241,0.000000,0.059574,101984,
17,cube0,25.965555,46738,0.060074,0.060074,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.659445,47987,0.224333,0.099315,0.000000,0.001426,0.000000,0.074870,185920,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.660555,47989,0.148685,0.058944,0.000000,0.001241,0.000000,0.059574,101984,
18,cube0,26.432777,47579,0.060074,0.060074,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.663334,47994,0.224333,0.099315,0.000000,0.001426,0.000000,0.074870,185920,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.645000,47961,0.148907,0.059037,0.000000,0.001241,0.000000,0.059648,101984,
19,cube0,26.098333,46977,0.060074,0.060074,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.616112,47909,0.224111,0.099222,0.000000,0.001407,0.000000,0.074796,185920,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.609444,47897,0.148685,0.058944,0.000000,0.001241,0.000000,0.059574,101984,
