block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,24.038334,43269,11.828282,5.914141,47.313129,7.885521,0.000000,11.828282,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,26.987223,48577,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,26.938889,48490,
1,cube0,25.066111,45119,11.828282,5.914141,47.313129,7.885521,0.000000,11.828282,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,26.957777,48524,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,26.904444,48428,
2,cube0,25.925556,46666,11.828282,5.914141,47.313129,7.885521,0.000000,11.828282,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,26.937778,48488,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,26.885555,48394,
3,cube0,23.458334,42225,11.828282,5.914141,47.313129,7.885521,0.000000,11.828282,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,26.920000,48456,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,26.872778,48371,
4,cube0,23.301666,41943,11.828282,5.914141,47.313129,7.885521,0.000000,11.828282,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,26.904444,48428,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,26.861111,48350,
5,cube0,24.117222,43411,11.828282,5.914141,47.313129,7.885521,0.000000,11.828282,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,26.847778,48326,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,26.808332,48255,
6,cube0,22.746111,40943,11.828282,5.914141,47.313129,7.885521,0.000000,11.828282,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,26.809444,48257,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,26.782223,48208,
7,cube0,22.681667,40827,11.828282,5.914141,47.313129,7.885521,0.000000,11.828282,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,26.814444,48266,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,26.781111,48206,
8,cube0,23.201666,41763,11.828282,5.914141,47.313129,7.885521,0.000000,11.828282,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,26.753334,48156,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,26.741112,48134,
9,cube0,23.698334,42657,11.828282,5.914141,47.313129,7.885521,0.000000,11.828282,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,26.725555,48106,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,26.707222,48073,
10,cube0,23.980556,43165,11.828282,5.914141,47.313129,7.885521,0.000000,11.828282,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,26.716110,48089,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,26.691668,48045,
11,cube0,24.720556,44497,11.828282,5.914141,47.313129,7.885521,0.000000,11.828282,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,26.719999,48096,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,26.714445,48086,
12,cube0,24.885000,44793,11.828282,5.914141,47.313129,7.885521,0.000000,11.828282,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,26.731112,48116,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,26.700556,48061,
13,cube0,24.966110,44939,11.828282,5.914141,47.313129,7.885521,0.000000,11.828282,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,26.670000,48006,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,26.670555,48007,
14,cube0,25.681667,46227,11.828282,5.914141,47.313129,7.885521,0.000000,11.828282,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,26.660000,47988,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,26.673889,48013,
15,cube0,25.507223,45913,11.828282,5.914141,47.313129,7.885521,0.000000,11.828282,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,26.667778,48002,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,26.651667,47973,
16,cube0,26.480000,47664,11.828282,5.914141,47.313129,7.885521,0.000000,11.828282,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,26.649445,47969,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,26.662222,47992,
17,cube0,25.965555,46738,11.828282,5.914141,47.313129,7.885521,0.000000,11.828282,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,26.659445,47987,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,26.660555,47989,
18,cube0,26.432777,47579,11.828282,5.914141,47.313129,7.885521,0.000000,11.828282,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,26.663334,47994,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,26.645000,47961,
19,cube0,26.098333,46977,11.828282,5.914141,47.313129,7.885521,0.000000,11.828282,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,26.616112,47909,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,26.609444,47897,
