block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
0,cube0,24.038334,43269,NA,NA,289.384796,12.829373,38,0.057407,46,0.205019,18,0.083111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9394.750000,416.500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.987223,48577,NA,NA,8.413019,0.130912,18,0.093222,4,0.018926,273.125000,4.250000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.938889,48490,NA,NA,4.474109,0.092408,10,0.105352,3,0.013241,145.250000,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,cube0,25.066111,45119,NA,NA,288.757172,12.829373,38,0.057463,46,0.198148,18,0.053537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9374.375000,416.500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.957777,48524,NA,NA,8.424571,0.134762,18,0.118278,4,0.020907,273.500000,4.375000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.904444,48428,NA,NA,4.458708,0.092408,10,0.075537,3,0.016167,144.750000,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,cube0,25.925556,46666,NA,NA,287.802307,12.829373,38,0.057426,46,0.212981,18,0.099704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9343.375000,416.500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.937778,48488,NA,NA,8.416869,0.130912,18,0.124704,4,0.016667,273.250000,4.250000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.885555,48394,NA,NA,4.470259,0.092408,10,0.068926,3,0.013056,145.125000,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,cube0,23.458334,42225,NA,NA,287.505798,12.829373,38,0.057130,46,0.186611,18,0.038296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9333.750000,416.500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.920000,48456,NA,NA,8.420721,0.134762,18,0.094481,4,0.022093,273.375000,4.375000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.872778,48371,NA,NA,4.466409,0.092408,10,0.076981,3,0.016074,145.000000,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,cube0,23.301666,41943,NA,NA,287.628998,12.829373,38,0.057407,46,0.193241,18,0.068870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9337.750000,416.500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.904444,48428,NA,NA,8.420721,0.130912,18,0.106296,4,0.045259,273.375000,4.250000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.861111,48350,NA,NA,4.462559,0.092408,10,0.082037,3,0.021463,144.875000,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,cube0,24.117222,43411,NA,NA,286.604828,12.829373,38,0.057333,46,0.186704,18,0.055648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9304.500000,416.500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.847778,48326,NA,NA,8.420721,0.134762,18,0.095315,4,0.020574,273.375000,4.375000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.808332,48255,NA,NA,4.462559,0.092408,10,0.076500,3,0.011278,144.875000,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,cube0,22.746111,40943,NA,NA,286.431580,12.829373,38,0.056852,46,0.210759,18,0.042500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9298.875000,416.500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.809444,48257,NA,NA,8.420721,0.130912,18,0.110296,4,0.040704,273.375000,4.250000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.782223,48208,NA,NA,4.462559,0.092408,10,0.093481,3,0.018056,144.875000,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,cube0,22.681667,40827,NA,NA,286.027252,12.829373,38,0.057241,46,0.199611,18,0.091926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9285.750000,416.500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.814444,48266,NA,NA,8.420721,0.134762,18,0.110352,4,0.018722,273.375000,4.375000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.781111,48206,NA,NA,4.462559,0.092408,10,0.094519,3,0.012241,144.875000,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,cube0,23.201666,41763,NA,NA,285.357300,12.829373,38,0.057259,46,0.210241,18,0.113074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9264.000000,416.500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.753334,48156,NA,NA,8.420721,0.130912,18,0.113333,4,0.020796,273.375000,4.250000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.741112,48134,NA,NA,4.462559,0.092408,10,0.092352,3,0.012389,144.875000,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,cube0,23.698334,42657,NA,NA,285.037720,12.829373,38,0.057426,46,0.193537,18,0.116722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9253.625000,416.500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.725555,48106,NA,NA,8.420721,0.134762,18,0.115963,4,0.020167,273.375000,4.375000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.707222,48073,NA,NA,4.466409,0.092408,10,0.100741,3,0.013667,145.000000,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
