block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id0_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id14_time(us),
0,cube0,13.332222,23998,0.237778,0.011889,0.683889,0.034194,2.189445,0.109472,2.847222,0.142361,11.388267,2.775000,0.138750,10.997325,0.000000,6.506667,0.325333,0.168333,0.431111,0.000000,0.000000,0.000000,0.000000,0.092222,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.056111,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.059999,32508,4.223889,0.211194,2.918889,0.145944,26.260532,0.636111,0.031806,37.668049,0.071094,4.035000,0.201750,0.323333,0.683333,0.000000,0.000000,0.000000,0.000000,1.937222,2.166111,NA,8.482223,1.567222,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.190001,29142,2.204444,0.110222,2.430556,0.121528,0.098092,0.127222,0.006361,7.496130,0.113703,5.933333,0.296667,0.190000,0.376667,0.000000,0.000000,0.000000,0.000000,2.563889,3.376111,NA,3.811667,2.976667,
1,cube0,14.713889,26485,0.237778,0.011889,0.675000,0.033750,2.562222,0.128111,2.299444,0.114972,14.101201,3.011667,0.150583,10.133120,0.000000,9.451111,0.472556,0.168333,0.438333,0.000000,0.000000,0.000000,0.000000,0.124444,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.996666,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.425000,27765,3.008889,0.150444,1.856111,0.092806,8.413513,0.596111,0.029806,27.397028,0.075078,8.636111,0.431806,0.282778,0.591111,0.000000,0.000000,0.000000,0.000000,0.788889,2.951111,NA,3.628889,0.278889,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.411111,27740,2.204444,0.110222,1.060556,0.053028,0.224805,0.115000,0.005750,8.292820,0.112444,9.188889,0.459444,0.177222,0.353889,0.000000,0.000000,0.000000,0.000000,2.903333,2.433889,NA,3.565556,1.318333,
2,cube0,14.794444,26630,0.237778,0.011889,0.682778,0.034139,2.643889,0.132194,1.942222,0.097111,16.694756,3.108889,0.155444,9.816234,0.000000,10.631111,0.531556,0.167778,0.446111,0.000000,0.000000,0.000000,0.000000,0.110556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.882222,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.401111,27722,3.008889,0.150444,1.262222,0.063111,12.372162,0.426111,0.021306,38.327263,0.075235,9.361111,0.468056,0.285000,0.596667,0.000000,0.000000,0.000000,0.000000,1.600556,2.851667,NA,3.836667,1.872222,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.336111,27605,2.204444,0.110222,1.703889,0.085194,0.139926,0.142778,0.007139,6.679431,0.108309,4.505000,0.225250,0.177222,0.360556,0.000000,0.000000,0.000000,0.000000,4.599444,2.140000,NA,7.128889,2.877778,
3,cube0,13.022778,23441,0.237778,0.011889,0.672778,0.033639,2.433889,0.121694,2.573333,0.128667,12.600361,3.155000,0.157750,9.672767,0.000000,7.868889,0.393444,0.167778,0.453333,0.000000,0.000000,0.000000,0.000000,0.120556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.051111,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.353333,27636,3.008889,0.150444,2.000000,0.100000,7.808208,0.385556,0.019278,42.358799,0.078491,5.219444,0.260972,0.285556,0.603333,0.000000,0.000000,0.000000,0.002778,0.834444,2.793333,NA,5.610000,1.595556,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.316667,27570,2.204444,0.110222,1.866111,0.093306,0.127762,0.121111,0.006056,7.874375,0.110465,5.398889,0.269944,0.180000,0.366111,0.000000,0.000000,0.000000,0.000000,3.212222,2.491111,NA,4.071111,2.377222,
4,cube0,13.558333,24405,0.237778,0.011889,0.672778,0.033639,2.142222,0.107111,1.765000,0.088250,18.371065,3.518333,0.175917,8.673873,0.000000,10.810000,0.540500,0.172222,0.477222,0.000000,0.000000,0.000000,0.000000,0.105000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.570556,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.986666,32376,4.217222,0.210861,2.457222,0.122861,31.194399,2.100000,0.105000,11.410032,0.068528,6.234445,0.311722,0.332778,0.723333,0.000000,0.000000,0.000000,0.002778,1.301111,2.550555,NA,4.799445,1.543889,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.080555,28945,2.204444,0.110222,1.677778,0.083889,0.142104,0.131667,0.006583,7.243096,0.104031,5.550556,0.277528,0.197778,0.417222,0.000000,0.000000,0.000000,0.000000,3.464444,2.129444,NA,4.081111,2.420556,
5,cube0,13.520555,24337,0.237778,0.011889,0.675000,0.033750,2.471667,0.123583,1.544444,0.077222,20.994556,3.448889,0.172444,8.848525,0.000000,6.727222,0.336361,0.172778,0.483889,0.000000,0.000000,0.000000,0.000000,0.138889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.381111,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.341111,27614,3.008889,0.150444,2.452778,0.122639,6.366829,0.432778,0.021639,37.736855,0.069790,5.540000,0.277000,0.291111,0.631667,0.000000,0.000000,0.000000,0.000000,3.324445,2.316111,NA,5.858333,1.676667,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.301666,27543,2.204444,0.110222,1.905556,0.095278,0.125118,0.108333,0.005417,8.803148,0.103634,4.864444,0.243222,0.183889,0.395000,0.000000,0.000000,0.000000,0.000000,3.675555,1.976111,NA,6.532222,2.535556,
6,cube0,13.868889,24964,0.237778,0.011889,0.686667,0.034333,2.600000,0.130000,2.125556,0.106278,15.254801,3.064445,0.153222,9.958601,0.000000,10.463889,0.523194,0.171667,0.491667,0.000000,0.000000,0.000000,0.000000,0.125556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.198333,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.330556,27595,3.008889,0.150444,2.388889,0.119444,6.537105,2.162222,0.108111,7.553189,0.069767,5.473889,0.273694,0.291667,0.637778,0.000000,0.000000,0.000000,0.000556,1.150556,2.492778,NA,4.327222,1.619444,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.293333,27528,2.204444,0.110222,2.430556,0.121528,0.098092,0.127778,0.006389,7.463538,0.104054,5.042778,0.252139,0.184444,0.401111,0.000000,0.000000,0.000000,0.000000,2.996111,2.315000,NA,4.254445,2.403889,
7,cube0,13.351666,24033,0.237778,0.011889,0.679444,0.033972,3.577778,0.178889,1.491667,0.074583,21.737381,5.007222,0.250361,6.094712,0.000000,8.560555,0.428028,0.171111,0.499444,0.000000,0.000000,0.000000,0.000000,0.131111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.400556,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.275556,27496,3.008889,0.150444,2.155000,0.107750,7.246597,0.374444,0.018722,43.615742,0.065094,5.297778,0.264889,0.291111,0.645556,0.000000,0.000000,0.000000,0.001667,0.882778,2.420556,NA,6.631111,1.646111,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.222222,27400,2.204444,0.110222,2.317778,0.115889,0.102865,0.119444,0.005972,7.984250,0.102999,4.841111,0.242056,0.185000,0.408333,0.000000,0.000000,0.000000,0.000000,2.812778,2.275556,NA,6.537222,2.484444,
8,cube0,5.823333,10482,0.000000,0.000000,0.005000,0.000250,0.042222,0.002111,2.820555,0.141028,11.326880,0.000556,0.000028,0.000000,0.000000,3.375556,0.168778,0.063889,0.187222,0.000000,0.000000,0.000000,0.000000,0.115556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.252778,27455,2.197778,0.109889,2.450000,0.122500,0.097314,0.150556,0.007528,6.334368,0.176859,4.518889,0.225944,0.120556,0.279444,0.000000,0.000000,0.000000,0.000000,2.730556,2.346667,NA,0.000000,5.675556,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.201667,27363,2.197778,0.109889,2.607778,0.130389,0.091426,0.136667,0.006833,6.978105,0.173045,4.622222,0.231111,0.121667,0.278889,0.000000,0.000000,0.000000,0.000000,2.452222,2.514444,NA,0.000000,5.506111,
9,cube0,5.525556,9946,0.000000,0.000000,0.005000,0.000250,0.042222,0.002111,2.877778,0.143889,11.101653,0.000556,0.000028,0.000000,0.000000,3.129444,0.156472,0.063889,0.187222,0.000000,0.000000,0.000000,0.000000,0.121667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,NA,NA,
