block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,13.332222,23998,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,18.059999,32508,10.931135,19.008669,0.004315,0.009349,
0,vector1,NA,NA,16.190001,29142,0.161090,6.098423,0.004315,0.002877,
1,cube0,14.713889,26485,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,15.425000,27765,4.602583,10.171708,0.004315,0.009349,
1,vector1,NA,NA,15.411111,27740,0.161090,6.098423,0.004315,0.002877,
2,cube0,14.794444,26630,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,15.401111,27722,4.602583,10.171708,0.004315,0.009349,
2,vector1,NA,NA,15.336111,27605,0.161090,6.098423,0.004315,0.002877,
3,cube0,13.022778,23441,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,15.353333,27636,4.602583,10.171708,0.004315,0.009349,
3,vector1,NA,NA,15.316667,27570,0.161090,6.098423,0.004315,0.002877,
4,cube0,13.558333,24405,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,17.986666,32376,10.931135,19.008669,0.004315,0.009349,
4,vector1,NA,NA,16.080555,28945,0.161090,6.098423,0.004315,0.002877,
5,cube0,13.520555,24337,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,15.341111,27614,4.602583,10.171708,0.004315,0.009349,
5,vector1,NA,NA,15.301666,27543,0.161090,6.098423,0.004315,0.002877,
6,cube0,13.868889,24964,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,15.330556,27595,4.602583,10.171708,0.004315,0.009349,
6,vector1,NA,NA,15.293333,27528,0.161090,6.098423,0.004315,0.002877,
7,cube0,13.351666,24033,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,15.275556,27496,4.602583,10.171708,0.004315,0.009349,
7,vector1,NA,NA,15.222222,27400,0.161090,6.098423,0.004315,0.002877,
8,cube0,5.823333,10482,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,15.252778,27455,0.161090,6.098423,0.004315,0.002877,
8,vector1,NA,NA,15.201667,27363,0.161090,6.098423,0.004315,0.002877,
9,cube0,5.525556,9946,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,15.217778,27392,0.161090,6.098423,0.004315,0.002877,
9,vector1,NA,NA,15.168333,27303,0.161090,6.098423,0.004315,0.002877,
10,cube0,5.675000,10215,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,15.206667,27372,0.161090,6.098423,0.004315,0.002877,
10,vector1,NA,NA,15.157778,27284,0.161090,6.098423,0.004315,0.002877,
11,cube0,5.862778,10553,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,15.217778,27392,0.161090,6.098423,0.004315,0.002877,
11,vector1,NA,NA,15.165000,27297,0.161090,6.098423,0.004315,0.002877,
12,cube0,5.580555,10045,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,15.212222,27382,0.161090,6.098423,0.004315,0.002877,
12,vector1,NA,NA,15.163889,27295,0.161090,6.098423,0.004315,0.002877,
13,cube0,5.739444,10331,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,15.168889,27304,0.161090,6.098423,0.004315,0.002877,
13,vector1,NA,NA,15.134444,27242,0.161090,6.098423,0.004315,0.002877,
14,cube0,5.840556,10513,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,15.141666,27255,0.161090,6.098423,0.004315,0.002877,
14,vector1,NA,NA,15.142777,27257,0.161090,6.098423,0.004315,0.002877,
15,cube0,6.413333,11544,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,15.134444,27242,0.161090,6.098423,0.004315,0.002877,
15,vector1,NA,NA,15.140000,27252,0.161090,6.098423,0.004315,0.002877,
16,cube0,6.455555,11620,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,15.127778,27230,0.161090,6.098423,0.004315,0.002877,
16,vector1,NA,NA,15.127778,27230,0.161090,6.098423,0.004315,0.002877,
17,cube0,6.267222,11281,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,15.128889,27232,0.161090,6.098423,0.004315,0.002877,
17,vector1,NA,NA,15.130000,27234,0.161090,6.098423,0.004315,0.002877,
18,cube0,6.107222,10993,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,15.120000,27216,0.161090,6.098423,0.004315,0.002877,
18,vector1,NA,NA,15.121111,27218,0.161090,6.098423,0.004315,0.002877,
19,cube0,6.571111,11828,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,15.090555,27163,0.161090,6.098423,0.004315,0.002877,
19,vector1,NA,NA,15.075000,27135,0.161090,6.098423,0.004315,0.002877,
