block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,10.731667,19317,13.069365,6.534682,52.277458,6.534682,0.000000,13.069365,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.638889,28150,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.663333,28194,
1,cube0,10.739445,19331,13.069365,6.534682,52.277458,6.534682,0.000000,13.069365,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,10.893333,19608,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,10.927778,19670,
2,cube0,10.725000,19305,13.069365,6.534682,52.277458,6.534682,0.000000,13.069365,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,10.927222,19669,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,10.930555,19675,
3,cube0,10.740556,19333,13.069365,6.534682,52.277458,6.534682,0.000000,13.069365,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,10.923889,19663,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,11.376111,20477,
4,cube0,10.703889,19267,13.069365,6.534682,52.277458,6.534682,0.000000,13.069365,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.548889,27988,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.594444,28070,
5,cube0,10.719444,19295,13.069365,6.534682,52.277458,6.534682,0.000000,13.069365,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,10.894444,19610,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,10.915000,19647,
6,cube0,10.578333,19041,13.069365,6.534682,52.277458,6.534682,0.000000,13.069365,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,10.712222,19282,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,10.771111,19388,
7,cube0,10.591666,19065,13.069365,6.534682,52.277458,6.534682,0.000000,13.069365,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,10.780556,19405,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,10.738889,19330,
