block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
0,cube0,0.000000,8135737,NA,NA,215.330963,NA,38,0.000000,46,0.000000,18,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9971.125000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,71831,NA,NA,5.917154,NA,18,0.000000,4,0.000000,274.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,71794,NA,NA,3.128641,NA,10,0.000000,3,0.000000,144.875000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,cube0,0.000000,8066001,NA,NA,214.996231,NA,38,0.000000,46,0.000000,18,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9955.625000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,71699,NA,NA,5.914455,NA,18,0.000000,4,0.000000,273.875000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,71747,NA,NA,3.131341,NA,10,0.000000,3,0.000000,145.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,cube0,0.000000,7959753,NA,NA,214.634521,NA,38,0.000000,46,0.000000,18,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9938.875000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,71657,NA,NA,5.906356,NA,18,0.000000,4,0.000000,273.500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,71706,NA,NA,3.134040,NA,10,0.000000,3,0.000000,145.125000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,cube0,0.000000,7929131,NA,NA,214.342972,NA,38,0.000000,46,0.000000,18,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9925.375000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,71617,NA,NA,5.895559,NA,18,0.000000,4,0.000000,273.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
