block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
0,cube0,99.114998,178407,43.775459,12.038252,12.043595,43.789356,1283,0.167122,30,0.127613,1,0.000010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1408.625000,5121.625000,1408.000000,4.559944,6.500000,0.027867,0.000000,0.000000,5120.000000,20.913176,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.631668,182937,0.615592,17.920580,17.926991,0.630555,387,0.229930,8,0.009620,2096.750000,73.750000,NA,NA,NA,NA,NA,NA,NA,NA,2096.000000,8.143497,72.000000,0.329546,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.711670,183081,0.615592,13.508834,13.515245,0.630555,291,0.178689,8,0.012452,1580.750000,73.750000,NA,NA,NA,NA,NA,NA,NA,NA,1580.000000,6.138705,72.000000,0.329546,
1,cube0,99.343330,178818,43.775459,12.585445,12.590789,43.789356,1283,0.167217,34,0.134384,1,0.000010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1472.625000,5121.625000,1472.000000,4.767214,6.500000,0.027867,0.000000,0.000000,5120.000000,20.913176,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.826668,183288,0.889189,17.920580,17.926991,0.904151,387,0.229269,10,0.012127,2096.750000,105.750000,NA,NA,NA,NA,NA,NA,NA,NA,2096.000000,8.143497,104.000000,0.476011,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.871666,183369,0.889189,13.508834,13.515245,0.904151,291,0.170506,10,0.012117,1580.750000,105.750000,NA,NA,NA,NA,NA,NA,NA,NA,1580.000000,6.138705,104.000000,0.476011,
2,cube0,99.311111,178760,43.775459,12.038252,12.043595,43.789356,1283,0.167122,30,0.136882,1,0.000010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1408.625000,5121.625000,1408.000000,4.559944,6.500000,0.027867,0.000000,0.000000,5120.000000,20.913176,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.664444,179396,0.547193,17.646982,17.653395,0.562156,385,0.221401,7,0.007708,2064.750000,65.750000,NA,NA,NA,NA,NA,NA,NA,NA,2064.000000,8.019169,64.000000,0.292930,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.704445,179468,0.547193,13.235237,13.241649,0.562156,289,0.163283,7,0.007978,1548.750000,65.750000,NA,NA,NA,NA,NA,NA,NA,NA,1548.000000,6.014377,64.000000,0.292930,
3,cube0,99.148888,178468,43.775459,12.038252,12.043595,43.789356,1283,0.166877,30,0.147312,1,0.000010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1408.625000,5121.625000,1408.000000,4.559944,6.500000,0.027867,0.000000,0.000000,5120.000000,20.913176,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.980003,194364,0.820790,16.535496,16.541908,0.835752,345,0.209950,11,0.013193,1934.750000,97.750000,NA,NA,NA,NA,NA,NA,NA,NA,1934.000000,7.514085,96.000000,0.439395,
