block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id11_time(us),aic_scalar_wait_id12_time(us),aic_scalar_wait_id1_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id13_time(us),
0,cube0,99.114998,178407,24.356112,0.219424,18.550556,0.167122,14.165000,0.127613,0.001111,0.000010,5578.994629,39.169998,0.352883,124.656944,0.000000,30.450556,0.274329,1.034444,5.935555,29.162222,0.000000,0.000000,0.000000,0.143889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.981667,6.967222,49.304443,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.631668,182937,58.706112,0.528884,25.522223,0.229930,78.320038,1.067778,0.009620,64.306038,0.000000,32.285557,0.290861,3.157778,10.967778,34.331665,0.000000,0.000000,0.000000,0.194444,36.044998,NA,NA,NA,2.975556,1.541667,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.711670,183081,44.692780,0.402638,19.834444,0.178689,75.969124,1.382222,0.012452,49.676929,0.000000,29.625555,0.266897,2.846111,9.318334,27.496666,0.000000,0.000000,0.000000,0.216111,26.432777,NA,NA,NA,14.827222,7.811666,
1,cube0,99.343330,178818,24.363890,0.219494,18.561111,0.167217,14.916667,0.134384,0.001111,0.000010,5578.994629,38.358334,0.345571,127.294701,0.000000,30.607779,0.275746,1.042222,5.994444,28.361111,0.000000,0.000000,0.000000,0.152778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.411667,9.241111,47.958332,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.826668,183288,58.786667,0.529610,25.448889,0.229269,78.545731,1.346111,0.012127,73.680496,0.000000,32.039444,0.288644,3.169445,11.011666,34.859444,0.000000,0.000000,0.000000,0.217222,35.611668,NA,NA,NA,2.726667,0.978889,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.871666,183369,44.773335,0.403363,18.926111,0.170506,79.615166,1.345000,0.012117,73.741356,0.000000,31.644444,0.285085,2.855000,9.362778,26.420555,0.000000,0.000000,0.000000,0.225000,27.075001,NA,NA,NA,14.927222,9.551666,
2,cube0,99.311111,178760,24.364445,0.219499,18.550556,0.167122,15.193889,0.136882,0.001111,0.000010,5578.994629,39.627224,0.357002,123.218636,0.000000,32.037777,0.288629,1.048333,5.988333,28.260555,0.000000,0.000000,0.000000,0.158889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.962778,18.881111,34.903332,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.664444,179396,57.200001,0.515315,24.575556,0.221401,80.095184,0.855556,0.007708,71.339790,0.000000,32.859444,0.296031,3.155000,10.990556,33.114445,0.000000,0.000000,0.000000,0.207778,36.515556,NA,NA,NA,2.008333,1.678889,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.704445,179468,43.186668,0.389069,18.124445,0.163283,81.452858,0.885556,0.007978,68.923012,0.000000,31.269444,0.281707,2.841111,9.342778,27.538889,0.000000,0.000000,0.000000,0.213333,26.112223,NA,NA,NA,19.664444,2.858333,
3,cube0,99.148888,178468,24.440556,0.220185,18.523333,0.166877,16.351667,0.147312,0.001111,0.000010,5578.994629,39.367222,0.354660,124.032440,0.000000,29.726667,0.267808,1.059444,5.996666,30.868334,0.000000,0.000000,0.000000,0.151667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.712222,18.635555,23.513334,NA,NA,
