block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id0_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id14_time(us),
0,cube0,57.681110,103826,15.328889,0.212901,13.766111,0.191196,10.670555,0.148202,1.792778,0.024900,19.150324,23.892778,0.331844,127.727211,0.000000,19.838333,0.275532,0.591111,2.786111,11.374444,0.000000,0.000000,0.875000,0.167222,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.577221,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.282776,122909,47.172779,0.655177,20.736666,0.288009,93.071777,1.471667,0.020440,47.548710,0.009952,17.457222,0.242461,2.795556,7.134444,0.000000,0.000000,0.000000,33.146667,0.682778,2.710556,NA,10.045000,4.358333,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.014442,120626,32.184444,0.447006,14.615000,0.202986,88.042763,1.257778,0.017469,37.342415,0.013410,14.121667,0.196134,2.002222,5.000556,0.000000,0.000000,0.000000,18.010555,0.651111,2.358333,NA,18.964445,11.982223,
1,cube0,61.337776,110408,15.944445,0.221451,13.894444,0.192978,9.988889,0.138735,4.287222,0.059545,8.008046,23.696112,0.329113,128.787292,0.000000,20.199444,0.280548,0.637222,2.858889,11.116667,0.000000,0.000000,0.892222,0.156111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.827778,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.728889,123712,49.761665,0.691134,21.201111,0.294460,91.032890,2.334445,0.032423,49.737679,0.009846,17.945000,0.249236,2.877222,7.275556,0.000000,0.000000,0.000000,34.215000,0.658889,4.903889,NA,7.294445,1.134444,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.239441,121031,34.561111,0.480015,14.207222,0.197323,90.569786,1.731111,0.024043,44.898590,0.012131,18.299444,0.254159,2.063889,5.118889,0.000000,0.000000,0.000000,20.164444,0.451667,2.463889,NA,16.777222,8.838889,
2,cube0,62.040554,111673,15.561666,0.216134,13.825000,0.192014,11.206111,0.155640,2.883333,0.040046,11.907147,24.451666,0.339606,124.807762,0.000000,21.805000,0.302847,0.646667,2.882778,11.511111,0.000000,0.000000,0.857222,0.171667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.527222,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.177223,124519,50.192223,0.697114,19.848333,0.275671,97.237305,2.925555,0.040633,39.688137,0.009327,21.232222,0.294892,2.881667,7.298889,0.000000,0.000000,0.000000,34.611668,0.461667,3.015000,NA,6.368333,0.442222,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.561111,121610,34.845554,0.483966,14.747778,0.204830,87.250099,1.970556,0.027369,39.442917,0.012514,18.422777,0.255872,2.070000,5.141667,0.000000,0.000000,0.000000,19.367222,0.918889,3.421667,NA,18.898333,8.032778,
3,cube0,60.883335,109590,15.691112,0.217932,13.825556,0.192022,11.182222,0.155309,1.144444,0.015895,29.999075,24.435556,0.339383,124.890053,0.000000,23.761667,0.330023,0.653889,2.907778,11.544444,0.000000,0.000000,0.765000,0.161111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.247223,NA,NA,
