block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,30.407778,54734,16.961723,8.480862,67.846893,8.480862,0.000000,16.961723,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.516666,71130,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.971668,68349,
1,cube0,32.281666,58107,16.961723,8.480862,67.846893,8.480862,0.000000,16.961723,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.621113,60518,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.635555,60544,
2,cube0,30.362223,54652,16.961723,8.480862,67.846893,8.480862,0.000000,16.961723,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.432777,70979,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.892776,68207,
3,cube0,31.688889,57040,16.961723,8.480862,67.846893,8.480862,0.000000,16.961723,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.582779,60449,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.568890,60424,
4,cube0,30.630556,55135,16.961723,8.480862,67.846893,8.480862,0.000000,16.961723,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.396111,70913,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.880001,68184,
5,cube0,31.392221,56506,16.961723,8.480862,67.846893,8.480862,0.000000,16.961723,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.523335,60342,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.533333,60360,
6,cube0,31.511110,56720,16.961723,8.480862,67.846893,8.480862,0.000000,16.961723,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.484444,71072,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.897778,68216,
7,cube0,31.735001,57123,16.961723,8.480862,67.846893,8.480862,0.000000,16.961723,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.488335,60279,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.424999,60165,
8,cube0,25.281111,45506,11.307817,5.653908,45.231266,5.653908,0.000000,11.307817,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.994999,71991,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,38.114445,68606,
9,cube0,25.367777,45662,11.307817,5.653908,45.231266,5.653908,0.000000,11.307817,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.417221,60151,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.378334,60081,
10,cube0,25.043888,45079,11.307817,5.653908,45.231266,5.653908,0.000000,11.307817,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.422779,60161,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.375557,60076,
11,cube0,25.938889,46690,11.307817,5.653908,45.231266,5.653908,0.000000,11.307817,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,40.006111,72011,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,38.141109,68654,
12,cube0,24.771111,44588,11.307817,5.653908,45.231266,5.653908,0.000000,11.307817,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.386665,60096,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.353889,60037,
13,cube0,24.987778,44978,11.307817,5.653908,45.231266,5.653908,0.000000,11.307817,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.375000,60075,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.345554,60022,
14,cube0,26.188334,47139,11.307817,5.653908,45.231266,5.653908,0.000000,11.307817,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.908333,71835,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,38.008888,68416,
15,cube0,25.177221,45319,11.307817,5.653908,45.231266,5.653908,0.000000,11.307817,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.361111,60050,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.344444,60020,
16,cube0,25.055000,45099,11.307817,5.653908,45.231266,5.653908,0.000000,11.307817,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.342777,60017,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.323891,59983,
17,cube0,25.593889,46069,11.307817,5.653908,45.231266,5.653908,0.000000,11.307817,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,40.122223,72220,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,38.225555,68806,
18,cube0,24.759445,44567,11.307817,5.653908,45.231266,5.653908,0.000000,11.307817,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.324444,59984,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.305000,59949,
19,cube0,25.405556,45730,11.307817,5.653908,45.231266,5.653908,0.000000,11.307817,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.320000,59976,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.296665,59934,
