block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
0,cube0,23.172222,41710,15.727942,5.895100,5.442221,12.788069,38,0.056039,46,0.197778,18,0.073459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.250000,416.500000,192.000000,2.232992,34.000000,0.523454,0.000000,0.000000,384.000000,5.632620,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.006111,48611,0.126653,7.898513,7.986785,0.130490,18,0.085215,4,0.018620,260.125000,4.250000,NA,NA,NA,NA,NA,NA,NA,NA,257.250000,3.589254,4.125000,0.067801,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.011110,48620,0.084435,3.953094,4.041368,0.092111,10,0.088763,3,0.012419,131.625000,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,128.750000,1.796371,2.750000,0.045201,
1,cube0,26.373888,47473,15.727942,5.895100,5.442221,12.788069,38,0.055448,46,0.206272,18,0.038943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.250000,416.500000,192.000000,2.232992,34.000000,0.523454,0.000000,0.000000,384.000000,5.632620,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.984444,48572,0.142004,7.898513,7.986785,0.134328,18,0.161219,4,0.020556,260.125000,4.375000,NA,NA,NA,NA,NA,NA,NA,NA,257.250000,3.589254,4.625000,0.076019,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.933332,48480,0.088273,3.953094,4.041368,0.092111,10,0.069713,3,0.015233,131.625000,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,128.750000,1.796371,2.875000,0.047255,
2,cube0,25.958334,46725,15.727942,5.895100,5.442221,12.788069,38,0.055502,46,0.190735,18,0.088978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.250000,416.500000,192.000000,2.232992,34.000000,0.523454,0.000000,0.000000,384.000000,5.632620,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.962223,48532,0.138166,7.898513,7.986785,0.130490,18,0.127921,4,0.015824,260.125000,4.250000,NA,NA,NA,NA,NA,NA,NA,NA,257.250000,3.589254,4.500000,0.073965,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.918888,48454,0.072921,3.953094,4.041368,0.092111,10,0.057832,3,0.012724,131.625000,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,128.750000,1.796371,2.375000,0.039037,
3,cube0,22.921667,41259,15.727942,5.895100,5.442221,12.788069,38,0.055645,46,0.176577,18,0.042867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.250000,416.500000,192.000000,2.232992,34.000000,0.523454,0.000000,0.000000,384.000000,5.632620,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.953333,48516,0.142004,7.898513,7.986785,0.134328,18,0.089301,4,0.023154,260.125000,4.375000,NA,NA,NA,NA,NA,NA,NA,NA,257.250000,3.589254,4.625000,0.076019,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.909445,48437,0.088273,3.953094,4.041368,0.092111,10,0.062258,3,0.015735,131.625000,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,128.750000,1.796371,2.875000,0.047255,
4,cube0,25.583889,46051,15.727942,5.895100,5.442221,12.788069,38,0.055896,46,0.189928,18,0.043996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.250000,416.500000,192.000000,2.232992,34.000000,0.523454,0.000000,0.000000,384.000000,5.632620,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.893333,48408,0.142004,7.898513,7.986785,0.130490,18,0.116900,4,0.019391,260.125000,4.250000,NA,NA,NA,NA,NA,NA,NA,NA,257.250000,3.589254,4.625000,0.076019,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.852222,48334,0.088273,3.953094,4.041368,0.092111,10,0.064552,3,0.012993,131.625000,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,128.750000,1.796371,2.875000,0.047255,
