block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id0_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id14_time(us),
0,cube0,23.172222,41710,1.802222,0.058136,1.737222,0.056039,6.131111,0.197778,2.277222,0.073459,14.238808,7.284444,0.234982,50.273014,0.000000,12.345000,0.398226,0.262222,0.912222,3.105000,0.000000,0.000000,0.205556,0.145000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.902778,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.006111,48611,6.730000,0.217097,2.641667,0.085215,92.870430,0.577222,0.018620,6.815238,0.015072,6.198889,0.199964,0.532778,1.413333,0.000000,0.000000,0.000000,1.983889,0.430556,0.742778,NA,12.413333,3.805556,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.011110,48620,4.460556,0.143889,2.751667,0.088763,44.622250,0.385000,0.012419,6.811960,0.020961,7.153333,0.230753,0.360556,0.949444,0.000000,0.000000,0.000000,1.110000,1.766667,1.670556,NA,8.370556,6.450000,
1,cube0,26.373888,47473,1.802222,0.058136,1.718889,0.055448,6.394444,0.206272,1.207222,0.038943,26.859119,7.506667,0.242151,48.784763,0.000000,10.960556,0.353566,0.268333,0.935000,3.315000,0.000000,0.000000,0.205556,0.119444,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.205555,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.984444,48572,6.730000,0.217097,4.997778,0.161219,49.088360,0.637222,0.020556,6.921830,0.012117,7.797778,0.251541,0.541667,1.435000,0.000000,0.000000,0.000000,2.201667,3.258333,1.416667,NA,7.890555,2.068333,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.933332,48480,4.467222,0.144104,2.161111,0.069713,56.815945,0.472222,0.015233,5.806194,0.015873,7.511111,0.242294,0.369444,0.971111,0.000000,0.000000,0.000000,1.054444,4.221111,1.004444,NA,7.530000,4.630556,
2,cube0,25.958334,46725,1.802222,0.058136,1.720556,0.055502,5.912778,0.190735,2.758333,0.088978,11.755260,7.049445,0.227401,51.948906,0.000000,11.052222,0.356523,0.274444,0.956667,3.076111,0.000000,0.000000,0.205556,0.123889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.910000,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.962223,48532,6.730000,0.217097,3.965556,0.127921,61.865910,0.490556,0.015824,8.748315,0.011823,8.482778,0.273638,0.547222,1.455556,0.000000,0.000000,0.000000,2.384444,4.516667,1.047778,NA,7.815556,1.686667,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.918888,48454,4.460556,0.143889,1.792778,0.057832,68.488998,0.394444,0.012724,5.742194,0.015728,9.154445,0.295305,0.373889,0.992222,0.000000,0.000000,0.000000,1.013333,4.785555,0.971111,NA,10.805000,4.400556,
3,cube0,22.921667,41259,1.802222,0.058136,1.725000,0.055645,5.473889,0.176577,1.328889,0.042867,24.400028,6.617222,0.213459,55.342094,0.000000,13.798333,0.445108,0.278889,0.978889,2.561111,0.000000,0.000000,0.205556,0.136111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.844444,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.953333,48516,6.723333,0.216882,2.768333,0.089301,88.621086,0.717778,0.023154,6.144999,0.013489,6.541667,0.211022,0.552222,1.476111,0.000000,0.000000,0.000000,1.992778,0.649444,1.218889,NA,11.720555,3.000000,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.909445,48437,4.460556,0.143889,1.930000,0.062258,63.619465,0.487778,0.015735,5.621030,0.020951,5.450555,0.175824,0.378889,1.012778,0.000000,0.000000,0.000000,1.071111,0.897778,1.260000,NA,10.607223,5.592222,
4,cube0,25.583889,46051,1.802222,0.058136,1.732778,0.055896,5.887778,0.189928,1.363889,0.043996,23.773876,7.023334,0.226559,52.142040,0.000000,13.009444,0.419659,0.283333,1.001111,3.230000,0.000000,0.000000,0.209444,0.141111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.751667,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.893333,48408,6.730000,0.217097,3.623889,0.116900,67.698738,0.601111,0.019391,7.337651,0.011487,8.141111,0.262616,0.558333,1.496111,0.000000,0.000000,0.000000,2.636111,4.609445,1.006667,NA,8.072778,1.174444,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.852222,48334,4.460556,0.143889,2.001111,0.064552,61.358696,0.402778,0.012993,6.807261,0.018972,5.338889,0.172222,0.383889,1.033333,0.000000,0.000000,0.000000,0.984444,0.575556,0.865556,NA,13.313889,4.038333,
5,cube0,24.393333,43908,1.802222,0.058136,1.724444,0.055627,6.155000,0.198548,1.957222,0.063136,16.566809,7.265000,0.234355,50.407562,0.000000,14.343333,0.462688,0.287778,1.023333,2.785000,0.000000,0.000000,0.209444,0.127778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.666111,NA,NA,
