block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,20.682777,37229,12.239426,6.119713,48.957703,8.159616,0.000000,12.239426,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.701666,46263,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.675556,46216,
1,cube0,24.725555,44506,12.239426,6.119713,48.957703,8.159616,0.000000,12.239426,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.680555,46225,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.644444,46160,
2,cube0,24.711666,44481,12.239426,6.119713,48.957703,8.159616,0.000000,12.239426,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.672777,46211,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.621666,46119,
3,cube0,25.472778,45851,12.239426,6.119713,48.957703,8.159616,0.000000,12.239426,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.764999,46377,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.591667,46065,
4,cube0,25.203333,45366,12.239426,6.119713,48.957703,8.159616,0.000000,12.239426,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.610556,46099,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.558332,46005,
5,cube0,22.478889,40462,12.239426,6.119713,48.957703,8.159616,0.000000,12.239426,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.590555,46063,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.542223,45976,
6,cube0,23.057222,41503,12.239426,6.119713,48.957703,8.159616,0.000000,12.239426,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.550556,45991,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.498333,45897,
7,cube0,24.560556,44209,12.239426,6.119713,48.957703,8.159616,0.000000,12.239426,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.519444,45935,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.467222,45841,
8,cube0,21.249445,38249,12.239426,6.119713,48.957703,8.159616,0.000000,12.239426,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.491667,45885,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.456667,45822,
9,cube0,21.052778,37895,12.239426,6.119713,48.957703,8.159616,0.000000,12.239426,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.449444,45809,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.452223,45814,
10,cube0,21.702778,39065,12.239426,6.119713,48.957703,8.159616,0.000000,12.239426,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.431667,45777,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.432222,45778,
11,cube0,21.315556,38368,12.239426,6.119713,48.957703,8.159616,0.000000,12.239426,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.433889,45781,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.434444,45782,
12,cube0,23.213888,41785,12.239426,6.119713,48.957703,8.159616,0.000000,12.239426,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.411667,45741,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.411667,45741,
13,cube0,23.178333,41721,12.239426,6.119713,48.957703,8.159616,0.000000,12.239426,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.402222,45724,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.403889,45727,
14,cube0,22.624445,40724,12.239426,6.119713,48.957703,8.159616,0.000000,12.239426,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.399445,45719,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.381111,45686,
15,cube0,23.535000,42363,12.239426,6.119713,48.957703,8.159616,0.000000,12.239426,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.386110,45695,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.370556,45667,
16,cube0,25.208889,45376,12.239426,6.119713,48.957703,8.159616,0.000000,12.239426,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.385555,45694,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.367222,45661,
17,cube0,24.841667,44715,12.239426,6.119713,48.957703,8.159616,0.000000,12.239426,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.398333,45717,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.365000,45657,
18,cube0,25.112778,45203,12.239426,6.119713,48.957703,8.159616,0.000000,12.239426,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.379999,45684,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.347778,45626,
19,cube0,25.201666,45363,12.239426,6.119713,48.957703,8.159616,0.000000,12.239426,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.361666,45651,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.328888,45592,
