block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,20.682777,37229,0.248563,0.254272,0.065077,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,25.701666,46263,0.053410,0.032874,0.012490,0.008046,0.000000,0.060211,0.011916,0.072912,
0,vector1,NA,NA,NA,NA,NA,NA,25.675556,46216,0.026705,0.016437,0.006245,0.004023,0.000000,0.041552,0.005958,0.072931,
1,cube0,24.725555,44506,0.230211,0.236073,0.062126,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,25.680555,46225,0.053410,0.032874,0.012490,0.008046,0.000000,0.086552,0.011916,0.072912,
1,vector1,NA,NA,NA,NA,NA,NA,25.644444,46160,0.026705,0.016437,0.006245,0.004023,0.000000,0.036034,0.005958,0.072912,
2,cube0,24.711666,44481,0.235383,0.241245,0.061839,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,25.672777,46211,0.053410,0.032874,0.012490,0.008046,0.000000,0.083697,0.011916,0.072893,
2,vector1,NA,NA,NA,NA,NA,NA,25.621666,46119,0.026705,0.016437,0.006245,0.004023,0.000000,0.036054,0.005958,0.072931,
3,cube0,25.472778,45851,0.233161,0.239023,0.062222,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,25.764999,46377,0.053410,0.032874,0.012490,0.008046,0.000000,0.087356,0.011916,0.072912,
3,vector1,NA,NA,NA,NA,NA,NA,25.591667,46065,0.026705,0.016437,0.006245,0.004023,0.000000,0.035670,0.005958,0.072931,
4,cube0,25.203333,45366,0.235153,0.241015,0.068659,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
