block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,20.682777,37229,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,25.701666,46263,35.554893,28.383354,0.002988,0.001992,
0,vector1,NA,NA,25.675556,46216,17.833227,16.303297,0.002988,0.001992,
1,cube0,24.725555,44506,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,25.680555,46225,35.554893,28.383354,0.002988,0.001992,
1,vector1,NA,NA,25.644444,46160,17.833227,16.303297,0.002988,0.001992,
2,cube0,24.711666,44481,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,25.672777,46211,35.554893,28.383354,0.002988,0.001992,
2,vector1,NA,NA,25.621666,46119,17.833227,16.303297,0.002988,0.001992,
3,cube0,25.472778,45851,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,25.764999,46377,35.554893,28.383354,0.002988,0.001992,
3,vector1,NA,NA,25.591667,46065,17.833227,16.303297,0.002988,0.001992,
4,cube0,25.203333,45366,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,25.610556,46099,35.554893,28.383354,0.002988,0.001992,
4,vector1,NA,NA,25.558332,46005,17.833227,16.303297,0.002988,0.001992,
5,cube0,22.478889,40462,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,25.590555,46063,35.554893,28.383354,0.002988,0.001992,
5,vector1,NA,NA,25.542223,45976,17.833227,16.303297,0.002988,0.001992,
6,cube0,23.057222,41503,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,25.550556,45991,35.554893,28.383354,0.002988,0.001992,
6,vector1,NA,NA,25.498333,45897,17.833227,16.303297,0.002988,0.001992,
7,cube0,24.560556,44209,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,25.519444,45935,35.554893,28.383354,0.002988,0.001992,
7,vector1,NA,NA,25.467222,45841,17.833227,16.303297,0.002988,0.001992,
8,cube0,21.249445,38249,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,25.491667,45885,35.554893,28.383354,0.002988,0.001992,
8,vector1,NA,NA,25.456667,45822,17.833227,16.303297,0.002988,0.001992,
9,cube0,21.052778,37895,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,25.449444,45809,35.554893,28.383354,0.002988,0.001992,
9,vector1,NA,NA,25.452223,45814,17.833227,16.303297,0.002988,0.001992,
10,cube0,21.702778,39065,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,25.431667,45777,35.554893,28.383354,0.002988,0.001992,
10,vector1,NA,NA,25.432222,45778,17.833227,16.303297,0.002988,0.001992,
11,cube0,21.315556,38368,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,25.433889,45781,35.554893,28.383354,0.002988,0.001992,
11,vector1,NA,NA,25.434444,45782,17.833227,16.303297,0.002988,0.001992,
12,cube0,23.213888,41785,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,25.411667,45741,35.554893,28.383354,0.002988,0.001992,
12,vector1,NA,NA,25.411667,45741,17.833227,16.303297,0.002988,0.001992,
13,cube0,23.178333,41721,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,25.402222,45724,35.554893,28.383354,0.002988,0.001992,
13,vector1,NA,NA,25.403889,45727,17.833227,16.303297,0.002988,0.001992,
14,cube0,22.624445,40724,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,25.399445,45719,35.554893,28.383354,0.002988,0.001992,
14,vector1,NA,NA,25.381111,45686,17.833227,16.303297,0.002988,0.001992,
15,cube0,23.535000,42363,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,25.386110,45695,35.554893,28.383354,0.002988,0.001992,
15,vector1,NA,NA,25.370556,45667,17.833227,16.303297,0.002988,0.001992,
16,cube0,25.208889,45376,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,25.385555,45694,35.554893,28.383354,0.002988,0.001992,
16,vector1,NA,NA,25.367222,45661,17.833227,16.303297,0.002988,0.001992,
17,cube0,24.841667,44715,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,25.398333,45717,35.554893,28.383354,0.002988,0.001992,
17,vector1,NA,NA,25.365000,45657,17.833227,16.303297,0.002988,0.001992,
18,cube0,25.112778,45203,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,25.379999,45684,35.554893,28.383354,0.002988,0.001992,
18,vector1,NA,NA,25.347778,45626,17.833227,16.303297,0.002988,0.001992,
19,cube0,25.201666,45363,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,25.361666,45651,35.554893,28.383354,0.002988,0.001992,
19,vector1,NA,NA,25.328888,45592,17.833227,16.303297,0.002988,0.001992,
