block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,58.919998,106056,41.667080,20.833540,166.668320,25.000248,0.000000,41.667080,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.734444,123722,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.458885,121426,
1,cube0,61.393333,110508,41.667080,20.833540,166.668320,25.000248,0.000000,41.667080,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.527222,125149,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.991669,122385,
2,cube0,62.421112,112358,41.667080,20.833540,166.668320,25.000248,0.000000,41.667080,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.719444,125495,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,68.112221,122602,
3,cube0,61.891109,111404,41.667080,20.833540,166.668320,25.000248,0.000000,41.667080,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,70.239441,126431,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,68.204445,122768,
4,cube0,62.492222,112486,41.667080,20.833540,166.668320,25.000248,0.000000,41.667080,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.845558,123922,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.476669,121458,
5,cube0,59.379444,106883,41.667080,20.833540,166.668320,25.000248,0.000000,41.667080,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,63.762222,114772,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,63.747776,114746,
6,cube0,59.168888,106504,41.667080,20.833540,166.668320,25.000248,0.000000,41.667080,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.610558,123499,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.345001,121221,
7,cube0,61.926109,111467,41.667080,20.833540,166.668320,25.000248,0.000000,41.667080,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.101112,124382,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.670555,121807,
8,cube0,61.208889,110176,41.667080,20.833540,166.668320,25.000248,0.000000,41.667080,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.515556,125128,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.902222,122224,
9,cube0,61.476665,110658,41.667080,20.833540,166.668320,25.000248,0.000000,41.667080,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.795555,125632,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.742775,121937,
10,cube0,61.732777,111119,41.667080,20.833540,166.668320,25.000248,0.000000,41.667080,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.696663,123654,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.296669,121134,
11,cube0,59.128334,106431,41.667080,20.833540,166.668320,25.000248,0.000000,41.667080,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,63.669998,114606,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,63.633335,114540,
12,cube0,59.042221,106276,41.667080,20.833540,166.668320,25.000248,0.000000,41.667080,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.509445,123317,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.248886,121048,
13,cube0,61.212776,110183,41.667080,20.833540,166.668320,25.000248,0.000000,41.667080,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.992775,124187,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.468330,121443,
14,cube0,61.480556,110665,41.667080,20.833540,166.668320,25.000248,0.000000,41.667080,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.464996,125037,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.879997,122184,
15,cube0,61.593887,110869,41.667080,20.833540,166.668320,25.000248,0.000000,41.667080,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.783890,125611,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.747223,121945,
16,cube0,50.922222,91660,33.333664,16.666832,133.334656,20.000198,0.000000,33.333664,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,63.604443,114488,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,63.556110,114401,
17,cube0,51.058334,91905,33.333664,16.666832,133.334656,20.000198,0.000000,33.333664,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.160553,124489,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.629448,121733,
18,cube0,53.236668,95826,33.333664,16.666832,133.334656,20.000198,0.000000,33.333664,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.972221,125950,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.862778,122153,
19,cube0,50.538334,90969,33.333664,16.666832,133.334656,20.000198,0.000000,33.333664,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,63.570557,114427,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,63.536110,114365,
