block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,10.812778,19463,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,15.775556,28396,27.487406,40.119202,0.000808,0.426662,
0,vector1,NA,NA,15.695556,28252,18.010326,29.051836,0.000808,0.420198,
1,cube0,10.772778,19391,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,10.990000,19782,9.658087,13.523907,0.000808,0.426662,
1,vector1,NA,NA,11.001111,19802,0.181008,2.456542,0.000808,0.420198,
2,cube0,10.828333,19491,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,11.041667,19875,9.658087,13.523907,0.000808,0.426662,
2,vector1,NA,NA,11.500000,20700,0.181008,2.456542,0.000808,0.420198,
3,cube0,10.800000,19440,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,11.042778,19877,9.658087,13.523907,0.000808,0.426662,
3,vector1,NA,NA,11.038333,19869,0.181008,2.456542,0.000808,0.420198,
4,cube0,10.707222,19273,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,15.506111,27911,27.487406,40.119202,0.000808,0.426662,
4,vector1,NA,NA,15.568334,28023,18.010326,29.051836,0.000808,0.420198,
5,cube0,10.705556,19270,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,10.862778,19553,9.658087,13.523907,0.000808,0.426662,
5,vector1,NA,NA,10.842222,19516,0.181008,2.456542,0.000808,0.420198,
6,cube0,10.698334,19257,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,10.877778,19580,9.658087,13.523907,0.000808,0.426662,
6,vector1,NA,NA,10.896111,19613,0.181008,2.456542,0.000808,0.420198,
7,cube0,10.709444,19277,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,10.848889,19528,9.658087,13.523907,0.000808,0.426662,
7,vector1,NA,NA,10.861111,19550,0.181008,2.456542,0.000808,0.420198,
