block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
0,cube0,10.812778,19463,13.239466,7.033466,7.078719,13.265324,67,0.051481,10,0.121883,1,0.000062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.875000,256.500000,136.000000,2.664191,2.000000,0.051864,0.000000,0.000000,256.000000,6.324988,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.775556,28396,2.068666,4.143797,4.182585,2.100989,8,0.053673,4,0.024043,80.875000,40.625000,NA,NA,NA,NA,NA,NA,NA,NA,80.125000,1.883031,40.000000,1.107423,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.695556,28252,2.068666,3.309866,3.348654,2.100989,5,0.039105,4,0.022747,64.750000,40.625000,NA,NA,NA,NA,NA,NA,NA,NA,64.000000,1.504074,40.000000,1.107423,
1,cube0,10.772778,19391,13.239466,7.033466,7.078719,13.265324,67,0.051481,10,0.106111,1,0.000062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.875000,256.500000,136.000000,2.664191,2.000000,0.051864,0.000000,0.000000,256.000000,6.324988,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.990000,19782,2.068666,0.833931,0.872719,2.100989,4,0.010556,4,0.023457,16.875000,40.625000,NA,NA,NA,NA,NA,NA,NA,NA,16.125000,0.378956,40.000000,1.107423,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.001111,19802,2.068666,0.000000,0.038787,2.100989,1,0.000062,4,0.024383,0.750000,40.625000,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,0.000000,40.000000,1.107423,
2,cube0,10.828333,19491,13.239466,7.033466,7.078719,13.265324,67,0.051481,10,0.107438,1,0.000062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.875000,256.500000,136.000000,2.664191,2.000000,0.051864,0.000000,0.000000,256.000000,6.324988,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.041667,19875,2.068666,0.833931,0.872719,2.100989,4,0.009938,4,0.023642,16.875000,40.625000,NA,NA,NA,NA,NA,NA,NA,NA,16.125000,0.378956,40.000000,1.107423,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.500000,20700,2.068666,0.000000,0.038787,2.100989,1,0.000062,4,0.028241,0.750000,40.625000,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,0.000000,40.000000,1.107423,
3,cube0,10.800000,19440,13.239466,7.033466,7.078719,13.265324,67,0.051481,10,0.096327,1,0.000062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.875000,256.500000,136.000000,2.664191,2.000000,0.051864,0.000000,0.000000,256.000000,6.324988,NA,NA,NA,NA,
