block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id11_time(us),aic_scalar_wait_id12_time(us),aic_scalar_wait_id1_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id13_time(us),
0,cube0,10.812778,19463,1.209444,0.067191,0.926667,0.051481,2.193889,0.121883,0.001111,0.000062,1716.613770,1.784444,0.099136,136.816040,0.000000,4.673333,0.259630,0.084444,0.300000,2.008333,0.000000,0.000000,0.000000,0.102778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.880000,2.816667,0.553333,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.775556,28396,6.015000,0.334167,0.966111,0.053673,79.093544,0.432778,0.024043,88.144478,0.000000,6.099444,0.338858,1.001111,2.302778,0.000000,0.000000,0.000000,0.000000,0.133889,0.746667,NA,NA,NA,1.241667,1.476667,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.695556,28252,4.187222,0.232623,0.703889,0.039105,86.711349,0.409444,0.022747,93.167641,0.000000,5.424445,0.301358,0.947778,1.990000,0.000000,0.000000,0.000000,0.000000,0.125000,0.231111,NA,NA,NA,1.080000,3.576111,
1,cube0,10.772778,19391,1.209444,0.067191,0.926667,0.051481,1.910000,0.106111,0.001111,0.000062,1716.613770,1.794444,0.099691,136.053589,0.000000,4.732778,0.262932,0.077222,0.291667,2.008889,0.000000,0.000000,0.000000,0.127778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.355556,2.843333,0.854444,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.990000,19782,2.167222,0.120401,0.190000,0.010556,80.936836,0.422222,0.023457,90.348083,0.000000,6.333889,0.351883,0.985000,2.251111,0.000000,0.000000,0.000000,0.000000,0.103333,0.730556,NA,NA,NA,1.347778,0.995000,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.001111,19802,0.339444,0.018858,0.001111,0.000062,0.000000,0.438889,0.024383,86.917152,0.000000,6.198333,0.344352,0.930556,1.938889,0.000000,0.000000,0.000000,0.000000,0.117778,0.230556,NA,NA,NA,1.158889,3.091667,
2,cube0,10.828333,19491,1.209444,0.067191,0.926667,0.051481,1.933889,0.107438,0.001111,0.000062,1716.613770,1.813333,0.100741,134.636368,0.000000,5.207222,0.289290,0.077222,0.291667,2.018889,0.000000,0.000000,0.000000,0.112778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.620000,2.709445,0.452222,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.041667,19875,2.167222,0.120401,0.178889,0.009938,85.963974,0.425556,0.023642,89.640411,0.000000,6.885000,0.382500,0.983889,2.251667,0.000000,0.000000,0.000000,0.000000,0.098889,0.743333,NA,NA,NA,1.434444,1.070000,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.500000,20700,0.339444,0.018858,0.001111,0.000062,0.000000,0.508333,0.028241,75.043221,0.000000,6.573889,0.365216,0.930556,1.938889,0.000000,0.000000,0.000000,0.000000,0.113333,0.231111,NA,NA,NA,1.307222,3.185000,
3,cube0,10.800000,19440,1.209444,0.067191,0.926667,0.051481,1.733889,0.096327,0.001111,0.000062,1716.613770,1.880556,0.104475,129.823669,0.000000,5.508333,0.306019,0.076111,0.292222,2.154444,0.000000,0.000000,0.000000,0.114444,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.326667,2.711111,1.134444,NA,NA,
