block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
0,cube0,58.428890,105172,46.952461,9.641350,9.441581,42.351200,246,0.190201,87,0.145710,18,0.066242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720.750000,3233.000000,736.000000,3.652027,36.000000,0.236468,0.000000,0.000000,3200.000000,20.026236,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.120003,122616,0.961188,26.510439,26.629972,0.975925,134,0.277423,11,0.020224,2032.875000,74.500000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,12.046914,73.375000,0.514554,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.886665,120396,0.645158,17.674717,17.789339,0.659895,90,0.192477,8,0.014684,1358.000000,50.375000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,8.031772,49.250000,0.345374,
1,cube0,61.699444,111059,46.952461,10.689323,10.489553,42.351200,246,0.193326,89,0.141952,18,0.052022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.750000,3233.000000,816.000000,4.048986,36.000000,0.236468,0.000000,0.000000,3200.000000,20.026236,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.618889,123514,1.594884,26.510439,26.628334,1.609621,134,0.277415,17,0.037006,2032.750000,122.875000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,12.046914,121.750000,0.853792,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.056664,120702,1.067622,17.674717,17.790977,1.082359,90,0.182647,12,0.021651,1358.125000,82.625000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,8.031772,81.500000,0.571532,
2,cube0,61.940556,111493,46.952461,10.689323,10.489553,42.351200,246,0.191759,89,0.154637,18,0.028225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.750000,3233.000000,816.000000,4.048986,36.000000,0.236468,0.000000,0.000000,3200.000000,20.026236,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.035553,124264,1.594884,26.510439,26.628334,1.609621,134,0.250448,17,0.037238,2032.750000,122.875000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,12.046914,121.750000,0.853792,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.480003,121464,1.067622,17.674717,17.789339,1.082359,90,0.197114,12,0.026968,1358.000000,82.625000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,8.031772,81.500000,0.571532,
3,cube0,61.078335,109941,46.952461,10.689323,10.489553,42.351200,246,0.191806,89,0.155671,18,0.011821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.750000,3233.000000,816.000000,4.048986,36.000000,0.236468,0.000000,0.000000,3200.000000,20.026236,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.489441,125081,1.594884,26.510439,26.628334,1.609621,134,0.270231,17,0.035185,2032.750000,122.875000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,12.046914,121.750000,0.853792,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.298332,121137,1.067622,17.674717,17.797527,1.082359,90,0.198395,12,0.023457,1358.625000,82.625000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,8.031772,81.500000,0.571532,
4,cube0,61.522778,110741,46.952461,10.689323,10.489553,42.351200,246,0.191968,89,0.158835,18,0.039892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.750000,3233.000000,816.000000,4.048986,36.000000,0.236468,0.000000,0.000000,3200.000000,20.026236,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.077774,122540,1.594884,26.510439,26.631609,1.609621,134,0.262431,17,0.034390,2033.000000,122.875000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,12.046914,121.750000,0.853792,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.756111,120161,1.067622,17.674717,17.787701,1.082359,90,0.185270,12,0.024244,1357.875000,82.625000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,8.031772,81.500000,0.571532,
5,cube0,58.418888,105154,46.952461,9.641350,9.441581,42.351200,246,0.189861,87,0.146767,18,0.028295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720.750000,3233.000000,736.000000,3.652027,36.000000,0.236468,0.000000,0.000000,3200.000000,20.026236,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.151112,113672,0.646796,25.252871,25.351118,0.661533,122,0.249321,8,0.012299,1935.250000,50.500000,NA,NA,NA,NA,NA,NA,NA,NA,1927.750000,11.475449,49.375000,0.346250,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.165001,113697,0.435564,16.836340,16.939499,0.450301,82,0.197238,6,0.009452,1293.125000,34.375000,NA,NA,NA,NA,NA,NA,NA,NA,1285.250000,7.650795,33.250000,0.233171,
6,cube0,58.177223,104719,46.952461,9.641350,9.441581,42.351200,246,0.190810,87,0.144676,18,0.011582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720.750000,3233.000000,736.000000,3.652027,36.000000,0.236468,0.000000,0.000000,3200.000000,20.026236,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.971107,122348,0.961188,26.510439,26.628334,0.975925,134,0.283025,11,0.020787,2032.750000,74.500000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,12.046914,73.375000,0.514554,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.766670,120180,0.645158,17.674717,17.792614,0.659895,90,0.199151,8,0.014599,1358.250000,50.375000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,8.031772,49.250000,0.345374,
7,cube0,61.056110,109901,46.952461,10.689323,10.489553,42.351200,246,0.193434,89,0.140394,18,0.007724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.750000,3233.000000,816.000000,4.048986,36.000000,0.236468,0.000000,0.000000,3200.000000,20.026236,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.518333,123333,1.594884,26.510439,26.629972,1.609621,134,0.278704,17,0.032045,2032.875000,122.875000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,12.046914,121.750000,0.853792,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.921112,120458,1.067622,17.674717,17.792614,1.082359,90,0.189136,12,0.020540,1358.250000,82.625000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,8.031772,81.500000,0.571532,
8,cube0,61.135555,110044,46.952461,10.689323,10.489553,42.351200,246,0.191381,89,0.154761,18,0.062840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.750000,3233.000000,816.000000,4.048986,36.000000,0.236468,0.000000,0.000000,3200.000000,20.026236,NA,NA,NA,NA,
