block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,58.428890,105172,0.296914,0.287693,0.023935,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,68.120003,122616,0.161343,0.099306,0.037731,0.024306,0.000000,0.121728,0.041551,0.081250,
0,vector1,NA,NA,NA,NA,NA,NA,66.886665,120396,0.107562,0.066204,0.025154,0.016204,0.000000,0.096173,0.027886,0.063966,
1,cube0,61.699444,111059,0.283056,0.273503,0.045687,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,68.618889,123514,0.161343,0.099306,0.037731,0.024306,0.000000,0.137654,0.041644,0.133063,
1,vector1,NA,NA,NA,NA,NA,NA,67.056664,120702,0.107562,0.066204,0.025154,0.016204,0.000000,0.098627,0.027338,0.098503,
2,cube0,61.940556,111493,0.301790,0.291991,0.023897,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,69.035553,124264,0.161343,0.099306,0.037731,0.024306,0.000000,0.129128,0.041543,0.133063,
2,vector1,NA,NA,NA,NA,NA,NA,67.480003,121464,0.107562,0.066204,0.025154,0.016204,0.000000,0.097531,0.027515,0.098511,
3,cube0,61.078335,109941,0.299931,0.290648,0.023897,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,69.489441,125081,0.161343,0.099306,0.037731,0.024306,0.000000,0.126489,0.042971,0.133048,
3,vector1,NA,NA,NA,NA,NA,NA,67.298332,121137,0.107562,0.066204,0.025154,0.016204,0.000000,0.094190,0.027500,0.098503,
4,cube0,61.522778,110741,0.303171,0.297677,0.024066,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,68.077774,122540,0.161343,0.099306,0.037731,0.024306,0.000000,0.127145,0.041674,0.133048,
4,vector1,NA,NA,NA,NA,NA,NA,66.756111,120161,0.107562,0.066204,0.025154,0.016204,0.000000,0.095741,0.027184,0.098488,
5,cube0,58.418888,105154,0.289668,0.280810,0.023935,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,63.151112,113672,0.161343,0.099306,0.037731,0.024306,0.000000,0.107539,0.037153,0.081127,
5,vector1,NA,NA,NA,NA,NA,NA,63.165001,113697,0.107562,0.066204,0.025154,0.016204,0.000000,0.088827,0.024769,0.063866,
6,cube0,58.177223,104719,0.288657,0.279684,0.023935,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,67.971107,122348,0.161343,0.099306,0.037731,0.024306,0.000000,0.114275,0.041520,0.081258,
6,vector1,NA,NA,NA,NA,NA,NA,66.766670,120180,0.107562,0.066204,0.025154,0.016204,0.000000,0.097207,0.027037,0.063966,
7,cube0,61.056110,109901,0.287909,0.278727,0.045656,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,68.518333,123333,0.161343,0.099306,0.037731,0.024306,0.000000,0.128025,0.042593,0.133048,
7,vector1,NA,NA,NA,NA,NA,NA,66.921112,120458,0.107562,0.066204,0.025154,0.016204,0.000000,0.095031,0.027461,0.098495,
8,cube0,61.135555,110044,0.296605,0.286883,0.023897,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,68.919441,124055,0.161343,0.099306,0.037731,0.024306,0.000000,0.137662,0.041667,0.133032,
8,vector1,NA,NA,NA,NA,NA,NA,67.480003,121464,0.107562,0.066204,0.025154,0.016204,0.000000,0.106667,0.027724,0.098511,
9,cube0,61.268890,110284,0.301181,0.291767,0.023897,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,69.334999,124803,0.161343,0.099306,0.037731,0.024306,0.000000,0.132693,0.042407,0.133056,
9,vector1,NA,NA,NA,NA,NA,NA,67.302780,121145,0.107562,0.066204,0.025154,0.016204,0.000000,0.112978,0.027500,0.098511,
10,cube0,61.618332,110913,0.301049,0.292369,0.023897,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,68.035004,122463,0.161343,0.099306,0.037731,0.024306,0.000000,0.143627,0.041659,0.133048,
10,vector1,NA,NA,NA,NA,NA,NA,66.632225,119938,0.107562,0.066204,0.025154,0.016204,0.000000,0.100154,0.027137,0.098495,
11,cube0,57.870556,104167,0.287631,0.279506,0.024082,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,63.003334,113406,0.161343,0.099306,0.037731,0.024306,0.000000,0.103194,0.037153,0.081134,
11,vector1,NA,NA,NA,NA,NA,NA,63.005554,113410,0.107562,0.066204,0.025154,0.016204,0.000000,0.082145,0.024769,0.063881,
12,cube0,57.898335,104217,0.282755,0.273866,0.023935,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,67.874443,122174,0.161343,0.099306,0.037731,0.024306,0.000000,0.118171,0.042029,0.081250,
12,vector1,NA,NA,NA,NA,NA,NA,66.635559,119944,0.107562,0.066204,0.025154,0.016204,0.000000,0.093310,0.027461,0.063966,
13,cube0,60.324444,108584,0.294097,0.288789,0.046512,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,68.472778,123251,0.161343,0.099306,0.037731,0.024306,0.000000,0.122215,0.042037,0.133048,
13,vector1,NA,NA,NA,NA,NA,NA,67.093887,120769,0.107562,0.066204,0.025154,0.016204,0.000000,0.106813,0.028117,0.098511,
14,cube0,61.329445,110393,0.297986,0.289560,0.023889,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,68.897781,124016,0.161343,0.099306,0.037731,0.024306,0.000000,0.131998,0.041590,0.133056,
14,vector1,NA,NA,NA,NA,NA,NA,67.230553,121015,0.107562,0.066204,0.025154,0.016204,0.000000,0.103002,0.027384,0.098503,
15,cube0,61.332222,110398,0.312724,0.304522,0.023897,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,69.349442,124829,0.161343,0.099306,0.037731,0.024306,0.000000,0.129606,0.042045,0.133025,
15,vector1,NA,NA,NA,NA,NA,NA,67.251114,121052,0.107562,0.066204,0.025154,0.016204,0.000000,0.094684,0.027052,0.098519,
16,cube0,50.956112,91721,0.244105,0.238997,0.023927,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,62.965557,113338,0.129074,0.079444,0.030185,0.019444,0.000000,0.094028,0.029722,0.081119,
16,vector1,NA,NA,NA,NA,NA,NA,62.958332,113325,0.086049,0.052963,0.020123,0.012963,0.000000,0.068302,0.019815,0.063866,
17,cube0,49.202221,88564,0.236952,0.232863,0.023927,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,68.224442,122804,0.129074,0.079444,0.030185,0.019444,0.000000,0.096968,0.034174,0.081250,
17,vector1,NA,NA,NA,NA,NA,NA,66.757225,120163,0.086049,0.052963,0.020123,0.012963,0.000000,0.082569,0.022461,0.063974,
18,cube0,52.013332,93624,0.238233,0.233611,0.023889,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,69.186111,124535,0.129074,0.079444,0.030185,0.019444,0.000000,0.108735,0.034313,0.133056,
18,vector1,NA,NA,NA,NA,NA,NA,67.071663,120729,0.086049,0.052963,0.020123,0.012963,0.000000,0.092438,0.022631,0.098503,
