block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id0_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id14_time(us),
0,cube0,16.469444,29645,0.237778,0.010338,0.683889,0.029734,2.916667,0.126812,3.429445,0.149106,9.454863,3.398889,0.147778,8.978693,0.000000,8.082778,0.351425,0.166667,0.432222,0.000000,0.000000,0.000000,0.000000,0.107778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.315556,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.559444,37007,4.223889,0.183647,3.326111,0.144614,23.045404,0.618333,0.026884,38.751049,0.063080,8.526667,0.370725,0.323333,0.683889,0.000000,0.000000,0.000000,0.000000,1.376667,2.862222,NA,3.195000,0.407778,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.693890,33649,2.204444,0.095845,2.727222,0.118575,0.087422,0.135000,0.005870,7.064254,0.112738,7.752778,0.337077,0.191111,0.376111,0.000000,0.000000,0.000000,0.000000,2.297778,2.517222,NA,3.146667,1.369444,
1,cube0,16.780001,30204,0.237778,0.010338,0.685000,0.029783,2.511111,0.109179,1.257222,0.054662,25.790928,2.973333,0.129275,10.263760,0.000000,6.476666,0.281594,0.167222,0.439444,0.000000,0.000000,0.000000,0.000000,0.138889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.444445,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.012777,32423,3.015556,0.131111,3.181667,0.138333,4.908251,0.435556,0.018937,37.496189,0.072614,7.728333,0.336014,0.285000,0.590556,0.000000,0.000000,0.000000,0.000000,1.403889,1.015000,NA,2.892222,0.347222,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.772223,31990,2.204444,0.095845,2.903333,0.126232,0.082119,0.506667,0.022029,1.882252,0.116244,6.908333,0.300362,0.176111,0.354444,0.000000,0.000000,0.000000,0.000000,1.720000,2.411111,NA,3.546667,0.607778,
2,cube0,16.344999,29421,0.237778,0.010338,0.720000,0.031304,2.463889,0.107126,3.191111,0.138744,10.161016,2.923889,0.127126,10.437325,0.000000,8.456111,0.367657,0.166667,0.446667,0.000000,0.000000,0.000000,0.000000,0.138333,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.919445,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.737223,31927,3.015556,0.131111,3.269444,0.142150,4.776474,0.456111,0.019831,35.806347,0.073120,7.427222,0.322923,0.285000,0.597222,0.000000,0.000000,0.000000,0.000000,1.726111,2.032222,NA,2.943333,0.356111,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.714445,31886,2.204444,0.095845,3.117222,0.135531,0.076484,0.123333,0.005362,7.732494,0.110448,6.901111,0.300048,0.177222,0.360556,0.000000,0.000000,0.000000,0.000000,1.238889,1.126667,NA,4.920556,0.846667,
3,cube0,16.339445,29411,0.237778,0.010338,0.681667,0.029638,2.213889,0.096256,2.457222,0.106836,13.195765,2.651667,0.115290,11.508829,0.000000,9.750000,0.423913,0.166667,0.453889,0.000000,0.000000,0.000000,0.000000,0.125000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.936666,NA,NA,
