block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,99.818886,179674,8193,2048,3321,2309,3335,2304,80.001953,59.064690,69.033005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.335556,184204,33,112,8391,0,8381,2,22.758621,99.988075,99.326202,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.386665,184296,49,96,6362,1,6283,0,33.793102,99.992096,99.241653,
1,cube0,100.044441,180080,8193,2048,3509,2375,3535,2362,80.001953,59.791191,69.189903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.521667,184539,33,176,8353,0,8419,2,15.789474,99.988075,98.951897,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.593330,184668,49,160,6329,1,6316,0,23.444977,99.992096,98.747566,
2,cube0,100.127220,180229,8193,2048,3263,2365,3269,2372,80.001953,57.964329,68.456535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.532776,180959,33,96,8259,0,8257,2,25.581396,99.987892,99.411308,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.550003,180990,33,96,6194,1,6195,0,25.581396,99.991928,99.225174,
3,cube0,100.173332,180312,8193,2048,2507,3140,2489,3133,80.001953,44.334015,61.315666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.891670,196005,49,144,7727,0,7750,1,25.388601,99.993538,99.074722,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.134445,196442,113,64,4656,1,4629,0,63.841808,99.989227,99.313118,
