block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
0,cube0,100.267220,180481,0.217550,0.217550,0.000000,655360,80,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.782776,185009,0.524162,0.156156,0.000000,0.000000,0.000000,0.111498,1624256,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.847778,185126,0.399043,0.117153,0.000000,0.000000,0.000000,0.086215,1234624,
1,cube0,100.348892,180628,0.217391,0.217391,0.000000,655360,80,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.862221,185152,0.524881,0.156042,0.000000,0.000000,0.000000,0.112520,1628480,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.866669,185160,0.399762,0.117044,0.000000,0.000000,0.000000,0.087232,1238848,
2,cube0,100.284447,180512,0.217465,0.217465,0.000000,655360,80,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.674446,181214,0.510714,0.157659,0.000000,0.000000,0.000000,0.110089,1606528,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.681664,181227,0.385595,0.118626,0.000000,0.000000,0.000000,0.084831,1216896,
3,cube0,100.227219,180409,0.217366,0.217366,0.000000,655360,80,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.123337,196422,0.498958,0.132475,0.000000,0.000000,0.000000,0.100794,1466048,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.083336,196350,0.307991,0.074038,0.000000,0.000000,0.000000,0.060169,863872,
4,cube0,100.325554,180586,0.217153,0.217153,0.000000,655360,80,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.220558,192997,0.486230,0.133413,0.000000,0.000000,0.000000,0.100243,1452544,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.131111,192836,0.295263,0.074707,0.000000,0.000000,0.000000,0.059519,850368,
5,cube0,100.175003,180315,0.216915,0.216915,0.000000,655360,80,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.808891,185056,0.458616,0.136007,0.000000,0.000000,0.000000,0.096255,1412864,
