block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,100.267220,180481,0.380114,0.251453,0.050888,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,102.782776,185009,0.116949,0.093824,0.006458,0.016667,0.000000,0.250139,0.512793,0.013080,
0,vector1,NA,NA,NA,NA,NA,NA,102.847778,185126,0.087961,0.070372,0.005089,0.012500,0.000000,0.188805,0.398919,0.002579,
1,cube0,100.348892,180628,0.369692,0.241538,0.050476,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,102.862221,185152,0.116949,0.093824,0.006458,0.016667,0.000000,0.241672,0.504876,0.023497,
1,vector1,NA,NA,NA,NA,NA,NA,102.866669,185160,0.087961,0.070372,0.005089,0.012500,0.000000,0.182381,0.393472,0.002579,
2,cube0,100.284447,180512,0.379608,0.248626,0.052153,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,100.674446,181214,0.116637,0.093819,0.006151,0.016667,0.000000,0.237431,0.501949,0.012183,
2,vector1,NA,NA,NA,NA,NA,NA,100.681664,181227,0.087649,0.070367,0.004782,0.012500,0.000000,0.172976,0.387163,0.001711,
3,cube0,100.227219,180409,0.385675,0.256057,0.051310,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,109.123337,196422,0.103051,0.082108,0.006359,0.014583,0.000000,0.219147,0.426136,0.014940,
3,vector1,NA,NA,NA,NA,NA,NA,109.083336,196350,0.059226,0.046925,0.003968,0.008333,0.000000,0.130184,0.261895,0.014102,
4,cube0,100.325554,180586,0.390541,0.261746,0.051310,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,107.220558,192997,0.102738,0.082103,0.006052,0.014583,0.000000,0.226210,0.435417,0.024742,
4,vector1,NA,NA,NA,NA,NA,NA,107.131111,192836,0.058914,0.046920,0.003661,0.008333,0.000000,0.131939,0.266240,0.023909,
5,cube0,100.175003,180315,0.387346,0.259062,0.050476,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,102.808891,185056,0.102113,0.082093,0.005437,0.014583,0.000000,0.217386,0.430283,0.012386,
5,vector1,NA,NA,NA,NA,NA,NA,102.803886,185047,0.058289,0.046910,0.003046,0.008333,0.000000,0.130377,0.271696,0.011553,
6,cube0,100.331665,180597,0.371349,0.246999,0.050476,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,102.940002,185292,0.116949,0.093824,0.006458,0.016667,0.000000,0.249692,0.510189,0.013080,
6,vector1,NA,NA,NA,NA,NA,NA,102.906113,185231,0.087961,0.070372,0.005089,0.012500,0.000000,0.190630,0.401290,0.002579,
