block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,100.267220,180481,8193,2048,3337,2315,3319,2298,80.001953,59.064690,69.033005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.782776,185009,33,112,8404,0,8368,2,22.758621,99.988075,99.326202,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.847778,185126,49,96,6300,0,6345,1,33.793102,99.992096,99.241653,
1,cube0,100.348892,180628,8193,2048,3513,2366,3531,2371,80.001953,59.791191,69.189903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.862221,185152,33,176,8399,1,8373,1,15.789474,99.988075,98.951897,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.866669,185160,49,160,6329,1,6316,0,23.444977,99.992096,98.747566,
2,cube0,100.284447,180512,8193,2048,3268,2366,3264,2371,80.001953,57.964329,68.456535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.674446,181214,33,96,8224,1,8292,1,25.581396,99.987892,99.411308,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.681664,181227,33,96,6159,1,6230,0,25.581396,99.991928,99.225174,
3,cube0,100.227219,180409,8193,2048,2496,3115,2500,3158,80.001953,44.334015,61.315666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.123337,196422,113,80,7756,1,7721,0,58.549221,99.993538,99.483124,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.083336,196350,49,128,4627,0,4658,1,27.683617,99.989227,98.636795,
4,cube0,100.325554,180586,8193,2048,2485,3407,2511,3378,80.001953,42.407265,59.890110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.220558,192997,49,192,7622,0,7598,2,20.331951,99.986862,98.745392,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.131111,192836,97,128,4487,1,4541,1,43.111111,99.977852,98.595352,
5,cube0,100.175003,180315,8193,2048,2243,3388,2241,3397,80.001953,39.790577,58.935379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.808891,185056,49,96,7395,0,7313,2,33.793102,99.986404,99.340286,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.803886,185047,65,64,4233,1,4284,0,50.387596,99.988258,99.248291,
6,cube0,100.331665,180597,8193,2048,3330,2304,3330,2305,80.001953,59.100185,69.051605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.940002,185292,65,96,8414,1,8358,1,40.372669,99.988075,99.421318,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.906113,185231,49,112,6324,0,6321,1,30.434782,99.992096,99.117668,
7,cube0,100.250557,180451,8193,2048,3528,2368,3516,2369,80.001953,59.791191,69.189903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.866669,185160,49,176,8380,1,8392,1,21.777779,99.988075,98.952881,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.911667,185241,65,160,6348,1,6297,0,28.888889,99.992096,98.749123,
8,cube0,100.473892,180853,8193,2048,3267,2370,3265,2367,80.001953,57.964329,68.456535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.821663,181479,1,128,8232,1,8284,1,0.775194,99.987892,99.219078,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.856667,181542,33,96,6210,0,6179,1,25.581396,99.991928,99.225174,
9,cube0,100.436668,180786,8193,2048,2482,3150,2514,3123,80.001953,44.334015,61.315666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.922226,196060,65,112,7704,2,7772,0,36.723164,99.987076,99.271797,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.967224,196141,97,64,4650,1,4635,0,60.248447,99.989227,99.311951,
10,cube0,100.461113,180830,8193,2048,2506,3390,2490,3395,80.001953,42.407265,59.890110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.002777,196205,33,208,7742,1,7734,1,13.692946,99.987076,98.664040,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.069443,196325,97,128,4639,0,4646,1,43.111111,99.989227,98.643677,
11,cube0,100.391113,180704,8193,2048,2229,3389,2255,3396,80.001953,39.790577,58.935379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
