block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
0,cube0,16.561111,29810,8.379692,5.874838,5.266229,2.595391,22,0.029251,14,0.135483,18,0.152488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.875000,64.500000,146.000000,2.225317,34.000000,0.686012,0.000000,0.000000,32.000000,0.615152,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.789444,37421,1.010995,3.234179,3.661714,1.036144,12,0.116135,5,0.025894,91.000000,25.750000,NA,NA,NA,NA,NA,NA,NA,NA,80.375000,1.469681,25.125000,0.541218,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.991112,34184,0.040239,0.010060,0.407416,0.065388,2,0.112512,2,0.006135,10.125000,1.625000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004571,1.000000,0.021541,
1,cube0,17.448889,31408,8.379692,5.874838,5.266229,2.595391,22,0.029348,14,0.130531,18,0.059710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.875000,64.500000,146.000000,2.225317,34.000000,0.686012,0.000000,0.000000,32.000000,0.615152,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.205000,32769,0.689086,0.658907,1.010995,0.714235,4,0.123019,4,0.017391,25.125000,17.750000,NA,NA,NA,NA,NA,NA,NA,NA,16.375000,0.299422,17.125000,0.368890,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.080555,32545,0.040239,0.010060,0.367177,0.065388,2,0.120097,2,0.017657,9.125000,1.625000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004571,1.000000,0.021541,
2,cube0,15.176111,27317,8.379692,5.874838,5.266229,2.595391,22,0.030435,14,0.184928,18,0.125290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.875000,64.500000,146.000000,2.225317,34.000000,0.686012,0.000000,0.000000,32.000000,0.615152,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.014444,32426,0.689086,0.658907,0.990876,0.714235,4,0.181860,4,0.019493,24.625000,17.750000,NA,NA,NA,NA,NA,NA,NA,NA,16.375000,0.299422,17.125000,0.368890,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.022223,32440,0.040239,0.010060,0.382267,0.065388,2,0.139855,2,0.005749,9.500000,1.625000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004571,1.000000,0.021541,
3,cube0,15.877778,28580,8.379692,5.874838,5.266229,2.595391,22,0.029686,14,0.175676,18,0.089155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.875000,64.500000,146.000000,2.225317,34.000000,0.686012,0.000000,0.000000,32.000000,0.615152,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.962223,32332,0.689086,0.658907,1.031115,0.714235,4,0.120169,4,0.018478,25.625000,17.750000,NA,NA,NA,NA,NA,NA,NA,NA,16.375000,0.299422,17.125000,0.368890,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.983889,32371,0.040239,0.010060,0.372207,0.065388,2,0.081280,2,0.005121,9.250000,1.625000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004571,1.000000,0.021541,
4,cube0,16.208889,29176,8.379692,5.874838,5.266229,2.595391,22,0.029348,14,0.174686,18,0.085797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.875000,64.500000,146.000000,2.225317,34.000000,0.686012,0.000000,0.000000,32.000000,0.615152,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.786667,37416,1.010995,3.234179,3.656684,1.036144,12,0.107367,5,0.057077,90.875000,25.750000,NA,NA,NA,NA,NA,NA,NA,NA,80.375000,1.469681,25.125000,0.541218,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.811111,33860,0.040239,0.010060,0.407416,0.065388,2,0.130531,2,0.006425,10.125000,1.625000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004571,1.000000,0.021541,
5,cube0,15.973333,28752,8.379692,5.874838,5.266229,2.595391,22,0.029348,14,0.170435,18,0.059855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.875000,64.500000,146.000000,2.225317,34.000000,0.686012,0.000000,0.000000,32.000000,0.615152,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.926666,32268,0.689086,0.658907,1.021055,0.714235,4,0.082246,4,0.018696,25.375000,17.750000,NA,NA,NA,NA,NA,NA,NA,NA,16.375000,0.299422,17.125000,0.368890,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.911112,32240,0.040239,0.010060,0.372207,0.065388,2,0.111184,2,0.006546,9.250000,1.625000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004571,1.000000,0.021541,
6,cube0,15.931666,28677,8.379692,5.874838,5.266229,2.595391,22,0.029589,14,0.163986,18,0.115411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.875000,64.500000,146.000000,2.225317,34.000000,0.686012,0.000000,0.000000,32.000000,0.615152,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.878889,32182,0.689086,0.658907,1.016025,0.714235,4,0.077053,4,0.046908,25.250000,17.750000,NA,NA,NA,NA,NA,NA,NA,NA,16.375000,0.299422,17.125000,0.368890,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.872223,32170,0.040239,0.010060,0.412446,0.065388,2,0.083406,2,0.004928,10.250000,1.625000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004571,1.000000,0.021541,
7,cube0,16.088888,28960,8.379692,5.874838,5.266229,2.595391,22,0.029251,14,0.146353,18,0.074493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.875000,64.500000,146.000000,2.225317,34.000000,0.686012,0.000000,0.000000,32.000000,0.615152,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.860556,32149,0.689086,0.658907,1.076383,0.714235,4,0.105870,4,0.019758,26.750000,17.750000,NA,NA,NA,NA,NA,NA,NA,NA,16.375000,0.299422,17.125000,0.368890,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.855000,32139,0.040239,0.010060,0.372207,0.065388,2,0.093937,2,0.006087,9.250000,1.625000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004571,1.000000,0.021541,
8,cube0,6.077778,10940,2.585331,0.643818,0.030179,1.302725,6,0.000217,5,0.001836,18,0.155169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.750000,32.375000,16.000000,0.243870,33.500000,0.675923,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.846666,32124,0.040239,0.010060,0.482863,0.050298,2,0.092585,2,0.004565,12.000000,1.250000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004571,1.000000,0.021541,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.820000,32076,0.040239,0.010060,0.427535,0.050298,2,0.098647,2,0.004952,10.625000,1.250000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004571,1.000000,0.021541,
9,cube0,6.554444,11798,2.585331,0.643818,0.030179,1.302725,6,0.000217,5,0.001836,18,0.154734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.750000,32.375000,16.000000,0.243870,33.500000,0.675923,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.815001,32067,0.040239,0.010060,0.392327,0.050298,2,0.101860,2,0.005628,9.750000,1.250000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004571,1.000000,0.021541,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.796667,32034,0.040239,0.010060,0.352088,0.050298,2,0.109444,2,0.006449,8.750000,1.250000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004571,1.000000,0.021541,
10,cube0,6.722778,12101,2.585331,0.643818,0.030179,1.302725,6,0.000217,5,0.001836,18,0.145386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.750000,32.375000,16.000000,0.243870,33.500000,0.675923,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.797777,32036,0.040239,0.010060,0.422505,0.050298,2,0.109469,2,0.004420,10.500000,1.250000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004571,1.000000,0.021541,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.820555,32077,0.040239,0.010060,0.452684,0.050298,2,0.098647,2,0.004807,11.250000,1.250000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004571,1.000000,0.021541,
11,cube0,6.995555,12592,2.585331,0.643818,0.030179,1.302725,6,0.000217,5,0.001836,18,0.127440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.750000,32.375000,16.000000,0.243870,33.500000,0.675923,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.802221,32044,0.040239,0.010060,0.452684,0.050298,2,0.100242,2,0.006280,11.250000,1.250000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004571,1.000000,0.021541,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.803888,32047,0.040239,0.010060,0.422505,0.050298,2,0.107923,2,0.005338,10.500000,1.250000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004571,1.000000,0.021541,
12,cube0,6.592222,11866,2.585331,0.643818,0.030179,1.302725,6,0.000217,5,0.001836,18,0.144928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.750000,32.375000,16.000000,0.243870,33.500000,0.675923,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.786667,32016,0.040239,0.010060,0.452684,0.050298,2,0.104879,2,0.018213,11.250000,1.250000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004571,1.000000,0.021541,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.788334,32019,0.040239,0.010060,0.427535,0.050298,2,0.103357,2,0.005386,10.625000,1.250000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004571,1.000000,0.021541,
13,cube0,6.766667,12180,2.585331,0.643818,0.030179,1.302725,6,0.000217,5,0.001836,18,0.140990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.750000,32.375000,16.000000,0.243870,33.500000,0.675923,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.773333,31992,0.040239,0.010060,0.432565,0.050298,2,0.114034,2,0.009082,10.750000,1.250000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004571,1.000000,0.021541,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.794445,32030,0.040239,0.010060,0.457714,0.050298,2,0.107923,2,0.004952,11.375000,1.250000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004571,1.000000,0.021541,
14,cube0,6.666111,11999,2.585331,0.643818,0.030179,1.302725,6,0.000217,5,0.001836,18,0.137971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.750000,32.375000,16.000000,0.243870,33.500000,0.675923,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.757778,31964,0.040239,0.010060,0.462744,0.050298,2,0.114444,2,0.005918,11.500000,1.250000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004571,1.000000,0.021541,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.782223,32008,0.040239,0.010060,0.452684,0.050298,2,0.110966,2,0.004976,11.250000,1.250000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004571,1.000000,0.021541,
15,cube0,6.843889,12319,2.585331,0.643818,0.030179,1.302725,6,0.000217,5,0.001836,18,0.133961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.750000,32.375000,16.000000,0.243870,33.500000,0.675923,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.748333,31947,0.040239,0.010060,0.452684,0.050298,2,0.114662,2,0.005507,11.250000,1.250000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004571,1.000000,0.021541,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.775000,31995,0.040239,0.010060,0.457714,0.050298,2,0.111643,2,0.005048,11.375000,1.250000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004571,1.000000,0.021541,
16,cube0,7.440000,13392,2.585331,0.643818,0.030179,1.302725,6,0.000217,5,0.001836,18,0.125652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.750000,32.375000,16.000000,0.243870,33.500000,0.675923,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.741667,31935,0.040239,0.010060,0.437595,0.050298,2,0.130193,2,0.005362,10.875000,1.250000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004571,1.000000,0.021541,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.760555,31969,0.040239,0.010060,0.447655,0.050298,2,0.115531,2,0.005097,11.125000,1.250000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004571,1.000000,0.021541,
17,cube0,7.131111,12836,2.585331,0.643818,0.030179,1.302725,6,0.000217,5,0.001836,18,0.122029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.750000,32.375000,16.000000,0.243870,33.500000,0.675923,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.725000,31905,0.040239,0.010060,0.442625,0.050298,2,0.130145,2,0.006449,11.000000,1.250000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004571,1.000000,0.021541,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.755556,31960,0.040239,0.010060,0.447655,0.050298,2,0.121643,2,0.006159,11.125000,1.250000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004571,1.000000,0.021541,
18,cube0,6.940000,12492,2.585331,0.643818,0.030179,1.302725,6,0.000217,5,0.001836,18,0.125942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.750000,32.375000,16.000000,0.243870,33.500000,0.675923,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.716667,31890,0.040239,0.010060,0.412446,0.050298,2,0.131039,2,0.005990,10.250000,1.250000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004571,1.000000,0.021541,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.746111,31943,0.040239,0.010060,0.402386,0.050298,2,0.118575,2,0.005580,10.000000,1.250000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004571,1.000000,0.021541,
19,cube0,6.956666,12522,2.585331,0.643818,0.030179,1.302725,6,0.000217,5,0.001836,18,0.124783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.750000,32.375000,16.000000,0.243870,33.500000,0.675923,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.695000,31851,0.040239,0.010060,0.397356,0.050298,2,0.123237,2,0.006184,9.875000,1.250000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004571,1.000000,0.021541,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.740555,31933,0.040239,0.010060,0.467774,0.050298,2,0.123164,2,0.006691,11.625000,1.250000,NA,NA,NA,NA,NA,NA,NA,NA,0.250000,0.004571,1.000000,0.021541,
