block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
0,cube0,59.762222,107572,0.207222,0.207222,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.432220,124978,0.646202,0.194604,0.000000,0.001659,0.000000,0.070297,1191840,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.082779,122549,0.440883,0.132047,0.000000,0.001187,0.000000,0.049962,800576,
1,cube0,62.558334,112605,0.206766,0.206766,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.702225,125464,0.681667,0.199574,0.000000,0.001705,0.000000,0.079148,1209568,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.246109,122843,0.473440,0.137268,0.000000,0.001233,0.000000,0.058904,817536,
2,cube0,62.974445,113354,0.219224,0.219224,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.311111,126560,0.687565,0.198447,0.000000,0.001697,0.000000,0.078706,1209568,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.663887,123595,0.477336,0.136461,0.000000,0.001225,0.000000,0.058554,817536,
3,cube0,62.989445,113381,0.223097,0.223097,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.624443,127124,0.693409,0.197336,0.000000,0.001682,0.000000,0.078265,1209568,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.582222,123448,0.477336,0.136461,0.000000,0.001225,0.000000,0.058554,817536,
4,cube0,61.845001,111321,0.212489,0.212489,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.127777,124430,0.674680,0.200997,0.000000,0.001720,0.000000,0.079718,1209568,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.857224,122143,0.468737,0.138303,0.000000,0.001240,0.000000,0.059346,817536,
5,cube0,59.779446,107603,0.208440,0.208440,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.252220,115654,0.610289,0.201621,0.000000,0.001720,0.000000,0.060860,1162080,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.251663,115653,0.416613,0.136895,0.000000,0.001225,0.000000,0.043501,780352,
6,cube0,59.268333,106683,0.226621,0.226621,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.120003,124416,0.646317,0.194581,0.000000,0.001659,0.000000,0.070289,1191840,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.840553,122113,0.440921,0.132040,0.000000,0.001187,0.000000,0.049954,800576,
7,cube0,62.048332,111687,0.216050,0.216050,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.656670,125382,0.681720,0.199581,0.000000,0.001705,0.000000,0.079155,1209568,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.200554,122761,0.473440,0.137268,0.000000,0.001233,0.000000,0.058904,817536,
8,cube0,62.043888,111679,0.244231,0.244231,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
