block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,59.576111,107237,3841,2625,2,2860,2,2902,59.403030,0.069372,31.433945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.141113,124454,4,146,8105,7,8143,8,2.666667,99.907768,99.019073,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.934448,122282,3,98,5437,0,5426,2,2.970297,99.981590,99.088089,
1,cube0,62.283333,112110,3842,2624,645,2569,640,2552,59.418495,20.059319,39.830639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.646667,125364,7,242,8141,0,8120,1,2.811245,99.993851,98.528252,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.138336,122649,5,162,5436,0,5427,1,2.994012,99.990799,98.522346,
2,cube0,62.602779,112685,3842,2624,314,2876,331,2885,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.156670,126282,7,242,8139,1,8123,1,2.811245,99.987701,98.522377,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.446114,123203,5,162,5419,1,5446,1,2.994012,99.981598,98.513687,
3,cube0,62.836666,113106,3842,2624,315,2878,330,2883,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.496666,126894,7,242,8139,2,8122,1,2.811245,99.981552,98.516319,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.342781,123017,5,162,5437,1,5409,2,2.994012,99.972351,98.502182,
4,cube0,61.734444,111122,3841,2625,317,2893,328,2868,59.403030,10.068686,34.850838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.953331,124116,7,242,8108,2,8149,2,2.811245,99.975403,98.509995,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.598335,121677,5,162,5439,1,5424,1,2.994012,99.981590,98.513412,
5,cube0,59.849445,107729,3842,2624,2,2886,3,2875,59.418495,0.086715,31.450294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.088890,115360,4,98,7752,1,7725,1,3.921569,99.987076,99.358192,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.067223,115321,3,66,5166,0,5173,1,4.347826,99.990326,99.356323,
6,cube0,59.070000,106326,3842,2624,86,2807,87,2786,59.418495,3.000347,32.823742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.925552,124066,4,146,8123,0,8137,1,2.666667,99.993851,99.104256,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.638336,121749,3,98,5439,0,5425,1,2.970297,99.990799,99.097206,
7,cube0,62.217224,111991,3842,2624,548,2659,569,2630,59.418495,17.436777,38.525482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.571114,125228,7,242,8135,2,8124,0,2.811245,99.987701,98.522110,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.935555,122284,5,162,5433,1,5428,1,2.994012,99.981590,98.513145,
8,cube0,61.310001,110358,3841,2625,327,2864,318,2897,59.403030,10.068686,34.850838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.828331,125691,7,242,8139,0,8121,2,2.811245,99.987701,98.522194,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.144447,122660,5,162,5410,1,5452,1,2.994012,99.981590,98.513283,
9,cube0,61.532776,110759,3842,2624,317,2898,328,2863,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.181114,126326,7,242,8145,0,8116,1,2.811245,99.993851,98.528252,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.142220,122656,5,162,5427,1,5435,1,2.994012,99.981590,98.513283,
10,cube0,62.333889,112201,3842,2624,318,2880,327,2881,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.882774,123989,7,242,8128,2,8132,0,2.811245,99.987701,98.522194,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.529999,121554,5,162,5423,0,5441,1,2.994012,99.990799,98.522484,
