block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id0_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id14_time(us),
0,cube0,59.232224,106618,15.275000,0.209247,13.791667,0.188927,9.707222,0.132976,0.911667,0.012489,37.658802,22.581112,0.309330,135.146469,0.000000,20.943333,0.286895,0.591667,2.786111,10.888333,0.000000,0.000000,0.935000,0.135556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.850555,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.217781,124592,47.172779,0.646202,20.123333,0.275662,95.908485,1.630000,0.022329,42.929974,0.010141,20.368889,0.279026,2.793333,7.135556,0.000000,0.000000,0.000000,33.144444,0.670556,3.976667,NA,5.880556,3.437222,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.832222,122098,32.184444,0.440883,14.646667,0.200639,87.852417,1.125556,0.015419,41.729137,0.013669,16.643333,0.227991,2.000000,5.001667,0.000000,0.000000,0.000000,18.793888,0.796667,2.502778,NA,17.491667,11.073889,
1,cube0,62.686111,112835,14.996111,0.205426,13.814445,0.189239,10.392777,0.142367,2.926667,0.040091,11.730845,23.347778,0.319833,130.708710,0.000000,22.550556,0.308912,0.633889,2.860556,11.637777,0.000000,0.000000,0.919444,0.175000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.656113,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.645554,125362,49.761665,0.681667,20.924444,0.286636,92.236542,2.616111,0.035837,44.382614,0.010206,20.510555,0.280967,2.877222,7.275556,0.000000,0.000000,0.000000,34.701668,0.691111,4.776111,NA,6.182222,0.873889,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.110558,122599,34.561111,0.473440,14.423889,0.197588,89.209305,1.818889,0.024916,42.731834,0.012803,17.333334,0.237443,2.063333,5.119444,0.000000,0.000000,0.000000,18.950556,0.637778,3.959445,NA,17.207777,8.546667,
2,cube0,62.531666,112557,15.796111,0.216385,13.828889,0.189437,10.904445,0.149376,2.374444,0.032527,14.459076,24.131111,0.330563,126.465706,0.000000,23.774445,0.325677,0.653889,2.879444,11.960556,0.000000,0.000000,0.922778,0.185000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.375557,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.005554,126010,50.192223,0.687565,20.009445,0.274102,96.454369,2.438333,0.033402,47.618530,0.010141,20.545555,0.281446,2.883333,7.298333,0.000000,0.000000,0.000000,34.012779,0.557778,5.150000,NA,6.787778,0.266667,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.260002,122868,34.845554,0.477336,13.100555,0.179460,98.220650,1.682778,0.023052,46.188190,0.012478,18.713333,0.256347,2.071667,5.141111,0.000000,0.000000,0.000000,18.891111,0.474444,2.712778,NA,18.224445,7.812222,
3,cube0,61.098888,109978,16.127777,0.220928,13.811111,0.189193,11.172222,0.153044,2.796667,0.038311,12.276141,23.921112,0.327686,127.575920,0.000000,22.372778,0.306476,0.661111,2.904444,11.926666,0.000000,0.000000,0.787778,0.205556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.720001,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.425003,126765,50.618889,0.693409,21.247223,0.291058,90.835327,2.519444,0.034513,46.085495,0.006280,17.256666,0.236393,2.881111,7.323333,0.000000,0.000000,0.000000,34.259998,0.716111,5.148889,NA,9.277778,1.288333,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.396667,123114,34.845554,0.477336,14.455556,0.198021,89.013878,1.740000,0.023836,44.669231,0.011894,13.953889,0.191149,2.072222,5.165555,0.000000,0.000000,0.000000,19.298889,0.628333,4.130556,NA,18.820555,10.660556,
4,cube0,61.650555,110971,15.678889,0.214779,13.811111,0.189193,10.426666,0.142831,2.468889,0.033820,13.905961,23.913334,0.327580,127.617416,0.000000,22.875555,0.313364,0.667222,2.928889,11.420555,0.000000,0.000000,0.815556,0.182778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.560001,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.937775,124088,49.251667,0.674680,19.757778,0.270654,97.682968,2.430556,0.033295,47.770905,0.008937,17.848888,0.244505,2.879444,7.347778,0.000000,0.000000,0.000000,33.737221,0.571667,4.683889,NA,9.450556,1.278333,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.607224,121693,34.217777,0.468737,14.338889,0.196423,89.738121,1.710556,0.023432,45.438137,0.012527,14.910000,0.204247,2.070555,5.190556,0.000000,0.000000,0.000000,19.478333,0.788333,3.635000,NA,18.607222,9.773889,
5,cube0,59.639446,107351,15.481112,0.212070,13.708889,0.187793,9.925000,0.135959,2.105556,0.028843,16.305565,23.397778,0.320518,130.429382,0.000000,24.431110,0.334673,0.630000,2.886667,11.480000,0.000000,0.000000,0.960556,0.198333,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.112221,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.077774,115340,44.551109,0.610289,19.072222,0.261263,96.393890,1.123333,0.015388,41.917809,0.010642,18.478333,0.253128,2.739444,7.096111,0.000000,0.000000,0.000000,33.247223,0.635000,2.936111,NA,7.393889,3.736111,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.069443,115325,30.412777,0.416613,13.565000,0.185822,90.358269,0.732222,0.010030,43.306080,0.014452,15.477777,0.212024,1.959444,4.991667,0.000000,0.000000,0.000000,17.970556,0.647222,2.352778,NA,18.288889,11.267222,
