block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
0,cube0,59.232224,106618,46.606747,9.570360,9.372062,42.039368,246,0.188927,87,0.132976,18,0.012489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720.750000,3233.000000,736.000000,3.625136,36.000000,0.234727,0.000000,0.000000,3200.000000,19.878780,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.217781,124592,0.954110,26.315241,26.433895,0.968739,134,0.275662,11,0.022329,2032.875000,74.500000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,11.958212,73.375000,0.510766,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.832222,122098,0.640408,17.544579,17.656729,0.655037,90,0.200639,8,0.015419,1357.875000,50.375000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,7.972634,49.250000,0.342831,
1,cube0,62.686111,112835,46.606747,10.610617,10.412318,42.039368,246,0.189239,89,0.142367,18,0.040091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.750000,3233.000000,816.000000,4.019173,36.000000,0.234727,0.000000,0.000000,3200.000000,19.878780,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.645554,125362,1.583140,26.315241,26.435520,1.597769,134,0.286636,17,0.035837,2033.000000,122.875000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,11.958212,121.750000,0.847506,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.110558,122599,1.059761,17.544579,17.658356,1.074390,90,0.197588,12,0.024916,1358.000000,82.625000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,7.972634,81.500000,0.567324,
2,cube0,62.531666,112557,46.606747,10.610617,10.412318,42.039368,246,0.189437,89,0.149376,18,0.032527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.750000,3233.000000,816.000000,4.019173,36.000000,0.234727,0.000000,0.000000,3200.000000,19.878780,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.005554,126010,1.583140,26.315241,26.438772,1.597769,134,0.274102,17,0.033402,2033.250000,122.875000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,11.958212,121.750000,0.847506,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.260002,122868,1.059761,17.544579,17.656729,1.074390,90,0.179460,12,0.023052,1357.875000,82.625000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,7.972634,81.500000,0.567324,
3,cube0,61.098888,109978,46.606747,10.610617,10.412318,42.039368,246,0.189193,89,0.153044,18,0.038311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.750000,3233.000000,816.000000,4.019173,36.000000,0.234727,0.000000,0.000000,3200.000000,19.878780,NA,NA,NA,NA,
