block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,58.227779,104810,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,69.421112,124958,108.536430,85.121483,0.001211,0.006259,
0,vector1,NA,NA,68.103889,122587,72.377007,57.322689,0.001211,0.004442,
1,cube0,61.085556,109954,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,69.867226,125761,108.911179,87.605766,0.001211,0.011711,
1,vector1,NA,NA,68.317780,122972,72.628990,59.500076,0.001211,0.008076,
2,cube0,61.235001,110223,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,70.322777,126581,109.221313,88.226036,0.001211,0.011711,
2,vector1,NA,NA,68.822777,123881,72.835739,59.913586,0.001211,0.008076,
3,cube0,61.068333,109923,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,70.585556,127054,109.521751,88.846298,0.001211,0.011711,
3,vector1,NA,NA,68.523888,123343,72.829277,59.913586,0.001211,0.008076,
4,cube0,60.642776,109157,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,69.342781,124817,108.542900,86.856285,0.001211,0.011711,
4,vector1,NA,NA,68.023888,122443,72.373779,58.996109,0.001211,0.008076,
5,cube0,58.282776,104909,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,64.415001,115947,103.939377,79.128838,0.001211,0.006259,
5,vector1,NA,NA,64.436668,115986,69.307991,53.297440,0.001211,0.004442,
6,cube0,59.072224,106330,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,69.297226,124735,108.542900,85.131180,0.001211,0.006259,
6,vector1,NA,NA,68.012779,122423,72.380234,57.325924,0.001211,0.004442,
7,cube0,62.293888,112129,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,69.772781,125591,108.911179,87.605766,0.001211,0.011711,
7,vector1,NA,NA,68.220558,122797,72.628990,59.500076,0.001211,0.008076,
8,cube0,60.923889,109663,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,70.277222,126499,109.221313,88.226036,0.001211,0.011711,
8,vector1,NA,NA,68.621666,123519,72.835739,59.913586,0.001211,0.008076,
9,cube0,61.266109,110279,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,70.655556,127180,109.521751,88.846298,0.001211,0.011711,
9,vector1,NA,NA,68.552780,123395,72.829277,59.913586,0.001211,0.008076,
10,cube0,61.396667,110514,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,69.141113,124454,108.546127,86.869209,0.001211,0.011711,
10,vector1,NA,NA,67.810555,122059,72.373779,58.996109,0.001211,0.008076,
11,cube0,59.502777,107105,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,64.295555,115732,103.939377,79.128838,0.001211,0.006259,
11,vector1,NA,NA,64.276108,115697,69.307991,53.297440,0.001211,0.004442,
12,cube0,59.246113,106643,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,69.110558,124399,108.542900,85.137634,0.001211,0.006259,
12,vector1,NA,NA,67.992775,122387,72.383469,57.335617,0.001211,0.004442,
13,cube0,62.999443,113399,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,69.841110,125714,108.911179,87.605766,0.001211,0.011711,
13,vector1,NA,NA,68.235001,122823,72.628990,59.500076,0.001211,0.008076,
14,cube0,62.744446,112940,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,70.082779,126149,109.221313,88.226036,0.001211,0.011711,
14,vector1,NA,NA,68.493889,123289,72.835739,59.913586,0.001211,0.008076,
15,cube0,62.236668,112026,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,70.521667,126939,109.521751,88.846298,0.001211,0.011711,
15,vector1,NA,NA,68.504997,123309,72.829277,59.913586,0.001211,0.008076,
16,cube0,50.372776,90671,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,64.224442,115604,83.160545,63.661007,0.001211,0.006259,
16,vector1,NA,NA,64.272781,115691,55.455441,42.985558,0.001211,0.004442,
17,cube0,50.695557,91252,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,69.655556,125380,88.132347,70.406380,0.001211,0.006259,
17,vector1,NA,NA,68.128334,122631,58.776436,47.508312,0.001211,0.004442,
18,cube0,53.325001,95985,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,70.436111,126785,88.742920,73.378471,0.001211,0.011711,
18,vector1,NA,NA,68.362221,123052,58.976727,49.601704,0.001211,0.008076,
19,cube0,50.959446,91727,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,64.192223,115546,83.160545,63.661007,0.001211,0.006259,
19,vector1,NA,NA,64.227219,115609,55.455441,42.985558,0.001211,0.004442,
