block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,58.227779,104810,0.283082,0.273866,0.023607,0.000540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,69.421112,124958,0.159132,0.097945,0.037215,0.023973,0.000000,0.116294,0.040974,0.080129,
0,vector1,NA,NA,NA,NA,NA,NA,68.103889,122587,0.106088,0.065297,0.024810,0.015982,0.000000,0.093067,0.026872,0.063097,
1,cube0,61.085556,109954,0.284696,0.275030,0.045830,0.000540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,69.867226,125761,0.159132,0.097945,0.037215,0.023973,0.000000,0.127275,0.041149,0.131233,
1,vector1,NA,NA,NA,NA,NA,NA,68.317780,122972,0.106088,0.065297,0.024810,0.015982,0.000000,0.094825,0.027116,0.097161,
2,cube0,61.235001,110223,0.291446,0.282093,0.023569,0.000540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,70.322777,126581,0.159132,0.097945,0.037215,0.023973,0.000000,0.123333,0.041081,0.131233,
2,vector1,NA,NA,NA,NA,NA,NA,68.822777,123881,0.106088,0.065297,0.024810,0.015982,0.000000,0.096043,0.027078,0.097154,
3,cube0,61.068333,109923,0.299589,0.290449,0.023569,0.000540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,70.585556,127054,0.159132,0.097945,0.037215,0.023973,0.000000,0.128904,0.041065,0.131240,
3,vector1,NA,NA,NA,NA,NA,NA,68.523888,123343,0.106088,0.065297,0.024810,0.015982,0.000000,0.095662,0.026971,0.097154,
4,cube0,60.642776,109157,0.296126,0.289954,0.024422,0.000540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,69.342781,124817,0.159132,0.097945,0.037215,0.023973,0.000000,0.126172,0.040868,0.131240,
4,vector1,NA,NA,NA,NA,NA,NA,68.023888,122443,0.106088,0.065297,0.024810,0.015982,0.000000,0.097367,0.026811,0.097154,
5,cube0,58.282776,104909,0.288912,0.280068,0.024338,0.000540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,64.415001,115947,0.159132,0.097945,0.037215,0.023973,0.000000,0.103828,0.036644,0.080038,
5,vector1,NA,NA,NA,NA,NA,NA,64.436668,115986,0.106088,0.065297,0.024810,0.015982,0.000000,0.078333,0.024429,0.062976,
6,cube0,59.072224,106330,0.288303,0.279269,0.023607,0.000540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,69.297226,124735,0.159132,0.097945,0.037215,0.023973,0.000000,0.117664,0.041050,0.080129,
6,vector1,NA,NA,NA,NA,NA,NA,68.012779,122423,0.106088,0.065297,0.024810,0.015982,0.000000,0.104932,0.026941,0.063097,
7,cube0,62.293888,112129,0.281012,0.271476,0.044954,0.000540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,69.772781,125591,0.159132,0.097945,0.037215,0.023973,0.000000,0.134072,0.041408,0.131233,
7,vector1,NA,NA,NA,NA,NA,NA,68.220558,122797,0.106088,0.065297,0.024810,0.015982,0.000000,0.097534,0.027078,0.097161,
8,cube0,60.923889,109663,0.289688,0.280464,0.023569,0.000540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,70.277222,126499,0.159132,0.097945,0.037215,0.023973,0.000000,0.133204,0.041339,0.131225,
8,vector1,NA,NA,NA,NA,NA,NA,68.621666,123519,0.106088,0.065297,0.024810,0.015982,0.000000,0.094018,0.027557,0.097139,
9,cube0,61.266109,110279,0.294734,0.285616,0.023569,0.000540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,70.655556,127180,0.159132,0.097945,0.037215,0.023973,0.000000,0.120373,0.041301,0.131225,
9,vector1,NA,NA,NA,NA,NA,NA,68.552780,123395,0.106088,0.065297,0.024810,0.015982,0.000000,0.097846,0.027070,0.097154,
10,cube0,61.396667,110514,0.292230,0.285898,0.023569,0.000540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,69.141113,124454,0.159132,0.097945,0.037215,0.023973,0.000000,0.130419,0.041202,0.131233,
10,vector1,NA,NA,NA,NA,NA,NA,67.810555,122059,0.106088,0.065297,0.024810,0.015982,0.000000,0.088120,0.026963,0.097139,
11,cube0,59.502777,107105,0.294307,0.285099,0.023607,0.000540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,64.295555,115732,0.159132,0.097945,0.037215,0.023973,0.000000,0.102610,0.036644,0.080023,
11,vector1,NA,NA,NA,NA,NA,NA,64.276108,115697,0.106088,0.065297,0.024810,0.015982,0.000000,0.088082,0.024429,0.063006,
12,cube0,59.246113,106643,0.284505,0.275807,0.023607,0.000540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,69.110558,124399,0.159132,0.097945,0.037215,0.023973,0.000000,0.117732,0.041332,0.080137,
12,vector1,NA,NA,NA,NA,NA,NA,67.992775,122387,0.106088,0.065297,0.024810,0.015982,0.000000,0.097093,0.028242,0.063097,
13,cube0,62.999443,113399,0.287542,0.282199,0.045457,0.000540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,69.841110,125714,0.159132,0.097945,0.037215,0.023973,0.000000,0.138128,0.041766,0.131210,
13,vector1,NA,NA,NA,NA,NA,NA,68.235001,122823,0.106088,0.065297,0.024810,0.015982,0.000000,0.102222,0.027565,0.097161,
14,cube0,62.744446,112940,0.290647,0.281804,0.023562,0.000540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,70.082779,126149,0.159132,0.097945,0.037215,0.023973,0.000000,0.137869,0.041149,0.131157,
14,vector1,NA,NA,NA,NA,NA,NA,68.493889,123289,0.106088,0.065297,0.024810,0.015982,0.000000,0.094140,0.027481,0.097161,
15,cube0,62.236668,112026,0.306408,0.299551,0.023569,0.000540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,70.521667,126939,0.159132,0.097945,0.037215,0.023973,0.000000,0.122793,0.040586,0.131225,
15,vector1,NA,NA,NA,NA,NA,NA,68.504997,123309,0.106088,0.065297,0.024810,0.015982,0.000000,0.098653,0.026986,0.097154,
16,cube0,50.372776,90671,0.229087,0.223531,0.023600,0.000540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,64.224442,115604,0.127306,0.078356,0.029772,0.019178,0.000000,0.100023,0.029315,0.080023,
16,vector1,NA,NA,NA,NA,NA,NA,64.272781,115691,0.084871,0.052237,0.019848,0.012785,0.000000,0.081598,0.019543,0.062991,
17,cube0,50.695557,91252,0.230944,0.225160,0.023600,0.000540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,69.655556,125380,0.127306,0.078356,0.029772,0.019178,0.000000,0.118082,0.034589,0.080137,
17,vector1,NA,NA,NA,NA,NA,NA,68.128334,122631,0.084871,0.052237,0.019848,0.012785,0.000000,0.079779,0.022032,0.063097,
18,cube0,53.325001,95985,0.232755,0.226834,0.023562,0.000540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,70.436111,126785,0.127306,0.078356,0.029772,0.019178,0.000000,0.114307,0.033896,0.131240,
18,vector1,NA,NA,NA,NA,NA,NA,68.362221,123052,0.084871,0.052237,0.019848,0.012785,0.000000,0.092557,0.021651,0.097146,
19,cube0,50.959446,91727,0.230236,0.225122,0.023600,0.000540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,64.192223,115546,0.127306,0.078356,0.029772,0.019178,0.000000,0.108014,0.029315,0.080129,
19,vector1,NA,NA,NA,NA,NA,NA,64.227219,115609,0.084871,0.052237,0.019848,0.012785,0.000000,0.070160,0.019543,0.063090,
