block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,31.332777,56399,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,39.579445,71243,60.263229,63.601242,0.002097,0.010833,
0,vector1,NA,NA,37.924999,68265,40.201576,43.388630,0.002097,0.007688,
1,cube0,31.162222,56092,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,33.458332,60225,51.104645,50.718845,0.002097,0.010833,
1,vector1,NA,NA,33.415554,60148,34.095856,34.800365,0.002097,0.007688,
2,cube0,32.077221,57739,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,39.130554,70435,60.263229,63.601242,0.002097,0.010833,
2,vector1,NA,NA,37.495556,67492,40.201576,43.388630,0.002097,0.007688,
3,cube0,32.005554,57610,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,33.397221,60115,51.104645,50.718845,0.002097,0.010833,
3,vector1,NA,NA,33.341667,60015,34.095856,34.800365,0.002097,0.007688,
4,cube0,31.607222,56893,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,39.071110,70328,60.263229,63.601242,0.002097,0.010833,
4,vector1,NA,NA,37.468334,67443,40.201576,43.388630,0.002097,0.007688,
5,cube0,30.452778,54815,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,33.358891,60046,51.104645,50.718845,0.002097,0.010833,
5,vector1,NA,NA,33.312778,59963,34.095856,34.800365,0.002097,0.007688,
6,cube0,31.432222,56578,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,39.283333,70710,60.263229,63.601242,0.002097,0.010833,
6,vector1,NA,NA,37.536667,67566,40.201576,43.388630,0.002097,0.007688,
7,cube0,31.466110,56639,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,33.287224,59917,51.104645,50.718845,0.002097,0.010833,
7,vector1,NA,NA,33.255554,59860,34.095856,34.800365,0.002097,0.007688,
8,cube0,24.737223,44527,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,39.833889,71701,43.824753,48.756294,0.002097,0.010833,
8,vector1,NA,NA,37.984444,68372,29.242594,33.491997,0.002097,0.007688,
9,cube0,24.943890,44899,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,33.233334,59820,34.095856,34.800365,0.002097,0.010833,
9,vector1,NA,NA,33.196110,59753,22.756666,24.188044,0.002097,0.007688,
10,cube0,24.583334,44250,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,33.224445,59804,34.095856,34.800365,0.002097,0.010833,
10,vector1,NA,NA,33.206665,59772,22.756666,24.188044,0.002097,0.007688,
11,cube0,24.910000,44838,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,39.779999,71604,43.824753,48.756294,0.002097,0.010833,
11,vector1,NA,NA,37.926109,68267,29.242594,33.491997,0.002097,0.007688,
12,cube0,25.271667,45489,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,33.187778,59738,34.095856,34.800365,0.002097,0.010833,
12,vector1,NA,NA,33.172222,59710,22.756666,24.188044,0.002097,0.007688,
13,cube0,24.990000,44982,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,33.193333,59748,34.095856,34.800365,0.002097,0.010833,
13,vector1,NA,NA,33.171112,59708,22.756666,24.188044,0.002097,0.007688,
14,cube0,25.536112,45965,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,39.703335,71466,43.824753,48.756294,0.002097,0.010833,
14,vector1,NA,NA,37.916668,68250,29.242594,33.491997,0.002097,0.007688,
15,cube0,25.636110,46145,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,33.153889,59677,34.095856,34.800365,0.002097,0.010833,
15,vector1,NA,NA,33.151669,59673,22.756666,24.188044,0.002097,0.007688,
16,cube0,25.780556,46405,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,33.142776,59657,34.095856,34.800365,0.002097,0.010833,
16,vector1,NA,NA,33.161110,59690,22.756666,24.188044,0.002097,0.007688,
17,cube0,25.733889,46321,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,39.668888,71404,43.824753,48.756294,0.002097,0.010833,
17,vector1,NA,NA,37.958332,68325,29.242594,33.491997,0.002097,0.007688,
18,cube0,25.439444,45791,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,33.136665,59646,34.095856,34.800365,0.002097,0.010833,
18,vector1,NA,NA,33.124443,59624,22.756666,24.188044,0.002097,0.007688,
19,cube0,25.825556,46486,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,33.115555,59608,34.095856,34.800365,0.002097,0.010833,
19,vector1,NA,NA,33.117779,59612,22.756666,24.188044,0.002097,0.007688,
