block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id11_time(us),aic_scalar_wait_id12_time(us),aic_scalar_wait_id1_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id13_time(us),
0,cube0,41.215000,74187,5.951667,0.112296,4.563889,0.086111,9.411111,0.177568,0.001111,0.000021,3433.227539,10.050555,0.189633,121.456291,0.000000,12.566667,0.237107,0.427222,1.691111,9.942778,0.000000,0.000000,0.000000,0.124444,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.027222,11.101666,12.952222,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.618889,89314,29.165001,0.550283,6.863333,0.129497,85.003922,0.862222,0.016268,70.788200,0.000000,25.281111,0.477002,1.946667,5.975000,0.008333,0.000000,0.000000,1.460556,0.155556,21.718334,NA,NA,NA,1.817222,2.145000,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.752224,89554,29.165001,0.550283,7.482222,0.141174,77.972862,0.880556,0.016614,69.314377,0.000000,25.959999,0.489811,1.946667,5.975000,0.008333,0.000000,0.000000,1.460556,0.174444,22.410555,NA,NA,NA,0.508889,1.621667,
1,cube0,41.142776,74057,5.999444,0.113197,4.566111,0.086153,6.262222,0.118155,0.001111,0.000021,3433.227539,9.589444,0.180933,127.296555,0.000000,13.511666,0.254937,0.420000,1.681111,6.909444,0.000000,0.000000,0.000000,0.133889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.588333,4.563889,11.970000,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.378334,78081,15.591666,0.294182,4.404444,0.083103,69.775330,1.013333,0.019119,67.761070,0.000000,16.844999,0.317830,1.630000,4.482222,0.001667,0.000000,0.000000,0.282222,0.156667,13.652223,NA,NA,NA,0.521111,11.207222,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.442780,78197,6.456111,0.121813,1.547222,0.029193,79.358719,0.932222,0.017589,73.656853,0.000000,13.877222,0.261834,1.380556,3.088889,0.001667,0.000000,0.000000,0.285556,0.186111,5.246666,NA,NA,NA,9.566112,15.067778,
2,cube0,41.319443,74375,5.999444,0.113197,4.622778,0.087222,7.518333,0.141855,0.001111,0.000021,3433.227539,10.043889,0.189507,121.536896,0.000000,15.746111,0.297096,0.436111,1.726667,8.714444,0.000000,0.000000,0.000000,0.153333,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.472778,11.180000,6.751667,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.718334,89493,24.677778,0.465618,6.316111,0.119172,77.760231,1.245556,0.023501,73.503540,0.000000,21.534445,0.406310,1.837778,5.314445,0.005000,0.000000,0.000000,0.874444,0.188333,17.676111,NA,NA,NA,0.847778,6.225555,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.761665,89571,20.110001,0.379434,5.401111,0.101908,73.850410,1.191667,0.022484,76.827469,0.000000,21.024445,0.396688,1.711111,4.617222,0.005000,0.000000,0.000000,0.878333,0.190556,13.014444,NA,NA,NA,6.161667,6.364444,
3,cube0,40.974998,73755,5.975555,0.112746,4.566111,0.086153,8.045555,0.151803,0.001111,0.000021,3433.227539,10.185000,0.192170,119.853027,0.000000,14.362778,0.270996,0.421667,1.687222,9.175555,0.000000,0.000000,0.000000,0.109444,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.735000,5.270555,13.424444,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.252224,77854,20.159445,0.380367,5.570556,0.105105,71.732437,0.759444,0.014329,90.414192,0.000000,22.112778,0.417222,1.762222,5.183333,0.005000,0.000000,0.000000,0.871667,0.182222,17.712778,NA,NA,NA,0.656111,5.306667,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.216667,77790,15.591666,0.294182,4.263333,0.080440,72.084808,0.919444,0.017348,74.680481,0.000000,20.242777,0.381939,1.638889,4.486111,0.005000,0.000000,0.000000,0.875000,0.176667,14.315556,NA,NA,NA,2.127778,9.853889,
4,cube0,41.169445,74105,6.023334,0.113648,4.563889,0.086111,6.258333,0.118082,0.001111,0.000021,3433.227539,9.353333,0.176478,130.509964,0.000000,15.181111,0.286436,0.443889,1.746111,7.098889,0.000000,0.000000,0.000000,0.148333,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.848333,7.892222,6.136667,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.494999,89091,20.110001,0.379434,5.092222,0.096080,78.330101,1.230556,0.023218,74.399506,0.000000,16.414444,0.309707,1.713889,4.640000,0.001667,0.000000,0.000000,0.289444,0.138333,13.410556,NA,NA,NA,0.736111,11.366111,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.552223,89194,10.974444,0.207065,2.533333,0.047799,84.607231,1.168889,0.022055,78.324577,0.000000,15.065556,0.284256,1.463333,3.246667,0.001667,0.000000,0.000000,0.289444,0.172222,3.789444,NA,NA,NA,11.072778,12.603889,
5,cube0,41.202778,74165,5.975555,0.112746,4.563889,0.086111,7.602222,0.143438,0.001111,0.000021,3433.227539,9.643333,0.181950,126.585182,0.000000,15.214444,0.287065,0.421111,1.681111,8.767777,0.000000,0.000000,0.000000,0.124444,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.400000,10.968333,11.053333,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.317223,77971,24.646667,0.465031,5.973333,0.112704,82.342224,0.405000,0.007642,94.190063,0.000000,24.453888,0.461394,1.883333,5.872222,0.008333,0.000000,0.000000,1.460556,0.140000,21.560556,NA,NA,NA,3.245556,1.179444,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.382778,78089,24.646667,0.465031,6.311666,0.119088,77.928314,0.402778,0.007600,94.709724,0.000000,25.285555,0.477086,1.883333,5.872222,0.008333,0.000000,0.000000,1.460556,0.174444,21.768333,NA,NA,NA,1.341667,0.989444,
6,cube0,41.309444,74357,5.999444,0.113197,4.563889,0.086111,6.660000,0.125660,0.001111,0.000021,3433.227539,9.601111,0.181153,127.141861,0.000000,15.557222,0.293532,0.447222,1.755556,7.947778,0.000000,0.000000,0.000000,0.151111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.115556,3.661667,5.251667,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.549999,89190,17.745556,0.334822,4.735556,0.089350,74.487625,0.849444,0.016027,71.853027,0.000000,11.602777,0.218920,1.648889,4.299445,0.000000,0.000000,0.000000,0.000000,0.149444,10.838889,NA,NA,NA,2.583889,15.826667,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.617222,89311,6.319445,0.119235,1.407222,0.026551,86.745583,0.872222,0.016457,69.976616,0.000000,10.198889,0.192432,1.333889,2.557222,0.000000,0.000000,0.000000,0.000000,0.164444,0.265000,NA,NA,NA,12.916111,18.786667,
7,cube0,41.241665,74235,5.951667,0.112296,4.563889,0.086111,8.512222,0.160608,0.001111,0.000021,3433.227539,9.717778,0.183354,125.615448,0.000000,15.909445,0.300178,0.426111,1.696667,9.995000,0.000000,0.000000,0.000000,0.133333,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.615000,10.961111,7.514444,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.364445,78056,22.443333,0.423459,5.697778,0.107505,78.227608,0.678333,0.012799,101.225372,0.000000,21.882778,0.412883,1.825556,5.543334,0.006667,0.000000,0.000000,1.171111,0.166111,20.222221,NA,NA,NA,2.800000,3.383889,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.430557,78175,20.159445,0.380367,5.752222,0.108532,69.466988,0.957222,0.018061,71.733131,0.000000,21.568333,0.406950,1.762778,5.194445,0.006667,0.000000,0.000000,1.171111,0.191667,18.321112,NA,NA,NA,4.594444,3.705000,
8,cube0,41.386112,74495,5.988333,0.112987,4.563889,0.086111,6.999444,0.132065,0.001111,0.000021,3433.227539,9.540000,0.180000,127.956299,0.000000,16.750555,0.316048,0.456111,1.786667,8.012777,0.000000,0.000000,0.000000,0.171111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.731111,4.198889,10.473889,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.630554,89335,22.393888,0.422526,5.902778,0.111373,75.389641,1.160556,0.021897,78.886986,0.000000,17.817778,0.336184,1.792222,5.027222,0.003333,0.000000,0.000000,0.568333,0.177222,15.960000,NA,NA,NA,2.807222,8.407222,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.722778,89501,15.543889,0.293281,3.928333,0.074119,78.049965,1.352778,0.025524,67.677589,0.000000,15.998889,0.301866,1.605000,3.982222,0.003333,0.000000,0.000000,0.571111,0.214444,9.780000,NA,NA,NA,7.774445,11.833889,
9,cube0,41.171665,74109,6.001111,0.113229,4.575555,0.086331,7.066111,0.133323,0.001111,0.000021,3433.227539,10.032778,0.189298,121.671509,0.000000,15.431111,0.291153,0.427778,1.701667,7.745555,0.000000,0.000000,0.000000,0.135556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.277223,10.860556,4.345000,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.257778,77864,17.877222,0.337306,4.637778,0.087505,76.212265,0.741667,0.013994,92.581413,0.000000,16.977777,0.320335,1.701111,4.853333,0.003333,0.000000,0.000000,0.578889,0.173889,15.396111,NA,NA,NA,2.422778,9.109445,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.242779,77837,11.025556,0.208029,2.530555,0.047746,84.982742,0.850000,0.016038,80.781822,0.000000,15.647223,0.295231,1.512778,3.807222,0.003333,0.000000,0.000000,0.582222,0.178333,8.411667,NA,NA,NA,10.757778,9.299444,
10,cube0,41.463890,74635,5.964445,0.112537,4.571111,0.086247,7.702778,0.145335,0.001111,0.000021,3433.227539,9.505555,0.179350,128.419968,0.000000,16.019444,0.302254,0.463889,1.806111,8.735556,0.000000,0.000000,0.000000,0.117222,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.431667,8.585556,11.774445,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.816666,89670,26.961666,0.508711,6.954444,0.131216,77.256531,1.206111,0.022757,75.907379,0.000000,22.689444,0.428103,1.925000,5.742778,0.006667,0.000000,0.000000,1.164444,0.172222,20.820000,NA,NA,NA,2.529444,3.161111,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.828888,89692,24.677778,0.465618,6.063334,0.114403,81.002022,1.153889,0.021771,79.342758,0.000000,21.843334,0.412138,1.863333,5.394444,0.006667,0.000000,0.000000,1.164444,0.148889,18.847221,NA,NA,NA,2.574445,6.335000,
11,cube0,41.042778,73877,6.023334,0.113648,4.563889,0.086111,6.483889,0.122338,0.001111,0.000021,3433.227539,9.375556,0.176897,130.200607,0.000000,16.127222,0.304287,0.426111,1.696111,7.992778,0.000000,0.000000,0.000000,0.143889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.575556,3.569444,4.693889,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.072777,77531,13.228889,0.249602,3.165000,0.059717,82.523720,0.431111,0.008134,88.485245,0.000000,11.325556,0.213690,1.567778,4.148889,0.000000,0.000000,0.000000,0.000000,0.141111,10.957778,NA,NA,NA,3.064445,15.221111,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.103889,77587,1.801111,0.033983,0.385000,0.007264,79.266434,0.411667,0.007767,92.664711,0.000000,9.080000,0.171321,1.253333,2.406111,0.000000,0.000000,0.000000,0.000000,0.117222,0.265000,NA,NA,NA,13.760000,18.147778,
12,cube0,41.258335,74265,5.927778,0.111845,4.563889,0.086111,9.266111,0.174832,0.001111,0.000021,3433.227539,9.797222,0.184853,124.596855,0.000000,12.403889,0.234036,0.467222,1.815556,9.721666,0.000000,0.000000,0.000000,0.119444,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.342222,10.938889,12.636666,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.544445,89180,29.165001,0.550283,6.887222,0.129948,84.709076,0.901667,0.017013,67.691483,0.000000,25.043888,0.472526,1.990000,6.097778,0.008333,0.000000,0.000000,1.457222,0.176667,22.057777,NA,NA,NA,0.496667,2.632222,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.573334,89232,29.165001,0.550283,7.445000,0.140472,78.362694,0.888889,0.016771,68.664551,0.000000,25.347778,0.478260,1.989444,6.097778,0.008333,0.000000,0.000000,1.457222,0.148889,22.427778,NA,NA,NA,0.550556,1.984444,
