block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,41.215000,74187,1537,1024,511,2141,518,2150,60.015617,19.342106,32.559319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.618889,89314,1,128,2449,1,2451,0,0.775194,99.979599,97.435387,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.752224,89554,65,64,2454,0,2446,1,50.387596,99.979599,98.707756,
1,cube0,41.142776,74057,1537,1024,2247,512,2240,513,60.015617,81.404205,74.619102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.378334,78081,1,144,1297,0,1287,1,0.689655,99.961319,94.688644,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.442780,78197,17,128,513,1,523,0,11.724138,99.903564,89.086296,
2,cube0,41.319443,74375,1537,1024,1197,1560,1193,1562,60.015617,43.359943,48.643627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.718334,89493,65,128,2065,0,2060,2,33.678757,99.951538,96.990738,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.761665,89571,1,192,1674,1,1678,0,0.518135,99.970177,94.557251,
3,cube0,40.974998,73755,1537,1024,1116,1632,1131,1633,60.015617,40.765602,46.872292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.252224,77854,8,137,1680,0,1678,1,5.517241,99.970230,96.061646,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.216667,77790,10,135,1295,1,1289,0,6.896552,99.961319,95.018318,
4,cube0,41.169445,74105,1537,1024,2150,608,2145,609,60.015617,77.920898,72.240799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.494999,89091,1,192,1681,0,1671,1,0.518135,99.970177,94.557251,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.552223,89194,65,128,904,1,900,0,33.678757,99.944595,93.543541,
5,cube0,41.202778,74165,1537,1024,1122,1536,1121,1541,60.015617,42.161655,47.963455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.317223,77971,1,80,2062,0,2070,1,1.234568,99.975807,98.077835,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.382778,78089,17,64,2053,1,2079,0,20.987654,99.975807,98.457520,
6,cube0,41.309444,74357,1537,1024,1600,1044,1627,1049,60.015617,60.657894,60.449181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.549999,89190,1,128,1497,0,1468,1,0.775194,99.966286,95.831985,
