block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,13.543889,24379,0.135056,0.139528,0.091750,0.001972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,18.496111,33293,0.009333,0.003194,0.000306,0.005833,0.000000,0.068028,0.004583,0.132500,
0,vector1,NA,NA,NA,NA,NA,NA,16.586666,29856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000556,0.000000,0.105944,
1,cube0,13.866667,24960,0.148639,0.154333,0.105778,0.001972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,16.004999,28809,0.009333,0.003194,0.000306,0.005833,0.000000,0.018000,0.000000,0.128806,
1,vector1,NA,NA,NA,NA,NA,NA,15.668333,28203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000528,0.000000,0.105861,
2,cube0,13.720000,24696,0.134167,0.139944,0.095722,0.001972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,15.846666,28524,0.009333,0.003194,0.000306,0.005833,0.000000,0.018694,0.000000,0.128528,
2,vector1,NA,NA,NA,NA,NA,NA,15.655000,28179,0.000000,0.000000,0.000000,0.000000,0.000000,0.000583,0.000000,0.105944,
3,cube0,13.576667,24438,0.161333,0.165806,0.113167,0.001972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,15.622222,28120,0.009333,0.003194,0.000306,0.005833,0.000000,0.018611,0.000000,0.132444,
3,vector1,NA,NA,NA,NA,NA,NA,15.621111,28118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000583,0.000000,0.105972,
4,cube0,14.105556,25390,0.159194,0.163250,0.100472,0.001972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,18.226110,32807,0.009333,0.003194,0.000306,0.005833,0.000000,0.063861,0.002028,0.126944,
4,vector1,NA,NA,NA,NA,NA,NA,16.286667,29316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000389,0.000000,0.102306,
5,cube0,13.527778,24350,0.151861,0.157583,0.105083,0.001972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,15.551666,27993,0.009333,0.003194,0.000306,0.005833,0.000000,0.020611,0.000000,0.132361,
5,vector1,NA,NA,NA,NA,NA,NA,15.552778,27995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000389,0.000000,0.104056,
6,cube0,13.691112,24644,0.154278,0.158194,0.099139,0.001972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,15.640555,28153,0.009333,0.003194,0.000306,0.005833,0.000000,0.020667,0.000000,0.131472,
6,vector1,NA,NA,NA,NA,NA,NA,15.535000,27963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000389,0.000000,0.104250,
7,cube0,13.795000,24831,0.165722,0.170972,0.116222,0.001972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,15.950000,28710,0.009333,0.003194,0.000306,0.005833,0.000000,0.024000,0.000000,0.131917,
7,vector1,NA,NA,NA,NA,NA,NA,15.503889,27907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000389,0.000000,0.104194,
8,cube0,5.889444,10601,0.000000,0.000000,0.000000,0.001972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,15.487223,27877,0.000000,0.000000,0.000000,0.000000,0.000000,0.006639,0.000000,0.099972,
8,vector1,NA,NA,NA,NA,NA,NA,15.471666,27849,0.000000,0.000000,0.000000,0.000000,0.000000,0.007444,0.000000,0.099139,
9,cube0,6.740556,12133,0.000000,0.000000,0.000000,0.001972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,15.474444,27854,0.000000,0.000000,0.000000,0.000000,0.000000,0.008028,0.000000,0.093417,
9,vector1,NA,NA,NA,NA,NA,NA,15.439445,27791,0.000000,0.000000,0.000000,0.000000,0.000000,0.007222,0.000000,0.105778,
10,cube0,6.818889,12274,0.000000,0.000000,0.000000,0.001972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,15.460556,27829,0.000000,0.000000,0.000000,0.000000,0.000000,0.007972,0.000000,0.103972,
10,vector1,NA,NA,NA,NA,NA,NA,15.429444,27773,0.000000,0.000000,0.000000,0.000000,0.000000,0.007250,0.000000,0.101611,
11,cube0,7.088889,12760,0.000000,0.000000,0.000000,0.001972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,15.456111,27821,0.000000,0.000000,0.000000,0.000000,0.000000,0.007389,0.000000,0.098472,
11,vector1,NA,NA,NA,NA,NA,NA,15.421667,27759,0.000000,0.000000,0.000000,0.000000,0.000000,0.007444,0.000000,0.101917,
12,cube0,6.668889,12004,0.000000,0.000000,0.000000,0.001972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
