block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,13.543889,24379,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,18.496111,33293,10.816291,18.808960,0.004270,0.009251,
0,vector1,NA,NA,16.586666,29856,0.159398,6.034352,0.004270,0.002846,
1,cube0,13.866667,24960,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,16.004999,28809,4.554228,10.064843,0.004270,0.009251,
1,vector1,NA,NA,15.668333,28203,0.159398,6.034352,0.004270,0.002846,
2,cube0,13.720000,24696,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,15.846666,28524,4.554228,10.064843,0.004270,0.009251,
2,vector1,NA,NA,15.655000,28179,0.159398,6.034352,0.004270,0.002846,
3,cube0,13.576667,24438,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,15.622222,28120,4.554228,10.064843,0.004270,0.009251,
3,vector1,NA,NA,15.621111,28118,0.159398,6.034352,0.004270,0.002846,
4,cube0,14.105556,25390,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,18.226110,32807,10.816291,18.808960,0.004270,0.009251,
4,vector1,NA,NA,16.286667,29316,0.159398,6.034352,0.004270,0.002846,
5,cube0,13.527778,24350,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,15.551666,27993,4.554228,10.064843,0.004270,0.009251,
5,vector1,NA,NA,15.552778,27995,0.159398,6.034352,0.004270,0.002846,
6,cube0,13.691112,24644,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,15.640555,28153,4.554228,10.064843,0.004270,0.009251,
6,vector1,NA,NA,15.535000,27963,0.159398,6.034352,0.004270,0.002846,
7,cube0,13.795000,24831,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,15.950000,28710,4.554228,10.064843,0.004270,0.009251,
7,vector1,NA,NA,15.503889,27907,0.159398,6.034352,0.004270,0.002846,
8,cube0,5.889444,10601,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,15.487223,27877,0.159398,6.034352,0.004270,0.002846,
8,vector1,NA,NA,15.471666,27849,0.159398,6.034352,0.004270,0.002846,
9,cube0,6.740556,12133,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,15.474444,27854,0.159398,6.034352,0.004270,0.002846,
9,vector1,NA,NA,15.439445,27791,0.159398,6.034352,0.004270,0.002846,
10,cube0,6.818889,12274,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,15.460556,27829,0.159398,6.034352,0.004270,0.002846,
10,vector1,NA,NA,15.429444,27773,0.159398,6.034352,0.004270,0.002846,
11,cube0,7.088889,12760,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,15.456111,27821,0.159398,6.034352,0.004270,0.002846,
11,vector1,NA,NA,15.421667,27759,0.159398,6.034352,0.004270,0.002846,
12,cube0,6.668889,12004,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,15.441667,27795,0.159398,6.034352,0.004270,0.002846,
12,vector1,NA,NA,15.405556,27730,0.159398,6.034352,0.004270,0.002846,
13,cube0,6.682222,12028,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,15.437778,27788,0.159398,6.034352,0.004270,0.002846,
13,vector1,NA,NA,15.399445,27719,0.159398,6.034352,0.004270,0.002846,
14,cube0,6.947222,12505,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,15.426666,27768,0.159398,6.034352,0.004270,0.002846,
14,vector1,NA,NA,15.377222,27679,0.159398,6.034352,0.004270,0.002846,
15,cube0,7.111667,12801,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,15.422222,27760,0.159398,6.034352,0.004270,0.002846,
15,vector1,NA,NA,15.371111,27668,0.159398,6.034352,0.004270,0.002846,
16,cube0,7.266111,13079,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,15.415000,27747,0.159398,6.034352,0.004270,0.002846,
16,vector1,NA,NA,15.366111,27659,0.159398,6.034352,0.004270,0.002846,
17,cube0,7.326111,13187,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,15.407222,27733,0.159398,6.034352,0.004270,0.002846,
17,vector1,NA,NA,15.358334,27645,0.159398,6.034352,0.004270,0.002846,
18,cube0,7.147222,12865,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,15.382222,27688,0.159398,6.034352,0.004270,0.002846,
18,vector1,NA,NA,15.331667,27597,0.159398,6.034352,0.004270,0.002846,
19,cube0,7.492222,13486,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,15.375000,27675,0.159398,6.034352,0.004270,0.002846,
19,vector1,NA,NA,15.323889,27583,0.159398,6.034352,0.004270,0.002846,
