block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,13.543889,24379,1.457353,0.728676,5.829412,5.829412,0.000000,1.457353,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,18.496111,33293,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.586666,29856,
1,cube0,13.866667,24960,1.457353,0.728676,5.829412,5.829412,0.000000,1.457353,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.004999,28809,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.668333,28203,
2,cube0,13.720000,24696,1.457353,0.728676,5.829412,5.829412,0.000000,1.457353,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.846666,28524,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.655000,28179,
3,cube0,13.576667,24438,1.457353,0.728676,5.829412,5.829412,0.000000,1.457353,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.622222,28120,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.621111,28118,
4,cube0,14.105556,25390,1.457353,0.728676,5.829412,5.829412,0.000000,1.457353,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,18.226110,32807,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.286667,29316,
5,cube0,13.527778,24350,1.457353,0.728676,5.829412,5.829412,0.000000,1.457353,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.551666,27993,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.552778,27995,
6,cube0,13.691112,24644,1.457353,0.728676,5.829412,5.829412,0.000000,1.457353,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.640555,28153,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.535000,27963,
7,cube0,13.795000,24831,1.457353,0.728676,5.829412,5.829412,0.000000,1.457353,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.950000,28710,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.503889,27907,
8,cube0,5.889444,10601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.487223,27877,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.471666,27849,
9,cube0,6.740556,12133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.474444,27854,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.439445,27791,
10,cube0,6.818889,12274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.460556,27829,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.429444,27773,
11,cube0,7.088889,12760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.456111,27821,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.421667,27759,
12,cube0,6.668889,12004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.441667,27795,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.405556,27730,
13,cube0,6.682222,12028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.437778,27788,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.399445,27719,
14,cube0,6.947222,12505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.426666,27768,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.377222,27679,
15,cube0,7.111667,12801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.422222,27760,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.371111,27668,
16,cube0,7.266111,13079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.415000,27747,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.366111,27659,
17,cube0,7.326111,13187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.407222,27733,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.358334,27645,
18,cube0,7.147222,12865,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.382222,27688,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.331667,27597,
19,cube0,7.492222,13486,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.375000,27675,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.323889,27583,
