block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,16.363890,29455,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,20.122223,36220,9.796415,17.035450,0.003867,0.008379,
0,vector1,NA,NA,18.151112,32672,0.144368,5.465368,0.003867,0.002578,
1,cube0,15.091111,27164,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,17.244444,31040,4.124806,9.115822,0.003867,0.008379,
1,vector1,NA,NA,17.226110,31007,0.144368,5.465368,0.003867,0.002578,
2,cube0,16.094999,28971,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,17.626112,31727,4.124806,9.115822,0.003867,0.008379,
2,vector1,NA,NA,17.205000,30969,0.144368,5.465368,0.003867,0.002578,
3,cube0,15.086667,27156,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,17.205555,30970,4.124806,9.115822,0.003867,0.008379,
3,vector1,NA,NA,17.173889,30913,0.144368,5.465368,0.003867,0.002578,
4,cube0,15.465555,27838,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,19.762777,35573,9.796415,17.035450,0.003867,0.008379,
4,vector1,NA,NA,17.846666,32124,0.144368,5.465368,0.003867,0.002578,
5,cube0,15.342222,27616,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,17.132223,30838,4.124806,9.115822,0.003867,0.008379,
5,vector1,NA,NA,17.103889,30787,0.144368,5.465368,0.003867,0.002578,
6,cube0,15.405556,27730,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,17.103889,30787,4.124806,9.115822,0.003867,0.008379,
6,vector1,NA,NA,17.101667,30783,0.144368,5.465368,0.003867,0.002578,
7,cube0,15.347222,27625,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,17.083889,30751,4.124806,9.115822,0.003867,0.008379,
7,vector1,NA,NA,17.072779,30731,0.144368,5.465368,0.003867,0.002578,
8,cube0,6.145000,11061,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,17.055555,30700,0.144368,5.465368,0.003867,0.002578,
8,vector1,NA,NA,17.034445,30662,0.144368,5.465368,0.003867,0.002578,
9,cube0,6.228889,11212,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,17.020000,30636,0.144368,5.465368,0.003867,0.002578,
9,vector1,NA,NA,17.032223,30658,0.144368,5.465368,0.003867,0.002578,
10,cube0,6.206111,11171,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,16.998888,30598,0.144368,5.465368,0.003867,0.002578,
10,vector1,NA,NA,17.020555,30637,0.144368,5.465368,0.003867,0.002578,
11,cube0,6.819445,12275,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,16.989445,30581,0.144368,5.465368,0.003867,0.002578,
11,vector1,NA,NA,17.012777,30623,0.144368,5.465368,0.003867,0.002578,
12,cube0,6.526111,11747,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,16.977222,30559,0.144368,5.465368,0.003867,0.002578,
12,vector1,NA,NA,17.002222,30604,0.144368,5.465368,0.003867,0.002578,
13,cube0,6.105000,10989,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,16.965555,30538,0.144368,5.465368,0.003867,0.002578,
13,vector1,NA,NA,16.993889,30589,0.144368,5.465368,0.003867,0.002578,
14,cube0,6.206666,11172,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,16.958334,30525,0.144368,5.465368,0.003867,0.002578,
14,vector1,NA,NA,16.987223,30577,0.144368,5.465368,0.003867,0.002578,
15,cube0,6.793334,12228,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,16.935556,30484,0.144368,5.465368,0.003867,0.002578,
15,vector1,NA,NA,16.979445,30563,0.144368,5.465368,0.003867,0.002578,
16,cube0,6.820556,12277,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,16.927221,30469,0.144368,5.465368,0.003867,0.002578,
16,vector1,NA,NA,16.972778,30551,0.144368,5.465368,0.003867,0.002578,
17,cube0,7.282778,13109,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,16.923334,30462,0.144368,5.465368,0.003867,0.002578,
17,vector1,NA,NA,16.966667,30540,0.144368,5.465368,0.003867,0.002578,
18,cube0,6.675000,12015,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,16.914444,30446,0.144368,5.465368,0.003867,0.002578,
18,vector1,NA,NA,16.940556,30493,0.144368,5.465368,0.003867,0.002578,
19,cube0,6.648889,11968,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,16.888334,30399,0.144368,5.465368,0.003867,0.002578,
19,vector1,NA,NA,16.932222,30478,0.144368,5.465368,0.003867,0.002578,
