block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id0_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id14_time(us),
0,cube0,16.363890,29455,0.237778,0.010338,0.675000,0.029348,3.106111,0.135048,2.621667,0.113986,12.368059,3.553889,0.154517,8.587094,0.000000,7.562222,0.328792,0.166667,0.432222,0.000000,0.000000,0.000000,0.000000,0.107778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.842778,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.122223,36220,4.223889,0.183647,3.440000,0.149565,22.282433,1.027222,0.044662,23.326078,0.062210,8.935555,0.388502,0.324444,0.683333,0.000000,0.000000,0.000000,0.000000,1.527222,1.363333,NA,3.491667,1.536111,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.151112,32672,2.204444,0.095845,2.021667,0.087899,0.117932,0.151667,0.006594,6.287962,0.119708,7.377222,0.320749,0.191111,0.376111,0.000000,0.000000,0.000000,0.000000,3.268889,1.913889,NA,4.645555,2.568333,
1,cube0,15.091111,27164,0.237778,0.010338,0.672778,0.029251,2.457778,0.106860,2.407222,0.104662,13.469851,2.918333,0.126884,10.457194,0.000000,7.229445,0.314324,0.167222,0.439444,0.000000,0.000000,0.000000,0.000000,0.138889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.261111,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.244444,31040,3.015556,0.131111,2.626667,0.114203,5.945336,0.495556,0.021546,32.956291,0.071429,6.789444,0.295193,0.283889,0.591111,0.000000,0.000000,0.000000,0.000000,1.757222,2.737222,NA,3.821111,0.520000,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.226110,31007,2.204444,0.095845,2.515000,0.109348,0.094799,0.153333,0.006667,6.219615,0.115899,6.690556,0.290894,0.177222,0.353889,0.000000,0.000000,0.000000,0.000000,2.636667,1.853333,NA,3.250556,1.007222,
2,cube0,16.094999,28971,0.237778,0.010338,0.672778,0.029251,2.428889,0.105604,2.168333,0.094275,14.953848,2.866111,0.124614,10.647731,0.000000,7.782222,0.338357,0.166667,0.446667,0.000000,0.000000,0.000000,0.000000,0.137778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.864444,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.626112,31727,3.015556,0.131111,2.785000,0.121087,5.607331,0.379444,0.016498,43.041008,0.072091,7.483889,0.325386,0.286111,0.596667,0.000000,0.000000,0.000000,0.000000,1.932778,1.250556,NA,3.516111,0.266111,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.205000,30969,2.204444,0.095845,2.586667,0.112464,0.092172,0.115556,0.005024,8.252951,0.114413,7.964445,0.346280,0.178333,0.360000,0.000000,0.000000,0.000000,0.000000,1.297222,0.752778,NA,3.342778,0.761111,
3,cube0,15.086667,27156,0.237778,0.010338,0.683889,0.029734,4.501111,0.195700,1.374444,0.059758,23.591295,5.263333,0.228841,5.798147,0.000000,12.667222,0.550749,0.166667,0.453889,0.000000,0.000000,0.000000,0.000000,0.123889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.920556,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.205555,30970,3.015556,0.131111,3.218889,0.139952,4.851493,0.448889,0.019517,36.382439,0.070915,3.519444,0.153019,0.285556,0.603889,0.000000,0.000000,0.000000,0.000000,1.959444,1.709444,NA,3.141667,1.706667,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.173889,30913,2.204444,0.095845,2.708333,0.117754,0.088031,0.143333,0.006232,6.653542,0.120290,3.617778,0.157295,0.176667,0.367778,0.000000,0.000000,0.000000,0.000000,4.117222,2.843333,NA,3.073889,2.830000,
4,cube0,15.465555,27838,0.237778,0.010338,0.675000,0.029348,3.889444,0.169106,2.160000,0.093913,15.011539,4.505000,0.195870,6.774158,0.000000,12.065556,0.524589,0.172222,0.476667,0.000000,0.000000,0.000000,0.000000,0.112222,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.805000,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.762777,35573,4.223889,0.183647,2.361111,0.102657,32.464195,0.779444,0.033889,30.741211,0.078415,7.309444,0.317802,0.330556,0.724444,0.000000,0.000000,0.000000,0.000000,4.441667,1.540556,NA,6.271111,0.703889,
