block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,16.363890,29455,1.319938,0.659969,5.279752,5.279752,0.000000,1.319938,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,20.122223,36220,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,18.151112,32672,
1,cube0,15.091111,27164,1.319938,0.659969,5.279752,5.279752,0.000000,1.319938,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.244444,31040,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.226110,31007,
2,cube0,16.094999,28971,1.319938,0.659969,5.279752,5.279752,0.000000,1.319938,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.626112,31727,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.205000,30969,
3,cube0,15.086667,27156,1.319938,0.659969,5.279752,5.279752,0.000000,1.319938,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.205555,30970,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.173889,30913,
4,cube0,15.465555,27838,1.319938,0.659969,5.279752,5.279752,0.000000,1.319938,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,19.762777,35573,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.846666,32124,
5,cube0,15.342222,27616,1.319938,0.659969,5.279752,5.279752,0.000000,1.319938,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.132223,30838,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.103889,30787,
6,cube0,15.405556,27730,1.319938,0.659969,5.279752,5.279752,0.000000,1.319938,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.103889,30787,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.101667,30783,
7,cube0,15.347222,27625,1.319938,0.659969,5.279752,5.279752,0.000000,1.319938,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.083889,30751,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.072779,30731,
8,cube0,6.145000,11061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.055555,30700,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.034445,30662,
9,cube0,6.228889,11212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,17.020000,30636,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.032223,30658,
10,cube0,6.206111,11171,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.998888,30598,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.020555,30637,
11,cube0,6.819445,12275,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.989445,30581,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.012777,30623,
12,cube0,6.526111,11747,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.977222,30559,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,17.002222,30604,
13,cube0,6.105000,10989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.965555,30538,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.993889,30589,
14,cube0,6.206666,11172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.958334,30525,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.987223,30577,
15,cube0,6.793334,12228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.935556,30484,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.979445,30563,
16,cube0,6.820556,12277,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.927221,30469,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.972778,30551,
17,cube0,7.282778,13109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.923334,30462,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.966667,30540,
18,cube0,6.675000,12015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.914444,30446,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.940556,30493,
19,cube0,6.648889,11968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,16.888334,30399,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,16.932222,30478,
