block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,98.831108,177896,8193,2048,3341,2307,3315,2306,80.001953,59.064690,69.033005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.347221,182425,33,112,8396,0,8377,1,22.758621,99.994041,99.332115,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.427780,182570,49,96,6339,1,6305,1,33.793102,99.984184,99.233833,
1,cube0,98.941109,178094,8193,2048,3524,2375,3520,2362,80.001953,59.791191,69.189903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.388336,182499,33,176,8370,1,8402,1,15.789474,99.988075,98.951897,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.432777,182579,49,160,6313,0,6332,1,23.444977,99.992096,98.747566,
2,cube0,99.178337,178521,8193,2048,3273,2361,3259,2376,80.001953,57.964329,68.456535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.532219,179158,33,96,8280,2,8236,0,25.581396,99.987892,99.411308,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.608330,179295,33,96,6203,1,6186,0,25.581396,99.991928,99.225174,
3,cube0,98.913330,178044,8193,2048,2505,3168,2491,3105,80.001953,44.334015,61.315666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.763336,193974,113,80,7782,1,7695,0,58.549221,99.993538,99.483124,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.763885,193975,49,128,4664,1,4621,0,27.683617,99.989227,98.636795,
4,cube0,98.893890,178009,8193,2048,2489,3392,2507,3393,80.001953,42.407265,59.890110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.695000,190251,49,192,7599,1,7621,1,20.331951,99.986862,98.745392,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.715553,190288,97,128,4538,1,4490,1,43.111111,99.977852,98.595352,
5,cube0,99.009445,178217,8193,2048,2245,3382,2239,3403,80.001953,39.790577,58.935379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.624443,182924,49,96,7333,0,7375,2,33.793102,99.986404,99.340286,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.709442,183077,65,64,4250,1,4267,0,50.387596,99.988258,99.248291,
6,cube0,98.893890,178009,8193,2048,3330,2303,3330,2306,80.001953,59.100185,69.051605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.545555,182782,49,112,8412,1,8360,1,30.434782,99.988075,99.326836,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.570000,182826,65,96,6339,1,6306,0,40.372669,99.992096,99.242599,
7,cube0,99.037224,178267,8193,2048,3502,2376,3542,2361,80.001953,59.791191,69.189903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.682220,183028,49,176,8364,1,8408,1,21.777779,99.988075,98.952881,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.712219,183082,65,160,6355,1,6290,0,28.888889,99.992096,98.749123,
8,cube0,99.052223,178294,8193,2048,3238,2343,3294,2394,80.001953,57.964329,68.456535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.500557,179101,1,128,8206,1,8310,1,0.775194,99.987892,99.219078,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.519997,179136,33,96,6204,0,6185,1,25.581396,99.991928,99.225174,
