block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,10.806666,19452,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,15.847777,28526,26.989763,39.392868,0.000793,0.418938,
0,vector1,NA,NA,15.857778,28544,17.684259,28.525869,0.000793,0.412590,
1,cube0,10.783334,19410,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,10.985556,19774,9.483232,13.279065,0.000793,0.418938,
1,vector1,NA,NA,11.007222,19813,0.177731,2.412067,0.000793,0.412590,
2,cube0,10.725000,19305,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,10.870556,19567,9.483232,13.279065,0.000793,0.418938,
2,vector1,NA,NA,10.915556,19648,0.177731,2.412067,0.000793,0.412590,
3,cube0,10.771111,19388,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,10.932777,19679,9.483232,13.279065,0.000793,0.418938,
3,vector1,NA,NA,10.958333,19725,0.177731,2.412067,0.000793,0.412590,
4,cube0,10.801666,19443,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,15.768888,28384,26.989763,39.392868,0.000793,0.418938,
4,vector1,NA,NA,15.791667,28425,17.684259,28.525869,0.000793,0.412590,
5,cube0,10.727777,19310,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,10.903889,19627,9.483232,13.279065,0.000793,0.418938,
5,vector1,NA,NA,10.951111,19712,0.177731,2.412067,0.000793,0.412590,
6,cube0,10.755555,19360,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,10.989445,19781,9.483232,13.279065,0.000793,0.418938,
6,vector1,NA,NA,11.031667,19857,0.177731,2.412067,0.000793,0.412590,
7,cube0,10.721666,19299,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,10.910556,19639,9.483232,13.279065,0.000793,0.418938,
7,vector1,NA,NA,10.948334,19707,0.177731,2.412067,0.000793,0.412590,
